Name,Ticker,tradetime,price,priceopen,high,low,volume,high52,low52
BBVA CAPITAL FUNDING LD,LON:77GD,,0,,,,0,,
BCA MARKETPLACE PLC,LON:BCA,25/09/2018 16:35:09,211.5,209.5,215,209.5,447140,243.1,145.2
BCRE - BRACK CAPITAL REAL ESTATE INVESTMENTS N.V.,LON:BCRE,25/09/2018 16:30:00,0.05,,,,0,0.9,0.05
BEAZLEY PLC,LON:BEZ,25/09/2018 16:35:26,579,578,582,576.5,993797,621.5,444.8
BEEKS FINANCIAL CLOUD GROUP PLC,LON:BKS,25/09/2018 16:30:00,116.2,125.78,125.78,112.7,141327,146.6,42
BEGBIES TRAYNOR GROUP PLC,LON:BEG,25/09/2018 16:30:00,71.84,71.76,72.2,70.44,74981,77,61
BE HEARD GROUP PLC,LON:BHRD,25/09/2018 16:30:00,1.34,1.4,1.4,1.31,1348370,3.2,0.91
BELLWAY PLC,LON:BWY,25/09/2018 16:35:18,3007,2981,3028,2950,188304,3805,2803
BELLZONE MINING PLC,LON:BZM,25/09/2018 16:30:00,0.61,0.62,0.69,0.55,18360834,3.36,0.47
BELVOIR LETTINGS PLC,LON:BLV,25/09/2018 16:30:00,106,,,,0,115,87.75
BENCHMARK HOLDINGS PLC,LON:BMK,25/09/2018 16:30:00,60.03,62,62,60,15147,81,36
BEOWULF MINING PLC,LON:BEM,25/09/2018 16:30:00,6.01,5.8,6.36,5.8,909461,12.4,3.78
BERKELEY ENERGIA LIMITED,LON:BKY,25/09/2018 16:30:00,37.06,37.4,37.4,37.05,117399,60,35.21
BERKELEY GROUP HOLDINGS (THE) PLC,LON:BKG,25/09/2018 16:35:29,3658,3638,3685,3634,298992,4338,3484
BEST OF THE BEST PLC,LON:BOTB,25/09/2018 16:30:00,252,,,,0,345,180.22
BETTER CAPITAL PCC LIMITED,LON:BC12,25/09/2018 16:30:00,10.03,,,,0,35,10
BETTER CAPITAL PCC LIMITED,LON:BCAP,25/09/2018 16:30:00,62.04,,,,0,66,54
BEZANT RESOURCES PLC,LON:BZT,25/09/2018 16:43:31,0.4,0.41,0.41,0.39,1740449,1.4,0.33
BH GLOBAL LIMITED,LON:BHGG,25/09/2018 16:35:25,1505,1496.6,1515,1496.6,14203,1515,1330
BH GLOBAL LIMITED,LON:BHGU,25/09/2018 16:30:00,14.8,14.8,14.8,14.8,300,15,13.11
BH MACRO LIMITED,LON:BHMG,25/09/2018 16:30:00,2215,2208,2215,2194,13081,2220,1932
BH MACRO LIMITED,LON:BHMU,25/09/2018 16:30:00,22.4,22.4,22.4,22.4,180,23,19.2
BHP BILLITON PLC,LON:BLT,25/09/2018 16:38:16,1695.8,1669,1701.8,1660.4,9394716,1803.6,1292.5
BIFFA PLC,LON:BIFF,25/09/2018 16:35:23,246.5,251.5,251.5,243.5,160216,265,194.8
BIGBLU BROADBAND PLC,LON:BBB,25/09/2018 16:30:00,111.38,111.1,116.75,111.1,8498,138.5,101.65
BIGDISH PLC,LON:DISH,25/09/2018 16:30:00,3.44,3.44,3.44,3.39,49210,5.63,3.35
BIG SOFA TECHNOLOGIES GROUP PLC,LON:BST,25/09/2018 16:30:00,7.5,,,,0,20,7.5
BIG YELLOW GROUP PLC,LON:BYG,25/09/2018 16:35:20,928.5,944.5,946.5,925,210751,997.5,739
BILBY PLC,LON:BILB,25/09/2018 16:30:00,100.5,101.75,101.75,100.5,7402,140,58.5
BILLING SERVICES GROUP LIMITED,LON:BILL,25/09/2018 16:30:00,2.2,2.2,2.2,2.2,144871,4.9,2
BILLINGTON HOLDINGS PLC,LON:BILN,25/09/2018 16:30:00,270,,,,0,305,224.1
BIOME TECHNOLOGIES PLC,LON:BIOM,25/09/2018 16:30:00,600,585,608,585,4102,717,181
BIOPHARMA CREDIT PLC,LON:BPC1,25/09/2018 16:30:00,1.07,,,,0,1.07,1.01
BIOPHARMA CREDIT PLC,LON:BPCR,25/09/2018 16:30:00,1.07,1.09,1.09,1.07,203673,1.13,1
BIOQUELL PLC,LON:BQE,25/09/2018 16:30:00,450.1,446,454,446,25050,579,231.5
BIOTECH GROWTH TRUST (THE) PLC,LON:BIOG,25/09/2018 16:35:22,816,810,816,802,22442,883.5,650
BIOVENTIX PLC,LON:BVXP,25/09/2018 17:12:50,3235,3246,3267,3208,1609,3340,26.51
BISICHI MINING PLC,LON:BISI,25/09/2018 16:30:00,100,,,,0,125,68.25
BLACKROCK COMMODITIES INCOME INVESTMENT TRUST PLC,LON:BRCI,25/09/2018 16:30:00,80.51,78.96,82,78.83,222408,86,69.25
BLACKROCK EMERGING EUROPE PLC,LON:BEEP,25/09/2018 16:30:00,314.94,309.36,314.94,309,7572,393,296.2
BLACKROCK FRONTIERS INVESTMENT TRUST PLC,LON:BRFI,25/09/2018 16:30:00,137.5,136,138.4,135.91,151647,169.5,133.76
BLACKROCK GREATER EUROPE INVESTMENT TRUST PLC,LON:BRGE,25/09/2018 16:35:07,359,359,361.97,359,12115,372.84,308
BLACKROCK INCOME AND GROWTH INVESTMENT TRUST PLC,LON:BRIG,25/09/2018 16:30:00,200,200,200,200,708,214,185
BLACKROCK LATIN AMERICAN INVESTMENT TRUST PLC,LON:BRLA,25/09/2018 16:35:27,394,400.29,400.29,392.56,24228,501.5,370
BLACKROCK NORTH AMERICAN INCOME TRUST PLC,LON:BRNA,25/09/2018 16:30:00,178.84,178.88,179.5,176.5,66358,183.8,144
BLACKROCK SMALLER CO TRUST PLC,LON:BRSC,25/09/2018 16:35:10,1450,1470,1470,1435,23823,1600,1201.9
BLACKROCK THROGMORTON TRUST PLC,LON:THRG,25/09/2018 16:30:00,556,561.09,562,556,70879,578,439
BLACKROCK WORLD MINING TRUST PLC,LON:BRWM,25/09/2018 16:35:28,375,374.5,376.84,370.44,257040,425,328
BLACKSTONE / GSO LOAN FINANCING LIMITED,LON:BGLF,,,,,,,,
BLACKSTONE / GSO LOAN FINANCING LIMITED,LON:BGLP,25/09/2018 16:30:00,78,78,78,78,25641,90.6,75.5
BLANCCO TECHNOLOGY GROUP PLC,LON:BLTG,25/09/2018 17:12:34,96.5,87,98,87,263940,98,48
BLOCKCHAIN WORLDWIDE PLC,LON:BLOC,25/09/2018 16:30:00,4.53,4.55,4.55,4.28,36187,16.5,4.2
BLOCK ENERGY PLC,LON:BLOE,25/09/2018 16:30:00,3,3.01,3.17,3,1210864,4.66,3
BLOOMSBURY PUBLISHING PLC,LON:BMY,25/09/2018 16:35:22,215,215,222,215,43655,257,150
BLUEBIRD MERCHANT VENTURES LTD,LON:BMV,25/09/2018 16:30:00,2.12,,,,0,4,1.88
BLUEFIELD SOLAR INCOME FUND LIMITED,LON:BSIF,25/09/2018 16:30:00,118.99,119,119.49,118.5,127704,124,110.5
BLUEJAY MINING PLC,LON:JAY,25/09/2018 17:12:54,14.23,14.4,14.62,13.65,1137137,27.5,12.6
BLUE PLANET INVESTMENT TRUST PLC,LON:BLP,25/09/2018 16:30:00,36.92,36.92,36.92,36.92,8578,51.5,35.8
BLUE PRISM GROUP PLC,LON:PRSM,25/09/2018 16:35:22,2150,2165,2170,2130,69862,2635,930
BLUEROCK DIAMONDS PLC,LON:BRD,25/09/2018 16:30:00,0.88,0.81,0.88,0.81,225000,2.6,0.81
BLUE STAR CAPITAL PLC,LON:BLU,25/09/2018 16:30:00,0.24,,,,0,0.4,0.22
B&M EUROPEAN VALUE RETAIL S.A.,LON:BME,25/09/2018 16:35:22,392.2,395.7,397.1,392.2,2394448,436.4,360
BODYCOTE PLC,LON:BOY,25/09/2018 16:35:07,911,922,924,910.5,208150,1077,834.81
BOEING CO.,LON:BOE,25/09/2018 18:56:02,368.11,369.95,370.09,367.99,551,373,255
"BOKU, INC.",LON:BOKU,25/09/2018 17:13:12,172,170,172.45,170,8616,189.45,70.66
BONHILL GROUP PLC,LON:BONH,25/09/2018 16:30:00,78,80.51,80.51,78,16230,156,73.25
BONMARCHE HOLDINGS PLC,LON:BON,25/09/2018 16:30:00,100,105,105,100,9539,138,80
BOOHOO GROUP PLC,LON:BOO,25/09/2018 17:12:38,191.6,190.2,193.55,185.75,8911021,268,139.85
BOOT (HENRY) PLC,LON:BD82,06/10/2017 14:48:25,97,,,,0,87,87
BOOT (HENRY) PLC,LON:BOOT,25/09/2018 16:35:14,283,283,292,283,63655,354,253
BORDERS & SOUTHERN PETROLEUM PLC,LON:BOR,25/09/2018 16:30:00,3.64,3.6,3.91,3.5,856222,6,1.58
BOSTON INTERNATIONAL HOLDINGS PLC,LON:BIH,25/09/2018 16:30:00,9,,,,0,,
BOTSWANA DIAMONDS PLC,LON:BOD,25/09/2018 16:30:00,1,1,1,1,98804,2.65,0.9
BOUSSARD & GAVAUDAN HOLDING LIMITED,LON:BGHL,25/09/2018 16:30:00,19.3,,,,0,20.2,18.5
BOUSSARD & GAVAUDAN HOLDING LIMITED,LON:BGHS,25/09/2018 16:30:00,1642,,,,0,1850,1640
BOVIS HOMES GROUP PLC,LON:BVS,25/09/2018 16:35:26,1159,1128.5,1160.5,1128.5,514020,1311.65,1008.5
BOWLEVEN PLC,LON:BLVN,25/09/2018 16:30:00,29.95,28.36,29.95,28.36,549635,40.5,25.1
BOXHILL TECHNOLOGIES PLC,LON:BOX,25/09/2018 16:30:00,0.04,,,,0,0.12,0.04
B.P. MARSH & PARTNERS PLC,LON:BPM,25/09/2018 16:30:00,306.3,306.36,306.36,306.3,2165,311,223.6
BP PLC,LON:BP.,,,,,,,,
BP PLC,LON:BP.A,25/09/2018 16:30:00,142.65,142.65,142.65,142.65,3618,169.2,141
BP PLC,LON:BP.B,25/09/2018 16:30:00,163.5,,,,0,176,155
BRADY PLC,LON:BRY,25/09/2018 16:30:00,66,66,66,66,10000,70,55
BRAEMAR SHIPPING SERVICES PLC,LON:BMS,25/09/2018 16:30:00,261,260,261,260,5149,322,236
BRAIME (T.F. & J.H.) (HOLDINGS) PLC,LON:BMT,25/09/2018 16:30:00,1390.5,,,,0,1419,852
BRAIME (T.F. & J.H.) (HOLDINGS) PLC,LON:BMTO,25/09/2018 16:30:00,1670,,,,0,1670,800
BRAVE BISON GROUP PLC,LON:BBSN,25/09/2018 16:30:00,1.67,1.62,1.75,1.54,4136714,5,0.65
BRAVEHEART INVESTMENT GROUP PLC,LON:BRH,25/09/2018 16:30:00,16.68,16.68,16.68,16.68,5000,22,14
BREEDON GROUP PLC,LON:BREE,25/09/2018 16:35:32,73.8,73.8,74,73.8,251687,88.85,72
BREWIN DOLPHIN HOLDINGS PLC,LON:BRW,25/09/2018 16:35:27,352.4,351.6,355.4,349.2,79422,399.4,330.2
BRIGHTON PIER GROUP PLC (THE),LON:PIER,25/09/2018 16:30:00,100,100.5,100.5,100,10808,114,94
BRISTOL WATER PLC,LON:BWRA,25/09/2018 16:30:00,158.92,,,,0,179.75,105
BRISTOL & WEST PLC,LON:BWSA,25/09/2018 16:30:00,127.34,125.05,127.4,125.05,9062,149.8,125
BRITISH & AMERICAN INVESTMENT TRUST PLC,LON:BAF,25/09/2018 16:30:00,92.9,92.9,92.9,92.9,1076,94.9,50
BRITISH AMERICAN TOBACCO PLC,LON:BATS,25/09/2018 16:37:12,3540,3531.5,3559.5,3457.5,3940588,5108,3457.5
BRITISH EMPIRE TRUST PLC,LON:BTEM,25/09/2018 16:35:09,764,765,765,760,267321,767,680
BRITISH LAND COMPANY PLC,LON:BLND,25/09/2018 16:43:39,617,621.8,622.7,615.4,2230929,703,589
BRITISH SMALLER COMPANIES VCT2 PLC,LON:BSC,25/09/2018 16:30:00,54,,,,0,57.25,53
BRITISH SMALLER COMPANIES VCT PLC,LON:BSV,25/09/2018 16:30:00,73,,,,0,76,69.5
BRITVIC PLC,LON:BVIC,25/09/2018 16:35:13,782,788,790.22,782,506834,844,657.5
BROOKS MACDONALD GROUP PLC,LON:BRK,25/09/2018 16:30:00,2000,2047,2047,1930,12335,2240,1750
BROWN (N) GROUP PLC,LON:BWNG,25/09/2018 16:35:13,138.3,141.32,141.32,137.1,265929,359.1,129.38
BRUNNER INVESTMENT TRUST PLC,LON:44GL,07/09/2017 14:17:51,100,,,,0,90,90
BRUNNER INVESTMENT TRUST PLC,LON:BUT,25/09/2018 16:30:00,787.28,787.38,794,787.28,1203,818.6,712
B.S.D CROWN LTD,LON:BSD,25/09/2018 16:30:00,22.2,22.2,22.2,22.2,2538,27.85,17.1
BTG PLC,LON:BTG,25/09/2018 16:35:16,552.5,558,568,547.87,442863,784,467.4
BT GROUP PLC,LON:BT.A,25/09/2018 16:40:21,225.38,226.45,227.6,224.4,15867635,289.1,201.25
BUNZL PLC,LON:BNZL,25/09/2018 16:35:27,2404,2380,2412,2378,598685,2432,1918.5
BURBERRY GROUP PLC,LON:BRBY,25/09/2018 16:35:18,1995.5,2011,2018,1983,1500484,2338,1481.5
BURFORD CAPITAL LIMITED,LON:BUR,25/09/2018 16:35:07,1938,1958,1968,1932,581406,2075,11.41
BUSHVELD MINERALS LIMITED,LON:BMN,25/09/2018 17:13:10,30,28.25,30.48,28,5145441,30.48,6.82
BYOTROL PLC,LON:BYOT,25/09/2018 16:30:00,3.2,3.52,3.52,3.2,206588,4.8,2.6
C4X DISCOVERY HOLDINGS PLC,LON:C4XD,25/09/2018 17:13:00,91.5,89.5,93,89.5,20000,150,55
CABOT ENERGY PLC,LON:CAB,25/09/2018 16:30:00,2.1,2.12,2.15,2.1,825899,6,2.1
CADENCE MINERALS PLC,LON:KDNC,25/09/2018 16:30:00,0.14,0.15,0.15,0.14,49701952,0.41,0.14
CADOGAN PETROLEUM PLC,LON:CAD,25/09/2018 16:30:00,7.5,7.5,7.5,7.5,899,10.15,6.91
CAFFYNS PLC,LON:78GL,09/04/2018 09:32:43,116,,,,0,108,108
CAFFYNS PLC,LON:79GL,03/07/2017 11:30:58,150,,,,0,135,110
CAFFYNS PLC,LON:CFYN,25/09/2018 16:30:00,443,,,,0,479,371
CAIRN ENERGY PLC,LON:CNE,25/09/2018 16:35:27,232.6,227,234.4,226.25,1645303,270.96,179.6
CAIRN HOMES PLC,LON:CRN,25/09/2018 16:42:34,1.55,1.54,1.56,1.54,1477859,2,1.46
CAKE BOX HOLDINGS PLC,LON:CBOX,25/09/2018 17:12:35,169.5,168.02,171.73,168.02,5293,179,119
CALCULUS VCT PLC,LON:CLC,25/09/2018 16:30:00,74,,,,0,85,50
CALCULUS VCT PLC,LON:CLCN,25/09/2018 16:30:00,0,,,,0,80,80
CALEDONIA INVESTMENTS PLC,LON:CLDN,25/09/2018 16:35:22,2770,2790,2790,2762.33,17011,2890,2488
CALEDONIA MINING CORPORATION PLC,LON:CMCL,25/09/2018 16:30:00,523,524,524,523,2098,715,410
CALEDONIAN TRUST PLC,LON:CNN,25/09/2018 16:30:00,200.6,200.6,200.6,200.6,34,320,104
CAMBIAN GROUP PLC,LON:CMBN,25/09/2018 16:35:08,195,197,197.2,195,167776,213,137
CAMBIUM GLOBAL TIMBERLAND LIMITED,LON:TREE,25/09/2018 16:30:00,10.5,,,,0,10.5,8.75
CAMBRIA AFRICA PLC,LON:CMB,25/09/2018 16:30:00,1,,,,0,1.3,0.97
CAMBRIA AUTOMOBILES PLC,LON:CAMB,25/09/2018 16:35:00,53.5,54.27,54.27,53.5,10833,72,51.55
CAMBRIDGE COGNITION HOLDINGS PLC,LON:COG,25/09/2018 16:30:00,137,137,137,137,81,175,89.04
CAMELLIA PLC,LON:CAM,25/09/2018 16:30:00,9500,9620,9700,9400,548,13700,9400
"CANADIAN GENERAL INVESTMENTS, LD",LON:CGI,25/09/2018 16:30:00,1538.8,1538.8,1538.8,1522.52,1000,1579.8,1270.5
CANADIAN OVERSEAS PETROLEUM LIMITED,LON:COPL,25/09/2018 16:30:00,0.27,0.27,0.27,0.27,7557124,1.75,0.27
CAPITAL & COUNTIES PROPERTIES PLC,LON:CAPC,25/09/2018 16:43:39,264.5,267.3,269.9,263.9,5128057,320.7,242.7
CAPITAL DRILLING LIMITED,LON:CAPD,25/09/2018 16:30:00,41.45,,,,0,50,35
CAPITAL GEARING TRUST PLC,LON:CGT,25/09/2018 16:35:27,4120,4101.87,4120,4080,3442,4190,3790
CAPITAL & REGIONAL PLC,LON:CAL,25/09/2018 16:35:22,43.95,44.03,44.1,43.18,393507,59.5,42.59
CAPITA PLC,LON:CPI,25/09/2018 16:36:42,139.45,141.5,142.8,136.35,5521651,357.64,77.81
CAP-XX LIMITED,LON:CPX,25/09/2018 17:12:27,11,8.5,13.4,8.5,16535828,16,7.65
CARADOR INCOME FUND PLC,LON:CIFR,25/09/2018 16:30:00,0.75,,,,0,0.75,0.7
CARADOR INCOME FUND PLC,LON:CIFU,25/09/2018 16:30:00,0.66,0.66,0.66,0.66,16500,0.74,0.62
CARCLO PLC,LON:CAR,25/09/2018 16:30:00,91,91.1,93,91,16618,149,62.4
CARD FACTORY PLC,LON:CARD,25/09/2018 16:35:01,179,179.5,185,164.4,3918616,358.8,164.4
CARDIFF PROPERTY PLC,LON:CDFF,25/09/2018 16:30:00,1775,,,,0,1860,1600
CARETECH HOLDINGS PLC,LON:CTH,25/09/2018 16:30:00,384,380,385,378,46571,445,356.5
CARIBBEAN INVESTMENT HOLDINGS LIMITED,LON:CIHL,25/09/2018 16:30:00,21,,,,0,30,11
CARILLION PLC,LON:CLLN,,,,,,,,
CARNIVAL PLC,LON:CCL,25/09/2018 16:37:37,4935,4950,4973,4921,693843,5115,4210
CARPETRIGHT PLC,LON:CPR,25/09/2018 16:30:00,22.13,22.15,22.15,22.13,1405,200,21.7
CARR'S GROUP PLC,LON:CARR,25/09/2018 16:30:00,151.5,150.5,154.4,150.5,4048,165,118
CASPIAN SUNRISE PLC,LON:CASP,25/09/2018 16:30:00,9.42,9.09,9.62,9.09,358364,17.25,8.5
CASTINGS PLC,LON:CGS,25/09/2018 16:30:00,389.8,395,395,389.8,5251,484,388.4
CASTLETON TECHNOLOGY PLC,LON:CTP,25/09/2018 16:40:18,101,101,101,101,24699,107.5,60.7
CATALYST MEDIA GROUP PLC,LON:CMX,25/09/2018 16:30:00,85,,,,0,85,57
CATCO REINSURANCE OPPORTUNITIES FUND LIMITED,LON:CAT,25/09/2018 16:30:00,0.59,,,,0,1.12,0.49
CATCO REINSURANCE OPPORTUNITIES FUND LIMITED,LON:CATC,25/09/2018 16:30:00,0.98,0.98,0.98,0.98,6000,1.05,0.97
CATENAE INNOVATION PLC,LON:CTEA,25/09/2018 16:30:00,0.1,0.09,0.1,0.09,182226,0.77,0.07
CATHAY INTERNATIONAL HOLDINGS LD,LON:CTI,25/09/2018 16:30:00,7.55,7.55,7.55,7.55,4894,10.88,4.79
C&C GROUP PLC,LON:CCR,25/09/2018 16:35:02,3.4,3.37,3.41,3.36,10487,3.6,2.57
CC JAPAN INCOME & GROWTH TRUST PLC,LON:CCJI,25/09/2018 16:35:17,163,157.26,163,157,48964,174,138
CELLCAST PLC,LON:CLTV,25/09/2018 16:30:00,1.6,,,,0,5.9,1.45
CELLO HEALTH PLC,LON:CLL,25/09/2018 16:36:21,140,133.25,141,133.25,220474,141,108
CELTIC PLC,LON:CCP,25/09/2018 16:30:00,163,163,163.9,163,8217,168,127
CELTIC PLC,LON:CCPA,,,,,,,,
CELTIC PLC,LON:CCPC,,,,,,,,
CENKOS SECURITIES PLC,LON:CNKS,25/09/2018 16:30:00,80.95,80,81.49,78,31263,122.45,78
CENTAMIN PLC,LON:CEY,25/09/2018 16:35:08,109.4,105.4,109.4,105.4,6354675,168.15,84.74
CENTAUR MEDIA PLC,LON:CAU,25/09/2018 16:30:00,39.01,39.4,39.4,39,82186,56.75,38.4
CENTRAL ASIA METALS PLC,LON:CAML,25/09/2018 17:12:47,238,236.5,242.5,236.5,313719,345.5,2.59
CENTRALNIC GROUP PLC,LON:CNIC,25/09/2018 16:30:00,51.01,51.01,51.01,51.01,7930,66.5,49
CENTRICA PLC,LON:CNA,25/09/2018 16:39:55,147.94,147.55,148.45,144.93,17436415,194.5,123.1
CEPS PLC,LON:CEPS,25/09/2018 16:30:00,31,,,,0,51.5,28
CERES POWER HOLDINGS PLC,LON:CWR,25/09/2018 16:30:00,186,198.98,198.98,185,128329,209.95,96.5
CERILLION PLC,LON:CER,25/09/2018 16:30:00,163.5,,,,0,174,114
CHAARAT GOLD HOLDINGS LTD,LON:CGH,25/09/2018 16:30:00,23.6,,,,0,24.5,14.5
CHAGALA GROUP LIMITED,LON:CGLO,25/09/2018 16:30:00,1.2,,,,0,2,1.1
CHALLENGER ACQUISITIONS LIMITED,LON:CHAL,25/09/2018 16:30:00,0.18,0.19,0.19,0.18,1100000,1.47,0.18
CHAMBERLIN PLC,LON:CMH,25/09/2018 16:30:00,70,,,,0,110,55
CHARACTER GROUP PLC,LON:CCT,25/09/2018 16:30:00,515,500,515,500,3043,546,374
CHARIOT OIL & GAS LIMITED,LON:CHAR,25/09/2018 17:12:26,7.97,7.9,8.16,7.74,1356117,23.88,7.5
CHARLES STANLEY GROUP PLC,LON:CAY,25/09/2018 16:30:00,375,372,375,372,6586,410,326
CHARLES TAYLOR PLC,LON:CTR,25/09/2018 16:35:14,251,255,258,237,82563,319,230
CHARTER COURT FINANCIAL SERVICES GROUP PLC,LON:CCFS,25/09/2018 16:35:12,346.2,347.2,354.8,345.8,464571,374.39,227.5
CHELVERTON GROWTH TRUST PLC,LON:CGW,25/09/2018 16:30:00,53,59.65,59.65,53,7840,75,53
CHELVERTON UK DIVIDEND TRUST PLC,LON:SDV,25/09/2018 16:30:00,211,210.72,211,209.35,29235,272,200
CHEMRING GROUP PLC,LON:BC88,26/06/2017 09:52:01,109.5,,,,0,95,95
CHEMRING GROUP PLC,LON:CHG,25/09/2018 16:35:22,217,215,220,215,226945,239.5,162
CHENAVARI CAPITAL SOLUTIONS LIMITED,LON:CCSL,25/09/2018 16:30:00,79.2,,,,0,93.68,78
CHENAVARI TORO INCOME FUND LIMITED,LON:TORO,25/09/2018 16:30:00,0.78,,,,0,0.87,0.78
CHESNARA PLC,LON:CSN,25/09/2018 16:35:12,360,368.29,371.5,360,46456,424.5,334.29
CHESTERFIELD RESOURCES PLC,LON:CHF,25/09/2018 16:30:00,6.45,6.02,6.45,6.02,69434,7.95,4.85
CHINA NEW ENERGY LIMITED,LON:CNEL,25/09/2018 16:30:00,1.29,1.25,1.29,1.25,501677,2.17,1.15
CHINA NONFERROUS GOLD LIMITED,LON:CNG,25/09/2018 16:30:00,4.65,4.65,4.65,4.65,2023,24,3.5
CHRISTIE GROUP PLC,LON:CTG,25/09/2018 16:30:00,123,123,123,123,1861,164,90.02
CHRYSALIS VCT PLC,LON:CYS,25/09/2018 16:30:00,62,,,,0,66.67,55.5
CHURCHILL CHINA PLC,LON:CHH,25/09/2018 16:30:00,1149.99,1160,1160,1120,1720,1270,780
CINEWORLD GROUP PLC,LON:CINE,25/09/2018 16:35:08,314.2,315,316.46,310.4,2890570,321,210.15
CIP MERCHANT CAPITAL LIMITED,LON:CIP,25/09/2018 16:30:00,92,,,,0,103,83
CIRCASSIA PHARMACEUTICALS PLC,LON:CIR,25/09/2018 16:35:03,73.8,74.2,75,73.8,14014,115.61,70.26
CIRCLE PROPERTY PLC,LON:CRC,25/09/2018 16:30:00,205,205,205,205,604,250,154
CITY MERCHANTS HIGH YIELD TRUST LIMITED,LON:CMHY,25/09/2018 16:35:09,188.5,188.76,190,188.5,38520,201,176.7
CITY NATURAL RESOURCES HIGH YIELD TRUST PLC,LON:CYN,25/09/2018 16:30:00,107.25,106.62,107.25,106.62,9154,130.67,102
CITY OF LONDON GROUP PLC,LON:CIN,25/09/2018 16:30:00,128,,,,0,175,65
CITY OF LONDON INVESTMENT GROUP PLC,LON:CLIG,25/09/2018 16:30:00,420,415.55,420,408.08,17471,459,361.8
CITY OF LONDON INVESTMENT TRUST PLC,LON:BA47,12/09/2018 12:24:36,345,,,,0,358,345
CITY OF LONDON INVESTMENT TRUST PLC,LON:BA69,25/09/2018 16:30:00,0,,,,0,87.96,87.96
CITY OF LONDON INVESTMENT TRUST PLC,LON:CTY,25/09/2018 16:35:02,425,425,425.64,422.58,260736,444.63,392
CITY OF LONDON INVESTMENT TRUST PLC,LON:CTYA,25/09/2018 16:30:00,70,,,,0,95,70
CITY PUB GROUP PLC (THE),LON:CPC,25/09/2018 16:30:00,232.5,232,232.5,232,4360,254.46,159.5
CIVITAS SOCIAL HOUSING PLC,LON:CSH,25/09/2018 16:35:28,110,110.02,110.02,109,396576,114.31,93.19
CIVITAS SOCIAL HOUSING PLC,LON:CSHC,25/09/2018 16:35:16,101,101,101,100,39148,106.2,94.3
CLARKE (T.) PLC,LON:CTO,25/09/2018 16:30:00,82.04,81.6,82.32,81.6,78905,91.94,68.2
CLARKSON PLC,LON:CKN,25/09/2018 16:35:24,2695,2700,2745,2650,23147,3475,1950
CLEAR LEISURE PLC,LON:CLP,25/09/2018 16:30:00,0.71,0.7,0.71,0.68,2696503,1.8,0.5
CLEARSTAR INC.,LON:CLSU,25/09/2018 16:30:00,81.4,,,,0,87,34
CLINIGEN GROUP PLC,LON:CLIN,25/09/2018 16:35:26,922,927.5,939.5,916,250590,1187,822
CLIPPER LOGISTICS PLC,LON:CLG,25/09/2018 16:35:17,294,291,300,288,88867,494,283.1
CLONTARF ENERGY PLC,LON:CLON,25/09/2018 16:40:52,0.39,0.34,0.42,0.32,95950614,0.69,0.17
CLOSE BROTHERS GROUP PLC,LON:CBG,25/09/2018 16:37:16,1600,1652,1682,1600,441772,1682,1315
CLOUDBUY PLC,LON:CBUY,25/09/2018 16:30:00,2.5,,,,0,8.61,1.75
CLOUDCALL GROUP PLC,LON:CALL,25/09/2018 16:30:00,100,110,110,100,45285,197,100
CLS HOLDINGS PLC,LON:CLI,25/09/2018 16:35:29,221.5,222.5,223,219,30812,256.42,197.5
CLUFF NATURAL RESOURCES PLC,LON:CLNR,25/09/2018 16:30:00,2.09,2.03,2.09,2,107493,3.8,1.5
CMC MARKETS PLC,LON:CMCX,25/09/2018 16:51:54,144,136,151.8,130,3332176,210,130
CML MICROSYSTEMS PLC,LON:CML,25/09/2018 16:30:00,510,510,510,510,1625,571,421
COATS GROUP PLC,LON:COA,25/09/2018 16:35:15,82.9,83.9,83.9,82,1652983,90,72
COBHAM PLC,LON:85GU,15/03/2017 12:08:55,108,,,,0,85,85
COBHAM PLC,LON:COB,25/09/2018 16:35:01,118.5,118.55,119.55,117.2,3731806,150.3,109.97
COCA-COLA HBC AG,LON:CCH,25/09/2018 16:35:11,2585,2561,2585,2557,394652,2817,2176
CODEMASTERS GROUP HOLDINGS PLC,LON:CDM,25/09/2018 16:30:00,195.8,197.85,197.85,195.8,5999,280,164.75
COHORT PLC,LON:CHRT,25/09/2018 16:30:00,398,396.88,405,396.5,3394,427,3.2
COLEFAX GROUP PLC,LON:CFX,25/09/2018 16:30:00,550,,,,0,550,485
COLLAGEN SOLUTIONS PLC,LON:COS,25/09/2018 16:30:00,3.6,,,,0,5.1,2.03
COLUMBUS ENERGY RESOURCES PLC,LON:CERP,25/09/2018 16:30:00,4.14,4.1,4.28,4,2693542,7.98,3.56
COMMERZBANK AG,LON:CZB,25/09/2018 17:57:04,9.56,9.49,9.66,9.49,187848,13.82,7.93
COMMUNISIS PLC,LON:CMS,25/09/2018 16:35:15,50,52.6,52.6,50,284167,73,48.2
COMPAGNIE DE SAINT-GOBAIN,LON:COD,25/09/2018 16:30:00,37.34,37.87,37.87,37.34,57487,51.39,35.17
COMPASS GROUP PLC,LON:CPG,25/09/2018 16:35:01,1669,1637.5,1679,1634,3222316,1722,1396.5
COMPTOIR GROUP PLC,LON:COM,25/09/2018 16:30:00,11.25,11.69,11.69,11.25,123000,31,9
COMPUTACENTER PLC,LON:CCC,25/09/2018 16:35:09,1296,1314,1316,1288,108238,1632,954
