Name,Ticker,tradetime,price,priceopen,high,low,volume,high52,low52
BB HEALTHCARE TRUST PLC,LON:BBH,28/09/2018 16:35:04,149,148,149,146.22,267437,150.34,101.41
BBVA CAPITAL FUNDING LD,LON:77GD,,0,,,,0,,
BCA MARKETPLACE PLC,LON:BCA,28/09/2018 16:35:26,204,202,207,200.5,609673,243.1,145.2
BCRE - BRACK CAPITAL REAL ESTATE INVESTMENTS N.V.,LON:BCRE,28/09/2018 16:30:00,0.55,,,,0,0.9,0.05
BEAZLEY PLC,LON:BEZ,28/09/2018 16:35:46,571,582.5,582.5,571,1160046,621.5,446.8
BEEKS FINANCIAL CLOUD GROUP PLC,LON:BKS,28/09/2018 16:30:00,126.84,122.7,128.92,122.1,148242,146.6,42
BEGBIES TRAYNOR GROUP PLC,LON:BEG,28/09/2018 16:30:00,73,73.31,74,72.95,38671,77,61
BE HEARD GROUP PLC,LON:BHRD,28/09/2018 16:30:00,1.45,1.4,1.45,1.34,1506290,3.2,0.91
BELLWAY PLC,LON:BWY,28/09/2018 16:35:06,3014,3045,3045,3014,280517,3805,2803
BELLZONE MINING PLC,LON:BZM,28/09/2018 16:30:00,0.28,0.4,0.45,0.2,86253999,3.36,0.2
BELVOIR LETTINGS PLC,LON:BLV,28/09/2018 16:30:00,105.9,104.5,105.9,104.5,11250,115,87.75
BENCHMARK HOLDINGS PLC,LON:BMK,28/09/2018 16:30:00,59,,,,0,81,36
BEOWULF MINING PLC,LON:BEM,28/09/2018 16:30:00,5.93,6.28,6.28,5.93,219808,12.4,3.78
BERKELEY ENERGIA LIMITED,LON:BKY,28/09/2018 16:30:06,35.05,36.25,36.5,34.5,566899,60,34.5
BERKELEY GROUP HOLDINGS (THE) PLC,LON:BKG,28/09/2018 16:51:59,3679,3701,3715,3660,438687,4338,3484
BEST OF THE BEST PLC,LON:BOTB,28/09/2018 16:30:00,245,,,,0,342.5,180.22
BETTER CAPITAL PCC LIMITED,LON:BC12,28/09/2018 16:30:00,10.06,,,,0,35,10
BETTER CAPITAL PCC LIMITED,LON:BCAP,28/09/2018 16:30:00,62.04,,,,0,66,54
BEZANT RESOURCES PLC,LON:BZT,28/09/2018 16:30:00,0.39,0.38,0.4,0.37,14635246,1.4,0.33
BH GLOBAL LIMITED,LON:BHGG,28/09/2018 16:30:00,1507.27,1496,1515,1495.75,12974,1515,1330
BH GLOBAL LIMITED,LON:BHGU,28/09/2018 16:30:00,15,,,,0,15,13.11
BH MACRO LIMITED,LON:BHMG,28/09/2018 16:30:00,2220,2205.25,2220,2205,8069,2220,1932
BH MACRO LIMITED,LON:BHMU,28/09/2018 16:30:00,23.1,,,,0,23.1,19.2
BHP BILLITON PLC,LON:BLT,28/09/2018 16:49:45,1671.2,1676,1681,1644,8388003,1803.6,1292.5
BIFFA PLC,LON:BIFF,28/09/2018 16:35:23,252,251,252.95,248.5,135512,265,194.8
BIGBLU BROADBAND PLC,LON:BBB,28/09/2018 16:30:00,110.1,110.1,110.1,110.1,4324,138.5,101.65
BIGDISH PLC,LON:DISH,28/09/2018 16:30:00,3.49,3.49,3.49,3.49,45787,5.63,3.27
BIG SOFA TECHNOLOGIES GROUP PLC,LON:BST,28/09/2018 16:30:00,7.2,7.15,7.2,7,159677,19.63,7
BIG YELLOW GROUP PLC,LON:BYG,28/09/2018 16:35:05,918,918.5,924.5,917.63,208112,997.5,739
BILBY PLC,LON:BILB,28/09/2018 16:30:00,89.13,91,93,89,143274,140,58.5
BILLING SERVICES GROUP LIMITED,LON:BILL,28/09/2018 16:30:00,2.11,2.11,2.11,2.11,41000,4.9,2
BILLINGTON HOLDINGS PLC,LON:BILN,28/09/2018 16:30:00,268.5,268.5,268.5,268.5,500,305,224.1
BIOME TECHNOLOGIES PLC,LON:BIOM,28/09/2018 16:30:00,575,570,575,570,1106,717,181
BIOPHARMA CREDIT PLC,LON:BPC1,28/09/2018 16:30:00,1.07,,,,0,1.07,1.01
BIOPHARMA CREDIT PLC,LON:BPCR,28/09/2018 16:30:00,1.07,1.08,1.08,1.07,19508,1.13,1
BIOQUELL PLC,LON:BQE,28/09/2018 16:30:00,452.21,460,460,452.21,1237,579,235
BIOTECH GROWTH TRUST (THE) PLC,LON:BIOG,28/09/2018 16:35:04,828,815.18,834,809.98,121841,883.5,650
BIOVENTIX PLC,LON:BVXP,28/09/2018 16:30:00,3220,3210,3220,3210,669,3340,26.51
BISICHI MINING PLC,LON:BISI,28/09/2018 16:30:00,100,,,,0,125,68.25
BLACKROCK COMMODITIES INCOME INVESTMENT TRUST PLC,LON:BRCI,28/09/2018 16:30:00,80.24,80.84,81.71,78.8,154224,86,69.25
BLACKROCK EMERGING EUROPE PLC,LON:BEEP,28/09/2018 16:30:00,327,314.31,327,314.31,31404,393,296.2
BLACKROCK FRONTIERS INVESTMENT TRUST PLC,LON:BRFI,28/09/2018 16:30:00,139.75,138.5,140.3,138.5,127056,169.5,133.76
BLACKROCK GREATER EUROPE INVESTMENT TRUST PLC,LON:BRGE,28/09/2018 16:30:00,355,358.55,361,354,19054,372.84,308
BLACKROCK INCOME AND GROWTH INVESTMENT TRUST PLC,LON:BRIG,28/09/2018 16:30:00,200,,,,0,214,185
BLACKROCK LATIN AMERICAN INVESTMENT TRUST PLC,LON:BRLA,28/09/2018 16:30:00,407,407,410,405.7,32909,501.5,370
BLACKROCK NORTH AMERICAN INCOME TRUST PLC,LON:BRNA,28/09/2018 16:30:00,179.12,178.5,179.12,176.5,61122,183.8,144
BLACKROCK SMALLER CO TRUST PLC,LON:BRSC,28/09/2018 16:35:02,1435,1449.5,1455,1428.51,32295,1600,1201.9
BLACKROCK THROGMORTON TRUST PLC,LON:THRG,28/09/2018 16:35:16,548,554,558.69,548,101582,578,439
BLACKROCK WORLD MINING TRUST PLC,LON:BRWM,28/09/2018 16:35:18,366,364.5,367,361.43,333813,425,328
BLACKSTONE / GSO LOAN FINANCING LIMITED,LON:BGLF,28/09/2018 16:30:00,0.86,0.86,0.86,0.86,120000,1.02,0.86
BLACKSTONE / GSO LOAN FINANCING LIMITED,LON:BGLP,28/09/2018 16:30:00,76.2,78,78,76.2,26758,90.6,75.5
BLANCCO TECHNOLOGY GROUP PLC,LON:BLTG,28/09/2018 17:13:50,109.5,98.98,110.5,98.98,173250,110.5,48
BLOCKCHAIN WORLDWIDE PLC,LON:BLOC,28/09/2018 16:30:00,4.4,3.9,4.49,3.9,143828,16.5,3.9
BLOCK ENERGY PLC,LON:BLOE,28/09/2018 16:30:00,3.13,,,,0,4.66,3
BLOOMSBURY PUBLISHING PLC,LON:BMY,28/09/2018 16:35:26,222,219.1,224,219.1,47720,257,150
BLUEBIRD MERCHANT VENTURES LTD,LON:BMV,28/09/2018 16:30:00,2.28,2.15,2.28,2.15,86947,4,1.88
BLUEFIELD SOLAR INCOME FUND LIMITED,LON:BSIF,28/09/2018 16:30:00,121.5,120,121.5,120,1969496,124,110.5
BLUEJAY MINING PLC,LON:JAY,28/09/2018 17:13:11,14.8,14.16,15,14.16,3967682,27.5,12.6
BLUE PLANET INVESTMENT TRUST PLC,LON:BLP,28/09/2018 16:30:00,36.84,39.96,39.98,36.84,18198,51.5,35.8
BLUE PRISM GROUP PLC,LON:PRSM,28/09/2018 16:35:47,2375,2250,2390,2240,237846,2635,984.96
BLUEROCK DIAMONDS PLC,LON:BRD,28/09/2018 16:30:00,0.7,0.78,0.78,0.7,638833,2.6,0.7
BLUE STAR CAPITAL PLC,LON:BLU,28/09/2018 16:30:00,0.24,,,,0,0.4,0.22
B&M EUROPEAN VALUE RETAIL S.A.,LON:BME,28/09/2018 16:43:42,388.45,385.4,392.1,384.9,6994402,436.4,360
BODYCOTE PLC,LON:BOY,28/09/2018 16:35:18,906,915.5,918.5,903,199203,1077,834.81
BOEING CO.,LON:BOE,28/09/2018 18:45:50,373.46,369.51,373.8,367.12,1094,373.8,255
"BOKU, INC.",LON:BOKU,28/09/2018 16:30:00,173.25,169.2,173.25,169.2,2407,189.45,70.66
BONHILL GROUP PLC,LON:BONH,28/09/2018 16:30:00,78,,,,0,156,73.25
BONMARCHE HOLDINGS PLC,LON:BON,28/09/2018 16:30:00,85.2,85.5,86,83.01,114701,138,78.9
BOOHOO GROUP PLC,LON:BOO,28/09/2018 16:35:04,234.2,221.9,238.1,221.5,15462912,238.1,139.85
BOOT (HENRY) PLC,LON:BD82,06/10/2017 14:48:25,97,,,,0,87,87
BOOT (HENRY) PLC,LON:BOOT,28/09/2018 16:30:00,291.3,295.1,295.1,291,14619,354,253
BORDERS & SOUTHERN PETROLEUM PLC,LON:BOR,28/09/2018 17:13:44,3.8,3.53,3.8,3.53,646531,6,1.58
BOSTON INTERNATIONAL HOLDINGS PLC,LON:BIH,28/09/2018 16:30:00,9,,,,0,,
BOTSWANA DIAMONDS PLC,LON:BOD,28/09/2018 16:30:00,0.93,,,,0,2.65,0.9
BOUSSARD & GAVAUDAN HOLDING LIMITED,LON:BGHL,28/09/2018 16:30:00,19.3,,,,0,20.2,18.5
BOUSSARD & GAVAUDAN HOLDING LIMITED,LON:BGHS,28/09/2018 16:30:00,1642,,,,0,1850,1640
BOVIS HOMES GROUP PLC,LON:BVS,28/09/2018 16:35:23,1072.5,1091.5,1091.5,1072.5,397327,1311.65,1008.5
BOWLEVEN PLC,LON:BLVN,28/09/2018 16:35:01,28.5,27.2,28.85,27.2,839899,40.5,25.1
BOXHILL TECHNOLOGIES PLC,LON:BOX,28/09/2018 16:30:00,0.04,,,,0,0.12,0.04
B.P. MARSH & PARTNERS PLC,LON:BPM,28/09/2018 17:13:16,313,311,318,311,4768,318,230
BP PLC,LON:BP.,,,,,,,,
BP PLC,LON:BP.A,28/09/2018 16:30:00,145,145,145,145,3500,169.2,141
BP PLC,LON:BP.B,28/09/2018 16:30:00,163.55,163.55,163.55,163.55,100,176,155
BRADY PLC,LON:BRY,28/09/2018 16:33:13,66.5,66.25,66.5,66,51675,69,55
BRAEMAR SHIPPING SERVICES PLC,LON:BMS,28/09/2018 16:30:00,261,260,269,260,2485,322,236
BRAIME (T.F. & J.H.) (HOLDINGS) PLC,LON:BMT,28/09/2018 16:30:00,1449.95,,,,0,1449.95,852
BRAIME (T.F. & J.H.) (HOLDINGS) PLC,LON:BMTO,28/09/2018 16:30:00,1670,,,,0,1670,800
BRAVE BISON GROUP PLC,LON:BBSN,28/09/2018 16:33:55,1.8,1.87,1.95,1.7,2245555,5,0.65
BRAVEHEART INVESTMENT GROUP PLC,LON:BRH,28/09/2018 16:30:00,16.6,,,,0,22,14
BREEDON GROUP PLC,LON:BREE,28/09/2018 16:38:14,73,73.6,73.6,73,372181,88.85,72
BREWIN DOLPHIN HOLDINGS PLC,LON:BRW,28/09/2018 16:35:12,343,348.4,351.51,342.8,149314,399.4,330.2
BRIGHTON PIER GROUP PLC (THE),LON:PIER,28/09/2018 16:30:00,100,,,,0,114,94
BRISTOL WATER PLC,LON:BWRA,28/09/2018 16:30:00,158,158,158,158,33,179.75,105
BRISTOL & WEST PLC,LON:BWSA,28/09/2018 16:30:00,127,127.15,127.15,125,3660,149.8,125
BRITISH & AMERICAN INVESTMENT TRUST PLC,LON:BAF,28/09/2018 16:30:00,85,85,85,85,2000,94.9,50
BRITISH AMERICAN TOBACCO PLC,LON:BATS,28/09/2018 16:35:12,3584.5,3595.5,3643.5,3579.76,3342014,5108,3457.5
BRITISH EMPIRE TRUST PLC,LON:BTEM,28/09/2018 16:35:28,764,765.43,766,762,164422,768,682
BRITISH LAND COMPANY PLC,LON:BLND,28/09/2018 16:52:32,616.8,619.4,620.8,614.6,3175351,703,589
BRITISH SMALLER COMPANIES VCT2 PLC,LON:BSC,28/09/2018 16:30:00,54,,,,0,57.25,53
BRITISH SMALLER COMPANIES VCT PLC,LON:BSV,28/09/2018 16:30:00,73,,,,0,76,69.5
BRITVIC PLC,LON:BVIC,28/09/2018 16:37:07,790,790.5,792,782.5,465970,844,657.5
BROOKS MACDONALD GROUP PLC,LON:BRK,28/09/2018 16:30:00,1975,2001.6,2045,1975,457,2240,1750
BROWN (N) GROUP PLC,LON:BWNG,28/09/2018 16:35:26,136.7,135.19,139.1,134.28,468622,359.1,129.38
BRUNNER INVESTMENT TRUST PLC,LON:44GL,07/09/2017 14:17:51,100,,,,0,90,90
BRUNNER INVESTMENT TRUST PLC,LON:BUT,28/09/2018 16:30:00,785.64,780.12,785.64,780,8139,818.6,712
B.S.D CROWN LTD,LON:BSD,28/09/2018 16:30:00,22.6,22.6,22.6,22.6,533,27.85,17.1
BTG PLC,LON:BTG,28/09/2018 16:35:44,553.99,548,561.5,546,659642,784,467.4
BT GROUP PLC,LON:BT.A,28/09/2018 16:52:49,225.3,229.45,230.95,224.84,21146678,284.95,201.25
BUNZL PLC,LON:BNZL,28/09/2018 16:52:55,2413,2420,2423,2404,1360241,2442,1918.5
BURBERRY GROUP PLC,LON:BRBY,28/09/2018 16:48:14,2015,1980.5,2022,1980.5,1833407,2338,1481.5
BURFORD CAPITAL LIMITED,LON:BUR,28/09/2018 16:36:41,1950.29,1916,1952,1911.9,343704,2075,11.41
BUSHVELD MINERALS LIMITED,LON:BMN,28/09/2018 16:30:00,30,29.13,30.5,29.13,2943412,31.95,6.82
BYOTROL PLC,LON:BYOT,28/09/2018 16:30:00,3.2,3.25,3.3,3.13,465646,4.8,2.6
C4X DISCOVERY HOLDINGS PLC,LON:C4XD,28/09/2018 16:30:00,95,95,95,95,1035,150,55
CABOT ENERGY PLC,LON:CAB,28/09/2018 16:30:00,2.26,2.4,2.4,2.2,194938,6,2.1
CADENCE MINERALS PLC,LON:KDNC,28/09/2018 16:30:00,0.16,0.17,0.17,0.16,7229009,0.41,0.14
CADOGAN PETROLEUM PLC,LON:CAD,28/09/2018 16:30:00,7.88,7.88,7.88,7.88,15000,10.15,6.91
CAFFYNS PLC,LON:78GL,09/04/2018 09:32:43,116,,,,0,108,108
CAFFYNS PLC,LON:79GL,03/07/2017 11:30:58,150,,,,0,135,110
CAFFYNS PLC,LON:CFYN,28/09/2018 16:30:00,443,,,,0,479,371
CAIRN ENERGY PLC,LON:CNE,28/09/2018 16:35:24,232.6,228.4,232.8,224.4,1538781,270.96,179.6
CAIRN HOMES PLC,LON:CRN,28/09/2018 16:35:15,1.47,1.55,1.55,1.47,5191783,2,1.46
CAKE BOX HOLDINGS PLC,LON:CBOX,28/09/2018 16:30:00,178.9,171.5,180,171,40044,180,119
CALCULUS VCT PLC,LON:CLC,28/09/2018 16:30:00,65,,,,0,85,50
CALCULUS VCT PLC,LON:CLCN,28/09/2018 16:30:00,0,,,,0,80,80
CALEDONIA INVESTMENTS PLC,LON:CLDN,28/09/2018 16:37:38,2775,2765,2782.8,2752,16050,2890,2488
CALEDONIA MINING CORPORATION PLC,LON:CMCL,28/09/2018 16:30:00,518,518,518,518,965,715,410
CALEDONIAN TRUST PLC,LON:CNN,28/09/2018 16:30:00,215,,,,0,320,104
CAMBIAN GROUP PLC,LON:CMBN,28/09/2018 16:30:00,195,195.4,196,195,21419,213,137
CAMBIUM GLOBAL TIMBERLAND LIMITED,LON:TREE,28/09/2018 16:30:00,10,10.24,10.24,10,30000,10.5,8.75
CAMBRIA AFRICA PLC,LON:CMB,28/09/2018 16:30:00,0.96,0.96,0.96,0.96,75000,1.3,0.96
CAMBRIA AUTOMOBILES PLC,LON:CAMB,28/09/2018 16:30:00,53,52,53,51.71,106912,72,51.55
CAMBRIDGE COGNITION HOLDINGS PLC,LON:COG,28/09/2018 16:30:00,132.5,132.5,132.5,132.5,1500,175,89.04
CAMELLIA PLC,LON:CAM,28/09/2018 16:30:00,9400,9500,9738,9400,557,13700,9397
"CANADIAN GENERAL INVESTMENTS, LD",LON:CGI,28/09/2018 16:30:00,1538.8,,,,0,1579.8,1270.5
CANADIAN OVERSEAS PETROLEUM LIMITED,LON:COPL,28/09/2018 16:30:00,0.26,0.26,0.26,0.26,3161285,1.6,0.26
CAPITAL & COUNTIES PROPERTIES PLC,LON:CAPC,28/09/2018 16:40:34,264.8,263.8,266.9,263.8,3018259,320.7,242.7
CAPITAL DRILLING LIMITED,LON:CAPD,28/09/2018 16:30:00,38.1,39.55,39.55,38.1,44868,50,35
CAPITAL GEARING TRUST PLC,LON:CGT,28/09/2018 16:35:10,4100,4085.4,4100,4085.4,5635,4190,3790
CAPITAL & REGIONAL PLC,LON:CAL,28/09/2018 16:37:23,43,42.8,43.02,42.5,468166,59.5,42.5
CAPITA PLC,LON:CPI,28/09/2018 16:35:08,142.9,143.95,143.95,140.95,5851161,357.64,77.81
CAP-XX LIMITED,LON:CPX,28/09/2018 17:13:02,10.85,10.46,11.43,10.31,2098009,15.98,7.65
CARADOR INCOME FUND PLC,LON:CIFR,28/09/2018 16:30:00,0.75,,,,0,0.75,0.7
CARADOR INCOME FUND PLC,LON:CIFU,28/09/2018 16:35:06,0.66,0.66,0.66,0.66,308209,0.74,0.62
CARCLO PLC,LON:CAR,28/09/2018 16:30:00,91.05,91.41,93.56,91.03,11800,149,62.4
CARD FACTORY PLC,LON:CARD,28/09/2018 16:35:10,198,194.5,200.07,194.5,655967,326,164.4
CARDIFF PROPERTY PLC,LON:CDFF,28/09/2018 16:30:00,1869,,,,0,1869,1600
CARETECH HOLDINGS PLC,LON:CTH,28/09/2018 16:30:00,375,377,380,375,33373,445,356.5
CARIBBEAN INVESTMENT HOLDINGS LIMITED,LON:CIHL,28/09/2018 16:30:00,18,,,,0,30,11
CARILLION PLC,LON:CLLN,,,,,,,,
CARNIVAL PLC,LON:CCL,28/09/2018 16:51:59,4764,4738,4830,4724,1295216,5115,4210
CARPETRIGHT PLC,LON:CPR,28/09/2018 16:30:00,22,22.05,22.1,21.64,49421,200,21.64
CARR'S GROUP PLC,LON:CARR,28/09/2018 16:30:00,155,148.22,155,148.22,12269,165,118
CASPIAN SUNRISE PLC,LON:CASP,28/09/2018 16:30:00,9.13,9.5,9.55,9.13,666372,17.25,8.5
CASTINGS PLC,LON:CGS,28/09/2018 16:30:00,395,388,395,354.5,24764,484,354.5
CASTLETON TECHNOLOGY PLC,LON:CTP,28/09/2018 16:30:00,101,101.5,102,101,5932,107.5,60.7
CATALYST MEDIA GROUP PLC,LON:CMX,28/09/2018 16:30:00,90,90,90,90,1655,90,57
CATCO REINSURANCE OPPORTUNITIES FUND LIMITED,LON:CAT,28/09/2018 16:30:00,0.58,0.59,0.6,0.58,19604,1.12,0.49
CATCO REINSURANCE OPPORTUNITIES FUND LIMITED,LON:CATC,28/09/2018 16:30:00,1.02,1.02,1.02,1.02,274500,1.05,0.97
CATENAE INNOVATION PLC,LON:CTEA,28/09/2018 16:30:00,0.09,0.09,0.09,0.09,32184,0.77,0.07
CATHAY INTERNATIONAL HOLDINGS LD,LON:CTI,28/09/2018 16:30:00,8.55,8.55,8.55,8.55,217,10.88,4.79
C&C GROUP PLC,LON:CCR,28/09/2018 16:35:16,3.42,3.36,3.42,3.34,5131,3.6,2.57
CC JAPAN INCOME & GROWTH TRUST PLC,LON:CCJI,28/09/2018 16:35:17,162,161.8,166,161.8,60145,174,138.25
CELLCAST PLC,LON:CLTV,28/09/2018 16:30:00,1.6,,,,0,5.9,1.45
CELLO HEALTH PLC,LON:CLL,28/09/2018 16:30:00,133.56,135,135,133.56,17175,141,108
CELTIC PLC,LON:CCP,28/09/2018 16:30:00,163,,,,0,168,127
CELTIC PLC,LON:CCPA,,,,,,,,
CELTIC PLC,LON:CCPC,,,,,,,,
CENKOS SECURITIES PLC,LON:CNKS,28/09/2018 16:30:00,77.3,80.9,81,77.3,49327,122.45,76
CENTAMIN PLC,LON:CEY,28/09/2018 16:36:56,106.2,103.75,106.87,103.05,4404043,168.15,84.74
CENTAUR MEDIA PLC,LON:CAU,28/09/2018 16:30:00,39,39,39,39,11324,56.75,38.14
CENTRAL ASIA METALS PLC,LON:CAML,28/09/2018 16:35:11,238.5,239.5,245.5,228,490023,345.5,2.59
CENTRALNIC GROUP PLC,LON:CNIC,28/09/2018 16:30:00,51,51,51,51,30000,66.5,49
CENTRICA PLC,LON:CNA,28/09/2018 16:52:32,154.9,153.8,156.02,153.7,24738743,194.5,123.1
CEPS PLC,LON:CEPS,28/09/2018 16:30:00,31,,,,0,51.5,28
CERES POWER HOLDINGS PLC,LON:CWR,28/09/2018 16:30:00,180.22,182.33,185,180.22,28844,209.95,96.5
CERILLION PLC,LON:CER,28/09/2018 16:30:00,168,168,168,168,1000,174,114
CHAARAT GOLD HOLDINGS LTD,LON:CGH,28/09/2018 16:30:00,23.6,,,,0,24.5,14.5
CHAGALA GROUP LIMITED,LON:CGLO,28/09/2018 16:30:00,1.2,,,,0,2,1.1
CHALLENGER ACQUISITIONS LIMITED,LON:CHAL,28/09/2018 16:30:00,0.19,0.19,0.19,0.19,445243,1.42,0.18
CHAMBERLIN PLC,LON:CMH,28/09/2018 16:30:00,73,73,73,73,325,110,55
CHARACTER GROUP PLC,LON:CCT,28/09/2018 16:30:00,502,503,503,492,6739,546,374
CHARIOT OIL & GAS LIMITED,LON:CHAR,28/09/2018 16:30:00,8.3,7.83,8.56,7.82,3418855,23.88,7.5
CHARLES STANLEY GROUP PLC,LON:CAY,28/09/2018 16:30:00,364.5,364.2,364.5,364.2,1595,410,326
CHARLES TAYLOR PLC,LON:CTR,28/09/2018 16:35:18,262,270,271,262,18049,319,230
CHARTER COURT FINANCIAL SERVICES GROUP PLC,LON:CCFS,28/09/2018 16:35:22,334.8,344,344,334.4,328354,374.39,227.5
CHELVERTON GROWTH TRUST PLC,LON:CGW,28/09/2018 16:30:00,53.07,53.07,53.07,53.07,686,75,53
CHELVERTON UK DIVIDEND TRUST PLC,LON:SDV,28/09/2018 16:30:00,208.95,209.24,211.5,207,29984,272,200
CHEMRING GROUP PLC,LON:BC88,26/06/2017 09:52:01,109.5,,,,0,95,95
CHEMRING GROUP PLC,LON:CHG,28/09/2018 16:35:09,215,215.5,222,214.5,201332,239.5,162
CHENAVARI CAPITAL SOLUTIONS LIMITED,LON:CCSL,28/09/2018 16:30:00,78.98,78.98,78.98,78.98,10352,93.68,78
CHENAVARI TORO INCOME FUND LIMITED,LON:TORO,28/09/2018 16:38:22,0.78,0.78,0.78,0.78,15271,0.87,0.78
CHESNARA PLC,LON:CSN,28/09/2018 16:35:02,355,368.5,372.21,355,276308,424.5,334.29
CHESTERFIELD RESOURCES PLC,LON:CHF,28/09/2018 16:30:00,6.15,6.15,6.15,6.15,62590,7.95,4.85
CHINA NEW ENERGY LIMITED,LON:CNEL,28/09/2018 16:30:00,1.25,1.26,1.26,1.25,350000,2.17,1.15
CHINA NONFERROUS GOLD LIMITED,LON:CNG,28/09/2018 16:30:00,3.6,,,,0,24,3.5
CHRISTIE GROUP PLC,LON:CTG,28/09/2018 16:30:00,119,119,119,119,1008,164,90.02
CHRYSALIS VCT PLC,LON:CYS,28/09/2018 16:30:00,62,,,,0,66.67,55.5
CHURCHILL CHINA PLC,LON:CHH,28/09/2018 16:30:00,1138,1170,1180,1135,3402,1270,780
CINEWORLD GROUP PLC,LON:CINE,28/09/2018 16:35:09,315.6,313.2,318.45,312.2,3364226,321,210.15
CIP MERCHANT CAPITAL LIMITED,LON:CIP,28/09/2018 16:30:00,92,,,,0,103,83
CIRCASSIA PHARMACEUTICALS PLC,LON:CIR,28/09/2018 16:35:16,74.2,76.02,76.02,74.2,30906,115.61,70.26
CIRCLE PROPERTY PLC,LON:CRC,28/09/2018 16:30:00,205,205,205,205,478,250,154
CITY MERCHANTS HIGH YIELD TRUST LIMITED,LON:CMHY,28/09/2018 16:30:00,191.32,191.28,191.63,191,53521,201,176.7
CITY NATURAL RESOURCES HIGH YIELD TRUST PLC,LON:CYN,28/09/2018 16:30:00,106.26,106.26,106.26,106.26,9454,130.67,102
CITY OF LONDON GROUP PLC,LON:CIN,28/09/2018 16:30:00,127.1,127.1,127.1,127.1,335,175,65
CITY OF LONDON INVESTMENT GROUP PLC,LON:CLIG,28/09/2018 16:35:26,405,412.99,417,405,7363,459,361.8
CITY OF LONDON INVESTMENT TRUST PLC,LON:BA47,12/09/2018 12:24:36,345,,,,0,358,345
CITY OF LONDON INVESTMENT TRUST PLC,LON:BA69,28/09/2018 16:30:00,0,,,,0,95,95
CITY OF LONDON INVESTMENT TRUST PLC,LON:CTY,28/09/2018 17:13:52,424,427,427,422.1,384042,444.63,392
CITY OF LONDON INVESTMENT TRUST PLC,LON:CTYA,28/09/2018 16:30:00,70,,,,0,95,70
CITY PUB GROUP PLC (THE),LON:CPC,28/09/2018 16:30:00,230,225,230,224,96953,254.46,159.5
CIVITAS SOCIAL HOUSING PLC,LON:CSH,28/09/2018 16:35:27,110,110.3,110.3,109,324381,114.31,93.19
CIVITAS SOCIAL HOUSING PLC,LON:CSHC,28/09/2018 16:30:00,99.5,100,100,99.5,89427,106.2,94.3
CLARKE (T.) PLC,LON:CTO,28/09/2018 16:30:00,81.74,81.5,81.74,81.5,20827,91.94,68.2
CLARKSON PLC,LON:CKN,28/09/2018 16:35:12,2700,2655,2750,2655,14537,3475,1950
CLEAR LEISURE PLC,LON:CLP,28/09/2018 16:30:00,0.69,0.68,0.69,0.63,8084661,1.8,0.5
CLEARSTAR INC.,LON:CLSU,28/09/2018 16:30:00,83.44,,,,0,87,34
CLINIGEN GROUP PLC,LON:CLIN,28/09/2018 17:13:09,845.5,835,861,835,617303,1187,822
CLIPPER LOGISTICS PLC,LON:CLG,28/09/2018 16:35:01,297,309,309,294,82330,494,281
CLONTARF ENERGY PLC,LON:CLON,28/09/2018 16:30:00,0.36,0.39,0.4,0.36,3268778,0.69,0.17
CLOSE BROTHERS GROUP PLC,LON:CBG,28/09/2018 16:35:25,1582,1600,1603,1573,591619,1682,1315
CLOUDBUY PLC,LON:CBUY,28/09/2018 16:30:00,2.65,2.65,2.65,2.65,1472,8.61,1.75
CLOUDCALL GROUP PLC,LON:CALL,28/09/2018 16:30:00,96,96,97.7,96,4501,197,96
CLS HOLDINGS PLC,LON:CLI,28/09/2018 17:13:49,220,223.5,229,220,39682,256.42,198.1
CLUFF NATURAL RESOURCES PLC,LON:CLNR,28/09/2018 16:30:00,2.1,2.42,2.42,2.1,2853133,3.8,1.5
CMC MARKETS PLC,LON:CMCX,28/09/2018 16:35:12,139,140,144.6,137.4,295777,210,130
CML MICROSYSTEMS PLC,LON:CML,28/09/2018 16:30:00,506.65,,,,0,571,421
COATS GROUP PLC,LON:COA,28/09/2018 16:35:00,82.4,82.8,83.5,82.14,1625301,90,72
COBHAM PLC,LON:85GU,15/03/2017 12:08:55,108,,,,0,85,85
COBHAM PLC,LON:COB,28/09/2018 16:38:44,116.75,117.85,118.35,116.4,4172883,150.3,109.97
COCA-COLA HBC AG,LON:CCH,28/09/2018 16:51:59,2613,2600,2640,2595,882149,2817,2176
CODEMASTERS GROUP HOLDINGS PLC,LON:CDM,28/09/2018 16:30:00,192,190,192,185,11459,280,164.75
COHORT PLC,LON:CHRT,28/09/2018 16:30:00,400,404,404,400,8843,427,3.2
COLEFAX GROUP PLC,LON:CFX,28/09/2018 16:30:00,550,,,,0,550,485
COLLAGEN SOLUTIONS PLC,LON:COS,28/09/2018 16:30:00,3.75,3.91,3.91,3.75,237822,5.1,2.03
COLUMBUS ENERGY RESOURCES PLC,LON:CERP,28/09/2018 16:30:00,4.01,4.2,4.2,3.92,2245978,7.98,3.56
COMMERZBANK AG,LON:CZB,28/09/2018 17:00:47,8.98,9.26,9.26,8.77,321907,13.82,7.93
COMMUNISIS PLC,LON:CMS,28/09/2018 16:35:24,52.2,52.74,52.8,52,45363,73,48.2
COMPAGNIE DE SAINT-GOBAIN,LON:COD,28/09/2018 16:37:02,37.15,37.1,37.3,36.93,60395,51.39,35.17
