Name,Ticker,tradetime,price,priceopen,high,low,volume,high52,low52
DCC PLC,LON:DCC,24/09/2018 16:35:15,7390,7330,7415,7305,168604,7808.11,6445
DCD MEDIA PLC,LON:DCD,24/09/2018 16:30:00,451,,,,0,690,245
DEBENHAMS PLC,LON:DEB,24/09/2018 16:35:22,9.86,10,10.12,9.74,4670502,51.25,9.45
DECHRA PHARMACEUTICALS PLC,LON:DPH,24/09/2018 16:37:35,2300,2306,2324,2274,348119,3180.48,1956
DEEPMATTER GROUP PLC,LON:DMTR,24/09/2018 16:30:00,2.85,2.85,2.85,2.85,100000,4.55,1.1
DEFENX PLC,LON:DFX,24/09/2018 16:30:00,13,,,,0,180,12.3
DEKELOIL PUBLIC LIMITED,LON:DKL,24/09/2018 16:30:00,4.15,4.15,4.15,4.15,26618,12.25,3.6
DE LA RUE PLC,LON:DLAR,24/09/2018 16:35:25,482,481,487.5,473,93331,704.5,438.13
DELTEX MEDICAL GROUP PLC,LON:DEMG,24/09/2018 16:30:00,1.18,1.3,1.32,1.01,10000309,3.25,0.72
DERRISTON CAPITAL PLC,LON:DERR,24/09/2018 16:35:08,16.5,16.95,17,15.3,550337,22,10.55
DERWENT LONDON PLC,LON:DLN,24/09/2018 16:41:44,2913,2933,2948,2902,137545,3241,2608
DESTINY PHARMA PLC,LON:DEST,24/09/2018 16:30:00,89.75,88,90.5,88,23824,169.5,85.5
DEVRO PLC,LON:DVO,24/09/2018 16:37:11,206.77,209.33,211,202.5,118786,247,185
DEWHURST PLC,LON:DWHA,24/09/2018 16:30:00,595,595,595,595,1000,660,445
DEWHURST PLC,LON:DWHT,24/09/2018 16:30:00,1050,1050,1050,1050,300,1248,665
DFS FURNITURE PLC,LON:DFS,24/09/2018 17:20:21,218.5,217.98,223,217.5,99546,250,170
DIAGEO PLC,LON:DGE,24/09/2018 16:35:27,2683,2681,2696.5,2665,3268723,2885,2345.5
DIALIGHT PLC,LON:DIA,24/09/2018 16:35:16,512,500,520.7,500,40068,830,460
DIGNITY PLC,LON:DTY,24/09/2018 16:35:27,1023,1016.64,1030,1007,111046,2475,734.92
DILLISTONE GROUP PLC,LON:DSG,24/09/2018 16:30:00,60,58.25,60,58.25,10650,105,52
DIPLOMA PLC,LON:DPLM,24/09/2018 16:35:22,1360,1367.82,1370,1341,95587,1486.2,1027
DIRECTA PLUS PLC,LON:DCTA,24/09/2018 16:30:00,37.49,37.49,37.49,37.49,5634,64.5,36.1
DIRECT LINE INSURANCE GROUP PLC,LON:DLG,24/09/2018 16:35:02,327.9,325.6,329.15,325.4,2970427,397,319.2
DISCOVERIE GROUP PLC,LON:DSCV,24/09/2018 16:35:27,380,381.25,382,375,72008,456,295
DISTIL PLC,LON:DIS,24/09/2018 16:30:00,2.4,2.36,2.4,2.33,731837,3.52,0.02
DIURNAL GROUP PLC,LON:DNL,24/09/2018 16:30:00,110.6,110.6,110.6,110.6,356,215.8,110
DIVERSE INCOME TRUST (THE) PLC,LON:DIVI,24/09/2018 16:35:17,105,106,106,104,10591372,111,96.3
DIVERSIFIED GAS & OIL PLC,LON:DGOC,24/09/2018 16:36:39,120.5,121.89,122,120,1030104,130,0.79
DIXONS CARPHONE PLC,LON:DC.,,,,,,,,
DODS GROUP PLC,LON:DODS,24/09/2018 16:30:00,10.82,10.82,10.82,10.55,6289,15,9.75
DOLPHIN CAPITAL INVESTORS LIMITED,LON:DCI,24/09/2018 16:30:00,6.3,6.3,6.3,6.3,30000,8,5.8
DOMINO'S PIZZA GROUP PLC,LON:DOM,24/09/2018 16:35:13,276.8,277.6,281.4,276.1,810143,390,274.8
DORIC NIMROD AIR ONE LIMITED,LON:DNA,24/09/2018 16:30:00,111.4,,,,0,114.5,98
DORIC NIMROD AIR THREE LIMITED,LON:DNA3,24/09/2018 16:30:00,103.46,103.47,103.47,102.38,15321,107,94
DORIC NIMROD AIR TWO LIMITED,LON:DNA2,24/09/2018 16:30:00,217.39,216,217.39,216,13463,311,198
DOTDIGITAL GROUP PLC,LON:DOTD,24/09/2018 17:19:58,98,99.79,100,98,42153,106,70
DOWNING FOUR VCT PLC,LON:D467,24/09/2018 16:30:00,29.9,,,,0,48,2
DOWNING FOUR VCT PLC,LON:D4G,24/09/2018 16:30:00,90,,,,0,100,90
DOWNING FOUR VCT PLC,LON:D4H,24/09/2018 16:30:00,0,,,,0,100,100
DOWNING FOUR VCT PLC,LON:D4OA,24/09/2018 16:30:00,12,,,,0,20,11
DOWNING FOUR VCT PLC,LON:D4OO,24/09/2018 16:30:00,5,,,,0,15.5,15.5
DOWNING FOUR VCT PLC,LON:D4SA,24/09/2018 16:30:00,29.9,,,,0,30,0.01
DOWNING FOUR VCT PLC,LON:D4SO,24/09/2018 16:30:00,40,,,,0,10.55,10.55
DOWNING FOUR VCT PLC,LON:DO1D,24/09/2018 16:30:00,1,,,,0,76,1
DOWNING ONE VCT PLC,LON:DDV1,24/09/2018 16:30:00,79.5,,,,0,85.39,79.5
DOWNING STRATEGIC MICRO-CAP INVESTMENT TRUST PLC,LON:DSM,24/09/2018 16:30:00,90.84,88.48,90.84,88.48,21325,101.5,86.63
DOWNING THREE VCT PLC,LON:DP3F,24/09/2018 16:30:00,20,,,,0,60,10
DOWNING THREE VCT PLC,LON:DP3H,24/09/2018 16:30:00,81,,,,0,81,66
DOWNING THREE VCT PLC,LON:DP3J,24/09/2018 16:30:00,94.5,,,,0,100,94.5
DOWNING TWO VCT PLC,LON:DP2F,24/09/2018 16:30:00,21,,,,0,55,21
DOWNING TWO VCT PLC,LON:DP2G,24/09/2018 16:30:00,70,,,,0,75,62
DOWNING TWO VCT PLC,LON:DP2K,24/09/2018 16:30:00,90,,,,0,100,90
DP AIRCRAFT I LIMITED,LON:DPA,24/09/2018 16:30:00,1.09,1.07,1.09,1.07,20900,1.13,1.05
DP EURASIA N.V.,LON:DPEU,24/09/2018 16:30:00,88,87.2,89.1,87.2,14497,249.5,81.1
DP POLAND PLC,LON:DPP,24/09/2018 16:30:00,32.2,32.7,32.7,31.5,55344,43.5,24.5
DRAGANFLY INVESTMENTS LIMITED,LON:DRG,21/03/2018 16:05:13,0.28,,,,0,1.55,0.45
DRAGON-UKRAINIAN PROPERTIES & DEVELOPMENT PLC,LON:DUPD,24/09/2018 16:30:00,14.9,,,,0,18,11
DRAPER ESPRIT PLC,LON:GROW,24/09/2018 17:02:36,616.09,600,625,600,23264,650,318
DRAX GROUP PLC,LON:DRX,24/09/2018 16:35:24,361,368.8,370,359,1450247,389.8,218
DRIVER GROUP PLC,LON:DRV,24/09/2018 16:30:00,81.5,81.5,81.5,81.5,4000,87,57
DRUM INCOME PLUS REIT PLC,LON:DRIP,24/09/2018 16:30:00,97,97,97,97,2042,99,91
DUKEMOUNT CAPITAL PLC,LON:DKE,24/09/2018 16:30:00,0.42,0.41,0.42,0.41,819199,0.73,0.35
DUKE ROYALTY LIMITED,LON:DUKE,24/09/2018 16:30:00,44.9,44.21,45,44,66483,50.16,35.5
DUNEDIN ENTERPRISE INVESTMENT TRUST PLC,LON:DNE,24/09/2018 16:30:00,362.9,353.4,362.9,353.4,1236,498,349.05
DUNEDIN INCOME GROWTH INVESTMENT TRUST PLC,LON:DIG,24/09/2018 16:30:00,253,252.38,254,252.25,73668,270,234
DUNEDIN SMALLER COMPANIES INVESTMENT TRUST PLC,LON:DNDL,24/09/2018 16:30:00,298,297.4,301,297,8162,318,241
DUNELM GROUP PLC,LON:DNLM,24/09/2018 16:35:07,544.5,572,572,539,290613,760,460.6
DX (GROUP) PLC,LON:DX.,,,,,,,,
EAGLE EYE SOLUTIONS GROUP PLC,LON:EYE,24/09/2018 16:30:00,127,127,127,127,25000,269,120
EARTHPORT PLC,LON:EPO,24/09/2018 16:30:00,8.5,8.83,8.84,8.5,171357,26.5,8
EASYHOTEL PLC,LON:EZH,24/09/2018 16:30:00,98.05,104.9,104.9,98,24911,132,84.5
EASYJET PLC,LON:EZJ,24/09/2018 17:06:28,1380,1391.5,1401.5,1375.75,1353671,1808.5,1175
EBIQUITY PLC,LON:EBQ,24/09/2018 17:19:53,40.5,40.24,40.5,39,140715,116,35
ECCLESIASTICAL INSURANCE OFFICE PLC,LON:ELLA,24/09/2018 16:30:00,150.25,151.6,151.6,150.25,25120,160.94,110
ECHO ENERGY PLC,LON:ECHO,24/09/2018 16:30:00,11.43,11.53,11.53,11.3,2054512,21.75,10.53
ECKOH PLC,LON:ECK,24/09/2018 16:30:00,35.25,34.38,35.25,34.38,146085,53,32.5
ECO ANIMAL HEALTH GROUP PLC,LON:EAH,24/09/2018 16:30:00,488,488,490,480,64274,640,450
ECO (ATLANTIC) OIL & GAS LTD,LON:ECO,24/09/2018 16:30:00,48.67,48,49.88,47.5,250423,55.1,17.13
ECOFIN GLOBAL UTILITIES AND INFRASTRUCTURE TRUST PLC,LON:EGL,24/09/2018 16:35:11,126,127.06,128,123.5,39476,135.5,108.51
ECR MINERALS PLC,LON:ECR,24/09/2018 16:30:00,0.75,0.74,0.8,0.74,2038026,1.43,0.6
ECSC GROUP PLC,LON:ECSC,24/09/2018 16:30:00,101,87,101,86,1272,250,67.5
EDDIE STOBART LOGISTICS PLC,LON:ESL,24/09/2018 16:30:00,113.53,112.75,115,112,97131,160.51,111
EDEN RESEARCH PLC,LON:EDEN,24/09/2018 16:30:00,10.18,10.05,10.18,9.63,54388,16.5,7.55
EDENVILLE ENERGY PLC,LON:EDL,24/09/2018 16:30:00,0.33,0.3,0.35,0.3,15484637,0.79,0.22
EDGE PERFORMANCE VCT PLC,LON:EDGH,24/09/2018 16:30:00,22,,,,0,45,22
EDGE PERFORMANCE VCT PLC,LON:EDGI,24/09/2018 16:30:00,25,,,,0,30.8,21
EDINBURGH DRAGON TRUST PLC,LON:EFM,24/09/2018 16:35:17,362,361.15,363,360,67506,394,343
EDINBURGH INVESTMENT TRUST PLC,LON:EDIN,24/09/2018 16:35:29,676,678.05,683,675,246218,727,608
EDINBURGH WORLDWIDE INVESTMENT TRUST PLC,LON:EWI,24/09/2018 16:30:00,978,986.52,992,974.2,82298,1025,643
EDISTON PROPERTY INVESTMENT COMPANY PLC,LON:EPIC,24/09/2018 16:35:29,109.5,112.5,112.5,109,48929,115,102.5
EF REALISATION COMPANY LIMITED,LON:EFR,24/09/2018 16:30:00,70,,,,0,72.75,26.6
EGDON RESOURCES PLC,LON:EDR,24/09/2018 16:30:00,7.2,7.2,7.2,7.2,17675,12.75,5.42
EI GROUP PLC,LON:EIG,24/09/2018 16:35:31,167.4,170.6,170.8,167.4,401058,173.2,114.2
EIH PLC,LON:EIH,24/09/2018 16:30:00,0.21,,,,0,0.28,0.21
EJF INVESTMENTS LTD,LON:EJFI,24/09/2018 16:30:00,185.8,,,,0,187,151
EJF INVESTMENTS LTD,LON:EJFZ,24/09/2018 16:30:00,112,,,,0,112,100
EKF DIAGNOSTICS HOLDINGS PLC,LON:EKF,24/09/2018 16:30:00,37.18,37.18,37.18,37.15,67616,41.55,22
ELAND OIL & GAS PLC,LON:ELA,24/09/2018 16:35:10,118,116.2,119,115.9,61234,138.5,52.5
ELDERSTREET DRAPER ESPRIT VCT PLC,LON:EDV,24/09/2018 16:30:00,52,52,52,52,3607,57.5,50
ELECOSOFT PLC,LON:ELCO,24/09/2018 16:30:00,85.84,84,85.95,84,35347,92.9,40
ELECTRA PRIVATE EQUITY PLC,LON:ELTA,24/09/2018 16:30:00,880,895,901,880,19017,1884,818
ELECTROCOMPONENTS PLC,LON:ECM,24/09/2018 16:35:24,717,722.2,731,717,461371,779.2,559
ELEGANT HOTELS GROUP PLC,LON:EHG,24/09/2018 16:30:00,68.9,68.4,69,66,44266,97.5,66
ELEKTRON TECHNOLOGY PLC,LON:EKT,24/09/2018 16:30:00,44.1,44.9,45,44.1,99518,49,15.35
ELEMENTIS PLC,LON:ELM,24/09/2018 16:35:18,267.8,266.6,268.6,265.4,666643,321.8,238
EL ORO LTD,LON:ELX,24/09/2018 16:30:00,65,,,,0,78,60
EMIS GROUP PLC,LON:EMIS,24/09/2018 16:35:28,1016,1026,1026,1012,43438,1074,9.42
EMMERSON PLC,LON:EML,24/09/2018 16:30:00,3.15,3.14,3.18,3.1,646833,4.9,2.13
EMPIRIC STUDENT PROPERTY PLC,LON:ESP,24/09/2018 16:35:20,95.3,95.3,95.8,95.1,291282,102.25,81.2
EMPRESARIA GROUP PLC,LON:EMR,24/09/2018 16:30:00,80.25,80.15,81.75,80.15,31239,135,69
EMPYREAN ENERGY PLC,LON:EME,24/09/2018 16:30:00,10.23,10.16,10.33,10,607064,24.65,0.16
ENDEAVOUR INTERNATIONAL CORPORATION,LON:ENDV,,0,,,,0,0,0
ENERGEAN OIL & GAS PLC,LON:ENOG,24/09/2018 16:35:19,559,561,562,531,6229,600,410
ENERGISER INVESTMENTS PLC,LON:ENGI,24/09/2018 16:30:00,0.9,0.9,0.9,0.9,972,2.25,0.8
ENQUEST PLC,LON:ENQ,24/09/2018 16:35:09,39.45,38.15,39.45,37.39,5710574,45.25,23.75
ENTEQ UPSTREAM PLC,LON:NTQ,24/09/2018 16:33:08,28,28,28,28,4067,42,18.75
ENTERTAINMENT ONE LTD.,LON:ETO,24/09/2018 16:35:20,376.8,368.2,380.8,362.61,516243,398.4,239.8
EPE SPECIAL OPPORTUNITIES PLC,LON:ESO,24/09/2018 16:30:00,135.11,,,,0,322,145
EP GLOBAL OPPORTUNITIES TRUST PLC,LON:EPG,24/09/2018 16:30:00,319.2,319,319.2,315,22334,331,286
EPWIN GROUP PLC,LON:EPWN,24/09/2018 16:30:00,85,85,86,83.5,50119,90.9,69.1
EQTEC PLC,LON:EQT,24/09/2018 17:19:47,1.24,1.37,1.45,1.22,40900862,4,0.27
EQUATORIAL PALM OIL PLC,LON:PAL,24/09/2018 16:30:00,1.4,,,,0,3.5,1.4
EQUINITI GROUP PLC,LON:EQN,24/09/2018 16:35:04,263.5,255.16,266,255.16,888500,330,202.5
ERGOMED PLC,LON:ERGO,24/09/2018 16:32:35,150,145,154,145,16284,248,145
ERRIS RESOURCES PLC,LON:ERIS,24/09/2018 16:30:00,7.25,,,,0,28,7.25
ESCAPE HUNT PLC,LON:ESC,24/09/2018 16:30:00,107,,,,0,143,107
ESERVGLOBAL LIMITED,LON:ESG,24/09/2018 16:30:00,6.2,6.2,6.23,6.2,186497,13.5,6.1
ESSENTRA PLC,LON:ESNT,24/09/2018 16:40:50,409,416.2,422,409,373170,565,405.2
ESTABLISHMENT INVESTMENT TRUST PLC,LON:ET.,,,,,,,,
ESURE GROUP PLC,LON:ESUR,24/09/2018 16:35:29,278.2,278,279,277.8,798833,285.4,169.04
E-THERAPEUTICS PLC,LON:ETX,24/09/2018 16:30:00,7,,,,0,10.75,5.8
ETHERNITY NETWORKS LTD,LON:ENET,24/09/2018 16:30:00,20.2,20.2,20.2,20.2,27058,164.5,18
EURASIA MINING PLC,LON:EUA,24/09/2018 16:30:00,0.41,0.47,0.47,0.41,13321835,0.9,0
EUROCELL PLC,LON:ECEL,24/09/2018 16:30:00,243,240,243,240,200706,268,195
EUROMONEY INSTITUTIONAL INVESTOR PLC,LON:ERM,24/09/2018 16:35:03,1342,1356,1378,1334,9363,1462,1091
EUROPA METALS LTD,LON:EUZ,24/09/2018 16:30:00,0.16,0.15,0.16,0.14,45886364,0.17,0.04
EUROPA OIL & GAS (HOLDINGS) PLC,LON:EOG,24/09/2018 16:30:00,3.82,4.07,4.19,3.81,898535,7.68,0.06
EUROPEAN ASSETS TRUST NV,LON:49BI,,0,,,,0,,
EUROPEAN ASSETS TRUST NV,LON:EAT,24/09/2018 16:30:00,115.75,116.8,116.8,115.5,96299,136,114.63
EUROPEAN METALS HOLDINGS LIMITED,LON:EMH,24/09/2018 16:30:00,21.2,21.3,21.3,20,38630,57,16
EUROPEAN WEALTH GROUP LIMITED,LON:EWG,,,,,,,,
EU SUPPLY PLC,LON:EUSP,24/09/2018 16:30:00,12.65,12.65,12.65,12.65,19518,18.5,9.5
EVERYMAN MEDIA GROUP PLC,LON:EMAN,24/09/2018 16:30:00,229,224.11,229.89,224.11,10458,275,172.5
EVE SLEEP PLC,LON:EVE,24/09/2018 16:30:00,20.77,18.38,20.77,18.38,3215,143.9,15
EVGEN PHARMA PLC,LON:EVG,24/09/2018 16:30:00,18.05,19.6,19.6,18.05,25034,29.25,12.15
EVRAZ PLC,LON:EVR,24/09/2018 16:35:29,549.4,538.4,554.8,538,1758401,572,265.7
EVR HOLDINGS PLC,LON:EVRH,24/09/2018 16:30:00,5.85,5.85,6.02,5.7,1660413,19.5,5.7
EXILLON ENERGY PLC,LON:EXI,24/09/2018 16:30:00,68.6,69.64,69.64,68.6,1540,105,66
EXPERIAN PLC,LON:EXPN,24/09/2018 16:35:26,1944.5,1941.5,1955.5,1933,1036109,1963,1477
FAIRFX GROUP PLC,LON:FFX,24/09/2018 16:30:00,138.4,137,138.4,135.4,44098,147,68
FAIR OAKS INCOME LIMITED,LON:FA14,24/09/2018 16:30:00,0.96,,,,0,0.99,0.95
FAIR OAKS INCOME LIMITED,LON:FAIR,24/09/2018 16:30:00,0.92,0.92,0.92,0.92,27901,1.09,0.92
FALANX GROUP LIMITED,LON:FLX,24/09/2018 16:30:00,3.65,3.75,3.75,3.43,1508033,8.5,0.05
FALCON OIL & GAS LTD.,LON:FOG,24/09/2018 16:35:09,16.35,16.52,16.8,16.28,123412,26.4,14.75
FANDANGO HOLDINGS PLC,LON:FHP,24/09/2018 16:30:00,0.68,,,,0,1.25,0.45
FAROE PETROLEUM PLC,LON:FPM,24/09/2018 16:35:15,160,159.04,162,159.04,620751,165,88.75
FARON PHARMACEUTICALS OY,LON:FARN,24/09/2018 16:35:22,101,103,103,100.6,24564,890,50
FASTFORWARD INNOVATIONS LIMITED,LON:FFWD,24/09/2018 16:30:00,13.15,13.28,13.65,13,285303,30.4,9.72
FASTJET PLC,LON:FJET,24/09/2018 16:30:00,6.8,7.1,7.1,6.8,45567,25,2.75
FBD HOLDINGS PLC,LON:FBH,24/09/2018 16:30:00,10.3,,,,0,12.47,7.9
F&C CAPITAL & INCOME INVESTMENT TRUST PLC,LON:FCI,24/09/2018 16:35:03,328,326.8,329,326.8,17171,350,305
F&C COMMERCIAL PROPERTY TRUST LIMITED,LON:FCPT,24/09/2018 16:35:13,139.6,140.34,140.59,139,795503,155,133.88
F&C GLOBAL SMALLER COMPANIES PLC,LON:FCS,24/09/2018 16:35:02,1465,1470.5,1479.5,1460,13925,1505,1255
F&C MANAGED PORTFOLIO TRUST PLC,LON:FMPG,24/09/2018 16:30:00,214.67,217.89,217.96,214,19051,222,191
F&C MANAGED PORTFOLIO TRUST PLC,LON:FMPI,24/09/2018 16:30:00,135.03,136.79,136.79,135,32806,146,127
F&C PRIVATE EQUITY TRUST PLC,LON:FPEO,24/09/2018 16:30:00,345,348.1,353,345,34466,389,307
F&C UK HIGH INCOME TRUST PLC,LON:FHI,24/09/2018 16:30:00,100.4,100.4,100.4,100.4,4313,108,94.5
F&C UK HIGH INCOME TRUST PLC,LON:FHIB,24/09/2018 16:30:00,100.1,101.22,101.5,100.1,3625,108,95
F&C UK HIGH INCOME TRUST PLC,LON:FHIU,24/09/2018 16:30:00,402.04,402.04,402.04,402.04,769,425.4,382.06
F&C UK REAL ESTATE INVESTMENTS LIMITED,LON:FCRE,24/09/2018 16:35:21,94.2,94.9,95,94.2,110760,109,94
FDM GROUP (HOLDINGS) PLC,LON:FDM,24/09/2018 16:36:02,1000,974,1006,974,433765,1139.49,830
FEEDBACK PLC,LON:FDBK,24/09/2018 16:30:00,1.63,1.77,1.77,1.6,959522,3.6,1.21
FERGUSON PLC,LON:FERG,24/09/2018 16:35:11,6504,6458,6509,6450,301911,6525,4653
FERREXPO PLC,LON:FXPO,24/09/2018 16:36:48,186.3,184.85,188.1,181.5,2265646,321.5,138
FEVERTREE DRINKS PLC,LON:FEVR,24/09/2018 16:35:15,3639,3651,3660,3603,147361,4120,1816
FFI HOLDINGS PLC,LON:FFI,24/09/2018 17:20:01,33.3,32.67,33.79,32.15,182521,160,29
FIDELITY ASIAN VALUES PLC,LON:FAS,24/09/2018 16:30:00,399,403.04,405,399,86393,425,352
FIDELITY ASIAN VALUES PLC,LON:FASS,24/09/2018 16:30:00,22.25,22.04,25.36,22,20894,32.92,14.5
FIDELITY CHINA SPECIAL SITUATIONS PLC,LON:FCSS,24/09/2018 16:35:21,211.5,212,213.5,211,670912,269.5,201.26
FIDELITY EUROPEAN VALUES PLC,LON:FEV,24/09/2018 16:35:08,233,233.3,234,231.5,76254,239,199.69
FIDELITY JAPAN TRUST PLC,LON:FJV,24/09/2018 16:35:07,156.5,157,158,154.5,122950,164.67,123.5
FIDELITY SPECIAL VALUES PLC,LON:FSV,24/09/2018 16:35:21,274,275.05,276.55,274,142216,281,236.61
FIDESSA GROUP PLC,LON:FDSA,,,,,,,,
FIH GROUP PLC,LON:FIH,24/09/2018 16:30:00,336,343.4,343.4,336,168,390,280
FILTA GROUP HOLDINGS PLC,LON:FLTA,24/09/2018 16:30:00,266,261.5,266,261.5,3558,268,135
FILTRONIC PLC,LON:FTC,24/09/2018 16:30:00,22.59,22.39,23.5,21.65,1687946,23.95,8.28
FINDEL PLC,LON:FDL,24/09/2018 16:35:21,277,277.66,280,273.51,10548,312,150
FINSBURY FOOD GROUP PLC,LON:FIF,24/09/2018 17:20:12,124,122.8,125,122.5,116254,132,101
FINSBURY GROWTH & INCOME TRUST PLC,LON:FGT,24/09/2018 16:35:22,819,823,824,816.17,184137,858,713.33
FIREANGEL SAFETY TECHNOLOGY GROUP PLC,LON:FA.,,,,,,,,
FIRESTONE DIAMONDS PLC,LON:FDI,24/09/2018 16:30:00,5,4.99,5,4.56,127449,28.5,4.55
FIRST DERIVATIVES PLC,LON:FDP,24/09/2018 16:35:41,4100,4124.2,4140,4100,4384,4800,2865
FIRSTGROUP PLC,LON:FGP,24/09/2018 16:35:15,94.3,95.1,96.4,94,938520,119.6,76.15
FIRST PROPERTY GROUP PLC,LON:FPO,24/09/2018 16:30:00,54.73,53.55,55,53.4,24445,66.97,41
FISHER (JAMES) & SONS PLC,LON:FSJ,24/09/2018 16:35:01,1802,1912,1912,1800,11332,1940,1340
FISHGUARD & ROSSLARE RAILWAYS & HARBOURS COMPANY,LON:72GU,30/01/2014 12:43:45,55,,,,0,,
FISHING REPUBLIC PLC,LON:FISH,24/09/2018 16:30:00,5.5,5.52,5.65,5.5,25116,42,5.3
FISKE PLC,LON:FKE,24/09/2018 16:30:00,85,85,85,85,10,90,60
FLETCHER KING PLC,LON:FLK,24/09/2018 16:30:00,49,,,,0,70,39
FLOWGROUP PLC,LON:FLOW,24/09/2018 16:30:00,0.01,,,,0,0.91,0.01
FLOWTECH FLUIDPOWER PLC,LON:FLO,24/09/2018 16:30:00,123.25,121.14,126.5,120,122764,196,115.2
FLYBE GROUP PLC,LON:FLYB,24/09/2018 16:30:00,40.81,40.96,41,40.3,68889,49.7,30.01
FLYING BRANDS LD,LON:FBDU,24/09/2018 16:30:00,2.17,2.14,2.18,2.05,647388,5.64,1.85
FOCUSRITE PLC,LON:TUNE,24/09/2018 16:30:00,441.99,440,445,430,12683,510,250
FOOTASYLUM PLC,LON:FOOT,24/09/2018 16:30:00,29.9,30.5,30.5,29,1026457,273,28.51
FORBIDDEN TECHNOLOGIES PLC,LON:FBT,24/09/2018 16:42:38,6.7,6.32,7,6.32,620837,8.5,3.14
FOREIGN & COLONIAL INVESTMENT TRUST PLC,LON:FRCL,24/09/2018 16:35:20,724,725,728.14,722.5,178740,744,595.5
FORESIGHT 4 VCT PLC,LON:FTF,24/09/2018 16:30:00,60,60,60,60,6299,63,55
FORESIGHT SOLAR FUND LIMITED,LON:FSFL,24/09/2018 16:35:18,110,110.75,111.25,109.5,454032,114,102
FORESIGHT SOLAR & INFRASTRUCTURE VCT PLC,LON:FTSV,24/09/2018 16:30:00,87,,,,0,97.97,85
FORESIGHT VCT PLC,LON:FTV,24/09/2018 16:30:00,67.5,,,,0,72.5,66.5
FORTERRA PLC,LON:FORT,24/09/2018 16:35:14,257.5,265,265,257.5,923864,339.5,256
FOX MARBLE HOLDINGS PLC,LON:FOX,24/09/2018 16:30:00,6.9,6.9,6.9,6.9,14351,13.79,6.5
FOXTONS GROUP PLC,LON:FOXT,24/09/2018 16:35:03,55.3,57,57,54,85647,85.8,44.65
FRAGRANT PROSPERITY HOLDINGS LIMITED,LON:FPP,24/09/2018 16:30:00,1.45,,,,0,4,1
FRANCHISE BRANDS PLC,LON:FRAN,24/09/2018 16:30:00,80.4,,,,0,91.4,48
FRENCH CONNECTION GROUP PLC,LON:FCCN,24/09/2018 16:30:00,44,45.25,46.4,44,115449,65,26
FRENKEL TOPPING GROUP PLC,LON:FEN,24/09/2018 16:30:00,29.99,29.99,29.99,29.99,328,58.7,28.06
FRESNILLO PLC,LON:FRES,24/09/2018 16:35:22,856.2,852,866.6,843.4,1585638,1484,769
FRONTERA RESOURCES CORPORATION,LON:FRR,24/09/2018 17:20:08,0.32,0.33,0.35,0.32,72940542,0.88,0.21
FRONTIER DEVELOPMENTS PLC,LON:FDEV,24/09/2018 16:37:39,1345,1295,1365,1249.25,179406,1880,816
FRONTIER IP GROUP PLC,LON:FIPP,24/09/2018 16:30:00,66.52,67,67,66.52,11861,95.75,46
FRONTIER SMART TECHNOLOGIES GROUP LIMITED,LON:FST,24/09/2018 16:30:00,60,65,68,60,65097,210,42.5
FULCRUM UTILITY SERVICES LD,LON:FCRM,24/09/2018 16:30:00,62,60.8,62,60.8,81249,77.64,51
"FULLER, SMITH & TURNER PLC",LON:53GW,24/09/2018 16:30:00,88.5,,,,0,90,88.5
"FULLER, SMITH & TURNER PLC",LON:54GW,05/05/2017 08:34:45,137,,,,0,135.5,100
"FULLER, SMITH & TURNER PLC",LON:FSTA,24/09/2018 16:35:03,938,950,950,936,2989,1050,889.26
FUNDING CIRCLE SME INCOME FUND LIMITED,LON:FCIF,24/09/2018 16:35:10,102,102.36,103,101.5,87917,108.5,100.5
FUNDSMITH EMERGING EQUITIES TRUST PLC,LON:FEET,24/09/2018 16:35:07,1160,1178,1190,1150.3,43473,1324.75,1112
FUSION ANTIBODIES PLC,LON:FAB,24/09/2018 16:30:00,67.8,67,67.8,64.2,13053,224.9,57
FUTURA MEDICAL PLC,LON:FUM,24/09/2018 16:30:00,12.5,12.55,12.79,12.5,1151749,48.9,12.5
FUTURE PLC,LON:FUTR,24/09/2018 16:35:04,452,455,460,445,201510,484.89,242.23
G3 EXPLORATION LIMITED,LON:G3E,24/09/2018 16:30:00,36,36,36.22,36,10354,65,29.2
G4S PLC,LON:GFS,24/09/2018 16:35:21,242.2,244.4,246.2,242.2,2526534,294.8,228
GABELLI MERGER PLUS+ TRUST PLC,LON:GMP,24/09/2018 16:30:00,8.9,,,,0,10.5,8.35
GABELLI VALUE PLUS+ TRUST PLC,LON:GVP,24/09/2018 16:30:00,132,134.42,134.42,132,48484,138,113
GALANTAS GOLD CORPORATION,LON:GAL,24/09/2018 16:30:00,4.82,4.82,4.82,4.82,4025,9.35,3.85
GALILEO RESOURCES PLC,LON:GLR,24/09/2018 16:30:00,1.08,1.09,1.09,1.05,427681,2.05,1.05
GALLIFORD TRY PLC,LON:GFRD,24/09/2018 16:35:14,1043,1036,1047,1029.79,523879,1253.3,695.03
GAMA AVIATION PLC,LON:GMAA,24/09/2018 17:20:21,186.5,188,188,182,49632,275,182
GAME DIGITAL PLC,LON:GMD,24/09/2018 16:30:00,30.2,30.91,31.34,30.2,89936,63.76,23
GAMES WORKSHOP GROUP PLC,LON:GAW,24/09/2018 16:35:18,4015,3890,4015,3870,90894,4015,1771
