Name,Ticker,tradetime,price,priceopen,high,low,volume,high52,low52
INVESCO EQQQ NASDAQ 100 UCITS ETF,LON:EQQU,05/10/2018 16:30:00,181.67,183.26,183.57,181.67,6656,188.23,147.5
INVESCO EURO STOXX HIGH DIV LOW VOL ETF,LON:EUHD,05/10/2018 16:30:00,2481.5,,,,0,2568,2335.75
INVESCO US HY FALL ANGEL UCITS ETF £ HDG,LON:FAGB,05/10/2018 16:30:00,2498.5,,,,0,2552,2424.5
INVESCO US HY FALL ANGEL UCITS ETF,LON:FAHY,05/10/2018 16:30:00,1970,,,,0,2057.25,1799.75
INVESCO FTSE EM HDLV UCITS ETF,LON:HDEM,05/10/2018 16:30:00,2275.5,,,,0,2494.25,2249.75
INVESCO EURO STOXX HIGH DIV LOW VOL ETF,LON:HDEU,05/10/2018 16:30:00,26.77,,,,0,29.1,26.73
INVESCO S&P 500 HIGH DIV LOW VOL ETF,LON:HDLG,05/10/2018 16:30:00,2416,,,,0,2541,2076.75
INVESCO S&P 500 HIGH DIV LOW VOL ETF,LON:HDLV,05/10/2018 16:30:00,31.65,31.7,31.7,31.63,926,40.03,29.3
INVESCO US HY FALL ANGEL UCITS ETF,LON:HYFA,05/10/2018 16:30:00,25.93,,,,0,27.04,25.41
INVESCO S&P 500 QVM UCITS ETF,LON:PQVG,05/10/2018 16:30:00,2456.5,,,,0,2492,2081.25
INVESCO S&P 500 QVM UCITS ETFSHARES,LON:PQVM,05/10/2018 16:30:00,32.16,32.16,32.16,32.16,780,32.42,27.75
INVESCO FTSE RAFI US 1000 UCITS ETF,LON:PRUS,05/10/2018 16:30:00,19.81,,,,0,19.99,17.81
INVESCO FTSE RAFI EUR MID-SML UCITS ETF,LON:PSES,05/10/2018 16:30:00,1337.6,1337.6,1337.6,1337.6,74,1446.8,1308.7
INVESCO FTSE RAFI EUROPE UCITS ETF,LON:PSRE,05/10/2018 16:30:00,837,,,,0,890.9,797.6
INVESCO FTSE RAFI US 1000 UCITS ETF,LON:PSRF,05/10/2018 16:30:00,1513.5,1511.5,1513.5,1508.5,1969,1537.13,1265
INVESCO FTSE RAFI EMERG MKTS UCITS ETF,LON:PSRM,05/10/2018 16:30:00,650,,,,0,729.5,632
INVESCO FTSE RAFI UK 100 UCITS ETF,LON:PSRU,05/10/2018 16:30:00,1128.8,1137.2,1137.2,1127.6,21173,1204.2,1077.82
INVESCO FTSE RAFI ALL-WORLD 3000 UCITS E,LON:PSRW,05/10/2018 16:30:00,1543,,,,0,1565,1395.75
INVESCO DYNAMIC US MARKET UCITS ETF,LON:PSWC,05/10/2018 16:30:00,1559.5,,,,0,1582,1270.25
INVESCO DYNAMIC US MARKET UCITS ETF,LON:PSWU,05/10/2018 16:30:00,20.26,,,,0,20.36,17.3
INVESCO GLOBAL BUYBACK ACHIEVERS UCITS E,LON:SBUY,05/10/2018 16:30:00,2602,2602,2602,2602,3500,2710,2362.5
INVESCO S&P 500 VEQTOR UCITS ETF,LON:SPVG,05/10/2018 16:30:00,2199.5,,,,0,2213.5,1839.5
INVESCO S&P 500 VEQTOR UCITS ETF,LON:SPVX,05/10/2018 16:30:00,28.8,,,,0,29.03,25.07
INVESCO FTSE UK HIGH DIV LOW VOL ETF,LON:UKHD,05/10/2018 16:30:00,2385.5,,,,0,2540,2265.75
INVESCO AT1 CAPITAL BOND UCITS ETF,LON:AT1,05/10/2018 16:30:00,20.29,,,,0,20.42,19.67
INVESCO AT1 CAPITAL BOND UCITS ETF,LON:AT1P,05/10/2018 16:30:00,1561,,,,0,1993,1519
INVESCO EMERG MKTS USD BD UCITS ETF,LON:PEMD,05/10/2018 16:30:00,18.64,,,,0,20.48,18.56
INVESCO PREFERRED SHARES UCITS ETF,LON:PRFD,05/10/2018 16:30:00,18.67,18.62,18.67,18.62,80153,20.27,17.05
INVESCO PREFERRED SHARES UCITS ETF DIST,LON:PRFP,05/10/2018 16:30:00,1505,,,,0,1958,1475
INVESCO USD CORPORATE BOND UCITS ETF,LON:PUIG,05/10/2018 16:30:00,19.27,,,,0,20.5,19.11
INVESCO USD FLOATING RATE NOTE UCITS ETF,LON:UFLP,05/10/2018 16:30:00,1558.6,,,,0,1558.6,1517.3
INVESCO USD FLOATING RATE NOTE UCITS ETF,LON:UFLT,05/10/2018 16:30:00,20.06,,,,0,20.18,20
INVESCO BLOOMBERG COMMODITY UCITS ETF,LON:CMOD,05/10/2018 16:30:00,17.83,17.81,17.83,17.81,10267,18.76,16.81
INVESCO BLOOMBERG COMMODITY UCITS ETF,LON:CMOP,05/10/2018 16:30:00,1362,1362,1362,1362,20003,1399.5,1249.5
INVESCO GOLDMANS SACHS EFI EURO UCIT ETF,LON:EFIE,05/10/2018 16:30:00,12714,,,,0,12806,11557
INVESCO GOLDMAN SACHS EFI WORLD UCIT ETF,LON:EFIS,05/10/2018 16:30:00,11646,,,,0,11832.5,10007
INVESCO GOLDMAN SACHS EFI WORLD UCIT ETF,LON:EFIW,05/10/2018 16:30:00,149.54,149.63,149.76,149.54,1511,153.31,136.6
INVESCO EUROZONE EXPORTERS ETF USD HDG,LON:EZXU,05/10/2018 16:30:00,16.61,,,,0,512,15.37
INVESCO KBW NASDAQ FINTECH UCITS ETF,LON:FTEK,05/10/2018 16:30:00,30,29.9,30,29.9,1311,31.12,23.49
INVESCO STOXX JAPAN EXPORTERS UCITS ETF,LON:JPEX,05/10/2018 16:30:00,14.49,,,,0,16.11,13.62
INVESCO COMMODITY COMPOSIT UCITS ETF,LON:LGCF,05/10/2018 16:30:00,52.11,52.11,52.11,52.11,275,53.07,46.88
INVESCO COMMODITY COMPOSIT UCITS ETF,LON:LGCU,05/10/2018 16:30:00,68.47,,,,0,70.96,62.17
INVESCO MORN* US ENRGY INFRA MLP ETF B,LON:MLPD,05/10/2018 16:30:00,57.73,57.55,57.74,57.55,9747,63.88,48.27
INVESCO MORN* US ENERGY INFRA MLP ETF B,LON:MLPP,05/10/2018 16:30:00,4284,,,,0,4808,3435
INVESCO MORN* US ENERGY INFRA MLP ETF A,LON:MLPQ,05/10/2018 16:30:00,6415,,,,0,6943,4866
INVESCO MORN* US ENRGY INFRA MLP ETF A,LON:MLPS,05/10/2018 16:30:00,84.86,84.63,84.87,84.63,1124,88.72,68.09
INVESCO MSCI SAUDI ARABIA UCITS ETF,LON:MSAP,05/10/2018 16:30:00,1478,,,,0,1614,1478
INVESCO MSCI SAUDI ARABIA UCITS ETF,LON:MSAU,05/10/2018 16:30:00,20.25,,,,0,21.42,19.18
INVESCO MSCI EUROPE UCITS ETF,LON:MXEU,05/10/2018 16:30:00,18724,18724,18724,18724,245,19472,17524
INVESCO MSCI EMERGING MARKETS UCITS ETF,LON:MXFP,05/10/2018 16:30:00,3232,3232,3232,3232,2853,3772,3232
INVESCO MSCI EMERGING MARKETS UCITS ETF,LON:MXFS,05/10/2018 16:30:00,42.33,42.51,42.51,42.33,2759,53.41,42.33
INVESCO MSCI JAPAN UCITS ETF,LON:MXJP,05/10/2018 16:30:00,63.51,,,,0,67.24,57.92
INVESCO MSCI EUROPE EX-UK UCITS ETF,LON:MXUK,05/10/2018 16:30:00,1960.2,1960.2,1960.2,1960.2,5100,2075,1901.6
INVESCO MSCI USA UCITS ETF,LON:MXUS,05/10/2018 16:30:00,76.36,,,,0,76.88,65.73
INVESCO MSCI WORLD UCITS ETF,LON:MXWO,05/10/2018 16:30:00,60.24,60.24,60.24,60.24,45,61.83,55.15
INVESCO MSCI WORLD UCITS ETF,LON:MXWS,05/10/2018 16:30:00,4609,4609,4609,4609,1000,4714,3960.5
INVESCO JPX-NIKKEI 400 UCITS ETF,LON:N400,05/10/2018 16:30:00,151.66,151.88,151.9,151.66,881,164.97,141.48
INVESCO NIKKEI 400 UCITS ETF USD HDG,LON:N4US,05/10/2018 16:30:00,17.51,17.49,17.51,17.49,6390,18.17,15.79
INVESCO RDX UCITS ETF,LON:RDXS,05/10/2018 16:30:00,130.56,,,,0,144.92,115.12
INVESCO RBIS EQUAL RSK EQTY EUR UCIT ETF,LON:REQR,05/10/2018 16:30:00,1131.5,,,,0,1172,1073.75
INVESCO RUSSELL 2000 UCITS ETF,LON:RTYS,05/10/2018 16:30:00,78.33,78.29,78.33,78.29,1292,82.83,68.22
INVESCO RBIS EQUAL RISK EQUITY US ETF,LON:RUQR,05/10/2018 16:30:00,13.51,,,,0,13.72,12.25
INVESCO FTSE 100 UCITS ETF,LON:S100,05/10/2018 16:30:00,6314,,,,0,6376,5693
INVESCO FTSE 250 UCITS ETF,LON:S250,05/10/2018 16:30:00,14680,,,,0,15314,13614
INVESCO JPX-NIKKEI 400 UCITS ETF,LON:S400,05/10/2018 16:30:00,11599,11599,11599,11599,797,11955,10510
INVESCO STOXX EUR 600 UCITS ETF,LON:S600,05/10/2018 16:30:00,7111,,,,0,7307,6463
INVESCO EURO STOXX OPT BANKS UCITS ETF,LON:S7XP,05/10/2018 16:30:00,5374,,,,0,7057,5292
INVESCO NASDAQ BIOTECH UCITS ETF,LON:SBIO,05/10/2018 16:30:00,37.53,37.52,37.93,37.52,75915,39.33,32.08
INVESCO MSCI EUROPE UCITS ETF,LON:SMEU,05/10/2018 16:30:00,255.5,,,,0,273.85,241.33
INVESCO S&P 500 UCITS ETF,LON:SPXP,05/10/2018 16:30:00,39540,39661,39750,39540,120,40367,32268
INVESCO S&P 500 UCITS ETF,LON:SPXS,05/10/2018 16:35:20,515.47,518.79,519.2,515.47,2570,524.8,445.15
INVESCO EURO STOXX 50 UCITS ETF,LON:SX5S,05/10/2018 16:30:00,6210,6210,6210,6210,739,6732,5876
INVESCO STOXX EUR 600 OPT BANKS UCIT ETF,LON:X7PP,05/10/2018 16:30:00,5738,5738,5738,5738,920,7108,5738
INVESCO STOXX EUR 600 OPT BANKS UCIT ETF,LON:X7PS,05/10/2018 16:30:00,65.66,,,,0,80.93,64.92
INVESCO MATERIALS S&P US SECTOR UCIT ETF,LON:XLBP,05/10/2018 16:30:00,23748,23748,23748,23748,388,24680.5,20955.5
INVESCO MATERIALS S&P US SECTOR UCIT ETF,LON:XLBS,05/10/2018 16:30:00,311.33,311.33,311.33,311.33,10,337.71,294.19
INVESCO ENERGY S&P US SECTOR UCITS ETF,LON:XLEP,05/10/2018 16:30:00,31177,31177,31177,31177,297,31494,24508
INVESCO ENERGY S&P US SECTOR UCITS ETF,LON:XLES,05/10/2018 16:30:00,407.51,409.52,409.52,406.4,200,414.56,13.76
INVESCO FINANCIAL S&P US SECTOR UCIT ETF,LON:XLFQ,05/10/2018 16:30:00,15038,15088,15106,15032,2746,15470,13227
INVESCO FINANCIAL S&P US SECTOR UCIT ETF,LON:XLFS,05/10/2018 16:30:00,196.36,196.73,197.17,195.46,5321,209.74,173.78
INVESCO INDUSTRIA S&P US SECTOR UCIT ETF,LON:XLIP,05/10/2018 16:30:00,30214,30214,30214,30214,306,30460,25397
INVESCO INDUSTRIA S&P US SECTOR UCIT ETF,LON:XLIS,05/10/2018 16:30:00,396.25,395.97,396.25,395.97,1500,400.21,346.22
INVESCO TECHNOLOG S&P US SECTOR UCIT ETF,LON:XLKQ,05/10/2018 16:30:00,13695,13843,13843,13695,2374,14207,10793
INVESCO TECHNOLOG S&P US SECTOR UCIT ETF,LON:XLKS,05/10/2018 16:30:00,179.98,180.45,180.71,178.06,6043,187.12,142.16
INVESCO CONS STAP S&P US SECTOR UCIT ETF,LON:XLPP,05/10/2018 16:30:00,28793,28787,28793,28744,836,29974,24893.5
INVESCO CONS STAP S&P US SECTOR UCIT ETF,LON:XLPS,05/10/2018 16:30:00,376.65,376.46,377.41,376.46,1158,408.18,339.3
INVESCO UTILITIES S&P US SECTOR UCIT ETF,LON:XLUP,05/10/2018 16:30:00,24350,24139,24350,24139,1696,25267,19834
INVESCO UTILITIES S&P US SECTOR UCIT ETF,LON:XLUS,05/10/2018 16:30:00,318.4,315.07,318.4,315.07,2206,331.57,277.51
INVESCO HLTH CARE S&P US SECTOR UCIT ETF,LON:XLVP,05/10/2018 16:30:00,32097,32242,32242,32097,302,32795,24772.5
INVESCO HLTH CARE S&P US SECTOR UCIT ETF,LON:XLVS,05/10/2018 16:35:29,419.66,420.57,422.37,419.66,811,422.37,351.72
INVESCO CONS DISC S&P US SECTOR UCIT ETF,LON:XLYP,05/10/2018 16:30:00,27794,27794,27794,27794,332,29317.5,21808.5
INVESCO CONS DISC S&P US SECTOR UCIT ETF,LON:XLYS,05/10/2018 16:30:00,365.52,363.54,365.52,363.54,250,379.89,289.15
INVESCO REAL EST SP US SELECT SECTOR ETF,LON:XRES,05/10/2018 16:30:00,15.59,15.62,15.62,15.55,43512,16.54,14.13
ISH GLOBAL AGG BOND ETF GBP HEDGED DIST,LON:AGBP,05/10/2018 16:30:00,4.86,4.87,4.87,4.86,13279,5.06,4.86
ISH GLOBAL AGG BOND ETF USD DIST,LON:AGGG,05/10/2018 16:30:00,4.83,4.84,4.84,4.83,36945,5.16,4.83
ISH GLOBAL AGG BOND ETF EUR HEDGED ACC,LON:AGGH,05/10/2018 16:30:00,4.87,4.87,4.87,4.87,116,5.03,4.86
ISH GLOBAL AGG BOND ETF USD HEDGED ACC,LON:AGGU,05/10/2018 16:30:00,4.98,4.98,4.98,4.98,145876,5.05,4.93
ISHRS EUR CRP BND EX-FIN ETF EUR (DIST),LON:EEXF,05/10/2018 16:30:00,101.52,101.55,101.55,101.39,2583,106.14,100.68
ISHRS GLBL INFL LNKD GVT BND ETF USD ACC,LON:EGIL,05/10/2018 16:30:00,132.53,132.99,132.99,132.52,565,135.29,127
ISH JPM LOC EM GOVT BND ETF USD ACC,LON:EMGA,05/10/2018 16:30:00,4.66,4.66,4.66,4.66,4341,4.99,4.53
ISH GLBL INF LINK GOV BND EUR HGD (DIST),LON:GILE,05/10/2018 16:30:00,4.91,4.91,4.91,4.91,2030,5.11,4.91
ISHRS MSCI AUST UCITS ETF USD (ACC),LON:IAUS,05/10/2018 16:30:00,33.89,34.02,34.02,33.89,1642,115,26.9
ISHRS EUR GOVT BOND 0-1YR ETF EUR (DIST),LON:IBGE,05/10/2018 16:30:00,87.07,87.07,87.07,87.07,7700,90,85.64
ISHRS EUR GOVT BOND 5-7YR ETF EUR (DIST),LON:IBGY,05/10/2018 16:30:00,133.89,133.89,133.89,133.89,1000,140.63,133.73
ISHRS EUR GOVT BOND 10-15YR ETF EUR DIST,LON:IBGZ,05/10/2018 16:30:00,152.01,,,,0,157.71,148.24
ISHARES INTERMEDIATE CREDIT BOND,LON:ICBU,05/10/2018 16:30:00,4.88,,,,0,5.07,4.86
ISHRS EUR COVERED BOND ETF EUR (DIST),LON:ICOV,05/10/2018 16:30:00,153.05,153.24,153.24,153.05,603,155.87,153.05
ISHRS MSCI JPN SMALL CAP ETF USD (DIST),LON:IDJP,05/10/2018 16:35:07,41.56,41.83,41.86,41.56,26096,46.68,40.27
ISHRS S&P SMLL CAP 600 ETF USD (DIST),LON:IDP6,05/10/2018 16:30:00,68.5,68.88,68.91,68.5,9663,73.37,58.76
ISHARES EUR CORP BOND 1-5YR ETF EUR DIST,LON:IE15,05/10/2018 16:30:00,109.81,109.71,109.81,109.71,2830,112.29,109.71
ISH CORE EUR CORP BOND UCITS EUR (ACC),LON:IEAA,05/10/2018 16:30:00,4.98,4.98,4.98,4.98,8935,5.07,4.97
ISHRS CORE EUR CORP BOND ETF EUR (DIST),LON:IEAC,05/10/2018 16:35:11,128.28,128.31,128.35,128.2,42693,131.9,120.46
ISHRES EUR AGG BOND UCITS ETF EUR (DIST),LON:IEAG,05/10/2018 16:30:00,118.95,119.04,119.04,118.83,15488,122.99,118.83
ISH € CORP BOND UCITS ETF GBP-H D,LON:IEAH,05/10/2018 16:30:00,5.03,,,,0,5.03,4.99
ISHRS EUR CORP BOND BBB-BB ETF EUR DIST,LON:IEBB,05/10/2018 16:30:00,5.03,,,,0,5.21,5.02
ISHRS CORE EUR CORP BOND ETF EUR (DIST),LON:IEBC,05/10/2018 16:30:00,112.77,113.13,113.13,112.77,2236,117.94,112.08
ISHRS CORE EUR GOVT BOND ETF EUR (DIST),LON:IEGA,05/10/2018 16:35:16,120.08,121.86,121.86,120.04,9473,124.41,120.04
ISHRS EUR GOVT BOND 0-1YR ETF EUR (DIST),LON:IEGE,05/10/2018 16:30:00,98.94,98.94,98.94,98.94,3522,99.65,98.91
ISHRS EUR GOVT BOND 5-7YR ETF EUR (DIST),LON:IEGY,05/10/2018 16:30:00,152.2,152.45,152.45,152.11,1273,157.47,152.11
ISHRS EUR GOVT BOND 10-15YR ETF EUR DIST,LON:IEGZ,05/10/2018 16:30:00,169.34,,,,0,177.23,168.66
ISHARES MSCI EM UCITS ETF USD (ACC),LON:IEMA,05/10/2018 16:35:02,31.31,31.61,31.61,31.31,8513,39.76,31.31
ISHRS EM LOCAL GOVT BOND ETF USD (DIST),LON:IEML,05/10/2018 16:30:00,56.71,56.75,56.84,56.57,85254,68.78,54.53
ISHRS MSCI EM SMALL CAP ETF USD (DIST),LON:IEMS,05/10/2018 16:30:00,63.18,63.63,63.63,63.08,2508,82.82,63.08
ISHR EUR CRP BND EX-FIN 1-5 ETF EUR DIST,LON:IEX5,05/10/2018 16:30:00,109.48,109.39,109.48,109.39,187,111,109.38
ISHRS EUR CRP BND EX-FIN ETF EUR (DIST),LON:IEXF,05/10/2018 16:30:00,115.25,115.22,115.25,115.22,175,118.97,115.19
ISH E ASIA LOCAL GOVT BND ETF USD ACC,LON:IGAA,05/10/2018 16:30:00,4.81,4.81,4.81,4.81,233845,5.04,4.81
ISHRS EMR ASIA LCAL GVT BND ETF USD DIST,LON:IGEA,05/10/2018 16:30:00,87.87,,,,0,96.28,87.75
ISHRS GLBL INFL LNKD GVT BND ETF USD ACC,LON:IGIL,05/10/2018 16:30:00,152.33,152.69,152.7,152.33,8376,162.66,152.33
ISHARES GL GOVT BOND UCITS USD (ACC),LON:IGLA,05/10/2018 16:30:00,4.87,4.87,4.87,4.87,611,5.18,4.86
ISH GLOB GOVT BOND ETF GBP-H D,LON:IGLH,05/10/2018 16:30:00,4.91,4.91,4.91,4.91,35592,5.02,4.91
ISHRS GLOBAL GOVT BOND ETF USD (DIST),LON:IGLO,05/10/2018 16:30:00,103.73,103.7,103.75,103.63,2520,111.26,103.63
ISHRS UK GILTS 0-5YR ETF GBP (DIST),LON:IGLS,05/10/2018 16:30:00,131.76,131.6,131.84,131.6,5402,133.94,130.88
ISHRS CORE MSCI JAPAN IMI ETF USD (ACC),LON:IJPA,05/10/2018 16:35:17,42.93,42.97,43.2,42.93,270301,46.97,40.08
ISHARES MSCI EUROPE UCITS ETF EUR (ACC),LON:IMEA,05/10/2018 16:30:00,49.34,49.47,49.47,49.34,108,51.48,46.45
ISHRS MSCI PACIFIC EX-JPN  ETF USD DIST,LON:IPXJ,05/10/2018 16:30:00,42.98,42.98,42.98,42.98,682,48.73,42.75
ISHRS MSCI SOUTH AFRICA ETF USD (ACC),LON:IRSA,05/10/2018 16:30:00,28.51,28.51,28.51,28.51,72,43.59,28.51
ISHRS MSCI JPN SMALL CAP ETF USD (DIST),LON:ISJP,05/10/2018 16:30:00,3182,3204,3204,3182,16312,3390.59,3016
ISHRS S&P SMLL CAP 600 ETF USD (DIST),LON:ISP6,05/10/2018 16:30:00,5218,5276.58,5295.4,5218,6160,5709.92,4222
ISHRS £ CORP BOND EX-FIN ETF GBP (DIST),LON:ISXF,05/10/2018 16:30:00,122.2,122.58,122.62,122.18,14808,129.71,122.18
ISHRS CORE MSCI WORLD ETF USD (ACC),LON:IWDA,05/10/2018 16:35:11,56.32,56.93,56.93,56.32,291659,56.93,26.81
ISHARES MSCI WORLD ETF GBP HDGD (DIST),LON:IWDG,05/10/2018 16:30:00,566.75,569.3,569.5,566.5,56006,577.34,521.75
ISH GLOBAL AGG BOND ETF USD DIST (GBP),LON:SAGG,05/10/2018 16:30:00,3.7,3.71,3.71,3.7,2994,372.84,3.57
ISHRS MSCI AUST UCITS ETF USD (ACC),LON:SAUS,05/10/2018 16:30:00,2606,2606,2606,2606,183,2689,2387.28
ISHARES EUR CORP BOND 1-5YR ETF EUR DIST,LON:SE15,05/10/2018 16:30:00,96.69,96.72,96.72,96.59,2597,99.97,95.23
ISHRES EUR AGG BOND UCITS ETF EUR (DIST),LON:SEAG,05/10/2018 16:30:00,104.55,104.63,104.63,104.55,200,109.81,104.55
ISHRS CORE EUR GOVT BOND ETF EUR (DIST),LON:SEGA,05/10/2018 16:30:00,105.9,105.9,105.9,105.9,41,110.98,104.85
ISHARES MSCI EM UCITS ETF USD (ACC),LON:SEMA,05/10/2018 16:30:00,2425.5,2434,2434,2425.5,1009,2807.95,2425.5
ISHRS EM LOCAL GOVT BOND ETF USD (DIST),LON:SEML,05/10/2018 16:30:00,43.43,43.52,43.57,43.38,16459,54.81,42.53
ISHRS EMR ASIA LCAL GVT BND ETF USD DIST,LON:SGEA,05/10/2018 16:30:00,66.51,66.51,66.51,66.51,100,71.12,66.04
ISHRS GLBL INFL LNKD GVT BND ETF USD ACC,LON:SGIL,05/10/2018 16:30:00,116.82,117.34,117.34,116.76,1143,122.34,112.5
ISHRS GLOBAL GOVT BOND ETF USD (DIST),LON:SGLO,05/10/2018 16:30:00,79.29,79.65,79.65,79.19,2426,83.06,76.6
ISHRS CORE MSCI JAPAN IMI ETF USD (ACC),LON:SJPA,05/10/2018 16:30:00,3282,3312,3312,3282,14865,3392,2991
ISHARES MSCI EUROPE UCITS ETF EUR (ACC),LON:SMEA,05/10/2018 16:30:00,4338.5,4344,4344.5,4338.5,15042,4524.5,4063.13
ISHRS MSCI PACIFIC EX-JPN  ETF USD DIST,LON:SPXJ,05/10/2018 16:30:00,3268,3268,3268,3268,45,3527.19,3155
ISHRS MSCI SOUTH AFRICA ETF USD (ACC),LON:SRSA,05/10/2018 16:30:00,2177,2186.5,2186.5,2177,462,3069,2177
ISHRS £ CORP BOND EX-FIN ETF GBP (DIST),LON:SSXF,05/10/2018 16:30:00,138.84,138.97,138.97,138.84,9030,147.25,136.95
ISHRS CORE MSCI WORLD ETF USD (ACC),LON:SWDA,05/10/2018 16:30:00,4311,4342.74,4343,4311,27589,4343,3715
ISHRS MSCI TRGT UK REAL EST ETF GBP DIST,LON:UKRE,05/10/2018 16:30:00,474.6,474.5,474.6,474.5,1238,506,469.35
ISHRS MSCI TRGE US REAL EST ETF USD DIST,LON:USPR,05/10/2018 16:30:00,1865,,,,0,1981,1630
ISHRS MSCI TRGE US REAL EST ETF USD DIST,LON:USRE,05/10/2018 16:30:00,24.6,,,,0,25.56,22.81
ISH MSCI WLD SMALL CAP UCITS ETF ACC GBP,LON:WLDS,05/10/2018 16:30:00,3.97,4,4,3.97,32610,4.21,3.54
ISH MSCI WLD SMALL CAP UCITS ETF ACC USD,LON:WSML,05/10/2018 16:30:00,5.19,5.23,5.23,5.19,62784,5.43,4.96
ISHARES BRIC 50 UCITS ETF USD (DIST),LON:BRIC,05/10/2018 16:30:00,2253,2265,2265,2253,79,2571.47,2173.13
ISHARES BRIC 50 UCITS ETF USD (DIST),LON:DBRC,05/10/2018 16:30:00,29.67,,,,0,36.55,28.3
ISHRS GLOBAL WATER UCITS ETF USD (DIST),LON:DH2O,05/10/2018 16:30:00,40.65,40.45,40.76,40.45,5534,42.87,38.6
ISHRS MSCI EM LATIN AM ETF USD (DIST),LON:DLTM,05/10/2018 16:30:00,17.51,17.41,17.52,17.41,3561,21.17,15.61
ISH DEV MKT PROPERTY YLD ETF USD ACC,LON:DPYA,05/10/2018 16:30:00,4.95,4.93,4.95,4.93,23323,5.27,4.93
ISH DEV MKTS PPTY YIELD ETF EUR HDG ACC,LON:DPYE,05/10/2018 16:30:00,5.53,,,,0,5.6,4.97
ISH DEV MKTS PPTY YIELD ETF GBP HDG ACC,LON:DPYG,05/10/2018 16:30:00,5.39,,,,0,5.54,4.99
ISHRS J.P. MORGAN $ EM BOND ETF USD DIST,LON:EEMB,05/10/2018 16:30:00,90.91,91.35,91.35,90.91,204,98.75,87.48
ISHARES EUR FLOATING RATE BOND UCITS ETF,LON:EFRN,05/10/2018 16:30:00,5.01,,,,0,5.02,5
ISH JPM $ EM BOND ETF GBP-H D,LON:EMHG,05/10/2018 16:30:00,4.74,4.74,4.74,4.74,279965,5.06,4.7
IS EUROPE QUALITY DIVIDEND EUR (DIST),LON:EQDS,05/10/2018 16:30:00,435.8,,,,0,448.4,404.4
IS EUROPE QUALITY DIVIDEND EUR (DIST),LON:EQDV,05/10/2018 16:30:00,4.87,4.87,4.87,4.87,206,5.09,4.62
ISHRS EURO STOXX 50 UCITS ETF EUR (DIST),LON:EUE,05/10/2018 16:30:00,2984.09,3008.5,3010.53,2983.73,44407,3346,2891
ISHRS STOXX EUROPE 50 UCITS ETF EUR DIST,LON:EUN,05/10/2018 16:30:00,2722.5,2728,2728,2717.5,8536,2932.01,2580.22
ISHRS EURO STOXX 50 EX-FIN ETF EUR (ACC),LON:EXFN,05/10/2018 16:30:00,34.97,35.26,35.26,34.97,2,36.97,32.24
ISHARES $ FLOATING RATE BOND UCITS,LON:FLO5,05/10/2018 16:30:00,387.15,387.35,387.35,387.15,203000,397.8,352.9
ISH $ FLOAT BOND UCITS ETF USD ACC,LON:FLOA,05/10/2018 16:30:00,5.08,5.08,5.08,5.08,205367,5.17,5
IS $ FLOATRATE BND ETF EUR HEDGED (DIST),LON:FLOE,05/10/2018 16:30:00,4.93,4.93,4.96,4.93,203608,5.01,4.93
IS $ FLOT RATE BOND ETF GBP HEDGE (DIST),LON:FLOS,05/10/2018 16:30:00,500.3,500.35,500.4,500.3,13261,503.25,5.02
ISHARES $ FLOATING RATE BOND UCITS ETF,LON:FLOT,05/10/2018 16:35:28,5.07,5.07,5.07,5.07,61487,5.09,5.01
ISHRS MSCI USA QLTY DIV UCITS ETF £ DIST,LON:HDIQ,05/10/2018 16:30:00,2708,2714.06,2714.06,2708,4898,2753,2271
ISHRS ASIA PROPERTY YIELD ETF USD (DIST),LON:IASP,05/10/2018 16:30:00,1988.5,1988.5,1988.5,1988.5,1,2118.5,1916.6
ISHRS EUR GOVT BOND 15-30YR ETF EUR DIST,LON:IBGL,05/10/2018 16:30:00,196.68,196.68,196.68,196.68,243,207.61,196.34
ISHRS E GOVT BOND 7-10YR ETF EUR (DIST),LON:IBGM,05/10/2018 16:30:00,181.43,182.03,182.03,181.43,526,190.3,179.78
ISHRS EUR GOVT BOND 3-5YR ETF EUR (DIST),LON:IBGX,05/10/2018 16:30:00,147.65,148.08,148.08,147.65,1358,153.77,146.1
ISHRS $ TREAS BOND 7-10YR ETF USD (DIST),LON:IBTM,05/10/2018 16:30:00,141.46,142.15,142.19,141.46,3537,151.24,132.14
ISHRS ASIA PROPERTY YIELD ETF USD (DIST),LON:IDAR,05/10/2018 16:30:00,25.79,25.83,25.83,25.78,9112,29.4,25.78
ISHRS GLOBAL INFRA UCITS ETF USD (DIST),LON:IDIN,05/10/2018 16:30:00,26.52,26.52,26.52,26.52,750,26.87,24.4
ISHRS LISTED PRIVATE EQUITY ETF USD DIST,LON:IDPE,05/10/2018 16:30:00,21.27,,,,0,22.16,19.77
ISHARES MSCI TURKEY UCITS ETF USD (DIST),LON:IDTK,05/10/2018 16:30:00,14.06,13.91,14.06,13.91,503,29.94,11.43
ISHRS $ TREAS BOND 7-10YR ETF USD (DIST),LON:IDTM,05/10/2018 16:35:11,185.08,185.41,186.47,184.98,16214,198.22,184.22
ISHARES USD TIPS UCITS ETF USD (ACC),LON:IDTP,05/10/2018 16:35:10,202,201.6,202,201.19,12440,207.02,199.36
ISHRS US PROP YIELD UCITS ETF USD (DIST),LON:IDUP,05/10/2018 16:35:10,27.43,27.3,27.46,27.25,45060,29.12,24.75
