Name,Ticker,tradetime,price,priceopen,high,low,volume,high52,low52
BCRE - BRACK CAPITAL REAL ESTATE INVESTMENTS N.V.,LON:BCRE,05/10/2018 16:30:00,0.55,,,,0,0.9,0.05
BEAZLEY PLC,LON:BEZ,05/10/2018 16:36:54,574.91,575,580.5,565.5,1146821,621.5,476
BEEKS FINANCIAL CLOUD GROUP PLC,LON:BKS,05/10/2018 16:30:00,127,131.25,131.25,121.98,77025,146.6,42
BEGBIES TRAYNOR GROUP PLC,LON:BEG,05/10/2018 16:30:00,73.86,73.86,73.86,72.13,11142,77,61
BE HEARD GROUP PLC,LON:BHRD,05/10/2018 16:30:00,1.56,1.54,1.56,1.49,573478,3.2,0.91
BELLWAY PLC,LON:BWY,05/10/2018 16:35:19,2951,2970,2970,2934,231280,3805,2803
BELLZONE MINING PLC,LON:BZM,05/10/2018 16:30:00,0.31,0.28,0.37,0.23,26681712,3.36,0.19
BELVOIR LETTINGS PLC,LON:BLV,05/10/2018 16:30:00,102.25,,,,0,115,87.75
BENCHMARK HOLDINGS PLC,LON:BMK,05/10/2018 16:30:00,56.75,57,58.45,56,26623,81,36
BEOWULF MINING PLC,LON:BEM,05/10/2018 16:30:00,5.9,5.55,5.9,5.55,55549,12.4,3.78
BERKELEY ENERGIA LIMITED,LON:BKY,05/10/2018 16:30:00,32.2,32.5,32.63,32.13,422132,60,31.5
BERKELEY GROUP HOLDINGS (THE) PLC,LON:BKG,05/10/2018 16:38:46,3541,3541,3560,3501,411528,4338,3475.81
BEST OF THE BEST PLC,LON:BOTB,05/10/2018 16:30:00,245,245,245,245,18,340,180.22
BETTER CAPITAL PCC LIMITED,LON:BC12,05/10/2018 16:30:00,10.06,,,,0,35,10
BETTER CAPITAL PCC LIMITED,LON:BCAP,05/10/2018 16:30:00,62,62.04,62.04,62,4452,66,54
BEZANT RESOURCES PLC,LON:BZT,05/10/2018 16:30:00,0.35,0.35,0.38,0.35,2036254,1.32,0.33
BH GLOBAL LIMITED,LON:BHGG,05/10/2018 16:30:00,1495.41,1495.4,1505,1491,11380,1515,1330
BH GLOBAL LIMITED,LON:BHGU,05/10/2018 16:30:00,14.7,,,,0,15.1,13.11
BH MACRO LIMITED,LON:BHMG,05/10/2018 16:30:00,2249.5,2228.8,2249.5,2222.2,12353,2249.5,1932
BH MACRO LIMITED,LON:BHMU,05/10/2018 16:30:00,23.1,,,,0,23.1,19.2
BHP BILLITON PLC,LON:BLT,05/10/2018 16:37:30,1635.6,1686,1686,1634.4,6724509,1803.6,1314.5
BIFFA PLC,LON:BIFF,05/10/2018 16:35:14,258.5,258,260,257,444231,265,194.8
BIGBLU BROADBAND PLC,LON:BBB,05/10/2018 16:30:00,109.8,110,110,109.8,5294,138.5,101.65
BIGDISH PLC,LON:DISH,05/10/2018 16:30:00,3.19,3.12,3.19,3.12,41503,5.63,3.11
BIG SOFA TECHNOLOGIES GROUP PLC,LON:BST,05/10/2018 16:30:00,3.25,3.35,3.37,3.13,1076534,18.38,2.75
BIG YELLOW GROUP PLC,LON:BYG,05/10/2018 16:37:08,892,892.5,898.5,877,390994,997.5,739
BILBY PLC,LON:BILB,05/10/2018 16:30:00,98.15,98.15,98.15,98.15,11028,140,58.5
BILLING SERVICES GROUP LIMITED,LON:BILL,05/10/2018 16:30:00,2.2,,,,0,4.9,2
BILLINGTON HOLDINGS PLC,LON:BILN,05/10/2018 16:30:00,260,264.62,264.62,260,1806,305,224.1
BIOME TECHNOLOGIES PLC,LON:BIOM,05/10/2018 16:30:00,541.11,541.11,541.11,541.11,55,717,181
BIOPHARMA CREDIT PLC,LON:BPC1,05/10/2018 16:30:00,1.07,,,,0,1.07,1.01
BIOPHARMA CREDIT PLC,LON:BPCR,05/10/2018 16:30:00,1.06,1.08,1.08,1.06,52650,1.13,1
BIOQUELL PLC,LON:BQE,05/10/2018 17:09:46,460,458,467,455.1,14609,579,235
BIOTECH GROWTH TRUST (THE) PLC,LON:BIOG,05/10/2018 16:35:09,776,796.1,796.1,776,40569,883.5,650
BIOVENTIX PLC,LON:BVXP,05/10/2018 16:35:27,3220,3201.1,3257,3150,4743,3340,26.51
BISICHI MINING PLC,LON:BISI,05/10/2018 16:30:00,100,,,,0,125,68.25
BLACKROCK COMMODITIES INCOME INVESTMENT TRUST PLC,LON:BRCI,05/10/2018 16:30:00,77.6,77.4,80,77.4,97942,86,69.3
BLACKROCK EMERGING EUROPE PLC,LON:BEEP,05/10/2018 16:30:00,322.95,325.52,330.15,322.95,7585,393,296.2
BLACKROCK FRONTIERS INVESTMENT TRUST PLC,LON:BRFI,05/10/2018 16:35:25,138,139.5,139.5,138,137925,169.5,133.76
BLACKROCK GREATER EUROPE INVESTMENT TRUST PLC,LON:BRGE,05/10/2018 16:35:09,342,351,352.49,342,27451,372.84,308
BLACKROCK INCOME AND GROWTH INVESTMENT TRUST PLC,LON:BRIG,05/10/2018 16:30:00,198,,,,0,214,185
BLACKROCK LATIN AMERICAN INVESTMENT TRUST PLC,LON:BRLA,05/10/2018 16:35:12,420,419.47,425.4,416,40205,501.5,370
BLACKROCK NORTH AMERICAN INCOME TRUST PLC,LON:BRNA,05/10/2018 16:30:00,175.5,177.35,177.83,175.5,53800,183.8,144
BLACKROCK SMALLER CO TRUST PLC,LON:BRSC,05/10/2018 16:35:08,1405,1420,1420,1401.1,38577,1600,1201.9
BLACKROCK THROGMORTON TRUST PLC,LON:THRG,05/10/2018 16:35:24,530,541.5,542.5,530,102545,578,447.75
BLACKROCK WORLD MINING TRUST PLC,LON:BRWM,05/10/2018 16:35:27,356,367,367,355,543076,425,328
BLACKSTONE / GSO LOAN FINANCING LIMITED,LON:BGLF,05/10/2018 16:30:00,0.86,0.86,0.86,0.86,5132,1.02,0.86
BLACKSTONE / GSO LOAN FINANCING LIMITED,LON:BGLP,05/10/2018 16:30:00,78,,,,0,90.6,75.5
BLANCCO TECHNOLOGY GROUP PLC,LON:BLTG,05/10/2018 16:30:00,108.4,109.92,109.92,108.4,3858,111.1,48
BLOCKCHAIN WORLDWIDE PLC,LON:BLOC,05/10/2018 16:30:00,3.33,4.17,4.17,3.18,273533,16.5,3.18
BLOCK ENERGY PLC,LON:BLOE,05/10/2018 16:30:00,3.1,3.07,3.2,2.91,5913067,4.66,2.91
BLOOMSBURY PUBLISHING PLC,LON:BMY,05/10/2018 16:35:28,222,218.86,224,218,12487,257,150
BLUEBIRD MERCHANT VENTURES LTD,LON:BMV,05/10/2018 16:30:00,2.05,2.05,2.05,2.05,23818,4,1.88
BLUEFIELD SOLAR INCOME FUND LIMITED,LON:BSIF,05/10/2018 16:35:16,120.5,120.95,121.63,120.25,165967,124,110.5
BLUEJAY MINING PLC,LON:JAY,05/10/2018 17:10:03,10.65,10.4,10.8,9.78,15720911,27.5,9.42
BLUE PLANET INVESTMENT TRUST PLC,LON:BLP,05/10/2018 16:30:00,39.96,36.86,39.96,36.86,3014,51.5,35.8
BLUE PRISM GROUP PLC,LON:PRSM,05/10/2018 16:37:02,2025,2190,2190,1930,417046,2635,984.96
BLUEROCK DIAMONDS PLC,LON:BRD,05/10/2018 16:30:00,0.8,0.74,0.8,0.74,925814,2.6,0.65
BLUE STAR CAPITAL PLC,LON:BLU,05/10/2018 16:30:00,0.24,,,,0,0.4,0.22
B&M EUROPEAN VALUE RETAIL S.A.,LON:BME,05/10/2018 16:39:08,381.05,383.9,383.9,375.1,2842541,436.4,360
BODYCOTE PLC,LON:BOY,05/10/2018 16:38:35,901,919.5,938.5,897,528443,1077,834.81
BOEING CO.,LON:BOE,05/10/2018 19:05:46,385.55,388.98,392.25,383.74,1300,393.82,255
"BOKU, INC.",LON:BOKU,05/10/2018 16:35:12,180,168.5,180,168,45487,189.45,70.66
BONHILL GROUP PLC,LON:BONH,05/10/2018 16:30:00,83,83,83,83,12600,156,73.25
BONMARCHE HOLDINGS PLC,LON:BON,05/10/2018 16:35:18,87.2,87.9,87.9,87.2,36515,138,78.9
BOOHOO GROUP PLC,LON:BOO,05/10/2018 16:35:00,238,239.4,239.4,234.8,5615905,247.8,139.85
BOOT (HENRY) PLC,LON:BD82,06/10/2017 14:48:25,97,,,,0,87,87
BOOT (HENRY) PLC,LON:BOOT,05/10/2018 16:35:18,272,284.4,285.8,272,37604,354,253
BORDERS & SOUTHERN PETROLEUM PLC,LON:BOR,05/10/2018 16:30:00,3.75,3.83,4.02,3.75,233258,6,1.58
BOSTON INTERNATIONAL HOLDINGS PLC,LON:BIH,05/10/2018 16:30:00,9,,,,0,,
BOTSWANA DIAMONDS PLC,LON:BOD,05/10/2018 16:30:00,1,1,1,1,28805,2.65,0.9
BOUSSARD & GAVAUDAN HOLDING LIMITED,LON:BGHL,05/10/2018 16:30:00,19.62,,,,0,20.2,18.5
BOUSSARD & GAVAUDAN HOLDING LIMITED,LON:BGHS,05/10/2018 16:30:00,1610,1610,1610,1610,620,1850,1610
BOVIS HOMES GROUP PLC,LON:BVS,05/10/2018 16:38:36,1038,1038.5,1042.5,1028,272108,1311.65,1008.5
BOWLEVEN PLC,LON:BLVN,05/10/2018 16:35:26,28.5,26.25,28.79,26.25,1165433,40.5,25.1
BOXHILL TECHNOLOGIES PLC,LON:BOX,05/10/2018 16:30:00,0.04,,,,0,0.12,0.04
B.P. MARSH & PARTNERS PLC,LON:BPM,05/10/2018 16:30:00,309.85,308,309.85,303.25,3538,318,230.96
BP PLC,LON:BP.,,,,,,,,
BP PLC,LON:BP.A,05/10/2018 16:30:00,144.2,,,,0,169.2,141
BP PLC,LON:BP.B,05/10/2018 16:30:00,159,163.55,163.55,159,650,176,155
BRADY PLC,LON:BRY,05/10/2018 16:30:00,66,66,66,66,45000,69,55
BRAEMAR SHIPPING SERVICES PLC,LON:BMS,05/10/2018 16:30:00,271.9,266,272,266,15758,320,236
BRAIME (T.F. & J.H.) (HOLDINGS) PLC,LON:BMT,05/10/2018 16:30:00,1449.95,1449.95,1449.95,1449.95,6,1449.95,852
BRAIME (T.F. & J.H.) (HOLDINGS) PLC,LON:BMTO,05/10/2018 16:30:00,1670,,,,0,1670,800
BRAVE BISON GROUP PLC,LON:BBSN,05/10/2018 16:30:00,1.6,1.61,1.69,1.6,296800,5,0.65
BRAVEHEART INVESTMENT GROUP PLC,LON:BRH,05/10/2018 16:30:00,16.63,,,,0,22,14
BREEDON GROUP PLC,LON:BREE,05/10/2018 16:36:19,70.4,71.51,72,70.4,1326429,88.85,70.4
BREWIN DOLPHIN HOLDINGS PLC,LON:BRW,05/10/2018 16:37:56,352.8,351.3,357.6,351.3,211372,399.4,330.2
BRIGHTON PIER GROUP PLC (THE),LON:PIER,05/10/2018 16:30:00,98,,,,0,110.6,94
BRISTOL WATER PLC,LON:BWRA,05/10/2018 16:30:00,158,,,,0,179.75,105
BRISTOL & WEST PLC,LON:BWSA,05/10/2018 16:30:00,121.12,124,124,121.12,15478,149.8,121
BRITISH & AMERICAN INVESTMENT TRUST PLC,LON:BAF,05/10/2018 16:30:00,84.9,,,,0,94.9,50
BRITISH AMERICAN TOBACCO PLC,LON:BATS,05/10/2018 16:37:29,3424.5,3458,3487.5,3413,2510898,5108,3389.5
BRITISH EMPIRE TRUST PLC,LON:BTEM,05/10/2018 16:35:40,747,753,754.05,745,79178,768,682
BRITISH LAND COMPANY PLC,LON:BLND,05/10/2018 16:39:20,585.2,585,604.2,582.2,3877933,703,576
BRITISH SMALLER COMPANIES VCT2 PLC,LON:BSC,05/10/2018 16:30:00,54.75,,,,0,57.25,53
BRITISH SMALLER COMPANIES VCT PLC,LON:BSV,05/10/2018 16:30:00,73,,,,0,76,69.5
BRITVIC PLC,LON:BVIC,05/10/2018 16:38:35,764.5,781.5,781.5,762.5,474362,844,657.5
BROOKS MACDONALD GROUP PLC,LON:BRK,05/10/2018 16:30:00,1935,2015,2015,1935,1568,2240,1750
BROWN (N) GROUP PLC,LON:BWNG,05/10/2018 16:35:20,137,130.3,138.3,130.3,239196,358.5,129.38
BRUNNER INVESTMENT TRUST PLC,LON:44GL,07/09/2017 14:17:51,100,,,,0,90,90
BRUNNER INVESTMENT TRUST PLC,LON:BUT,05/10/2018 16:30:00,764,777.46,778,764,9076,818.6,712
B.S.D CROWN LTD,LON:BSD,05/10/2018 16:30:00,18.25,18.25,18.25,18.25,2893,27.85,17.1
BTG PLC,LON:BTG,05/10/2018 16:35:11,585,588,590.76,575,809689,784,467.4
BT GROUP PLC,LON:BT.A,05/10/2018 16:37:30,230.1,227.65,231,225.88,22706296,284.85,201.25
BUNZL PLC,LON:BNZL,05/10/2018 16:37:29,2299,2347,2353,2299,1100652,2442,1918.5
BURBERRY GROUP PLC,LON:BRBY,05/10/2018 16:37:30,1904,1919,1933.5,1889,2108461,2338,1481.5
BURFORD CAPITAL LIMITED,LON:BUR,05/10/2018 16:35:34,1752,1812,1822,1720,1192830,2075,11.41
BUSHVELD MINERALS LIMITED,LON:BMN,05/10/2018 16:30:00,26.85,27.95,28,26.7,842517,31.95,6.82
BYOTROL PLC,LON:BYOT,05/10/2018 16:30:00,3.2,3.15,3.35,3.15,80709,4.8,2.6
C4X DISCOVERY HOLDINGS PLC,LON:C4XD,05/10/2018 16:30:00,88.95,88,89,85.27,13597,150,55
CABOT ENERGY PLC,LON:CAB,05/10/2018 16:30:00,2.2,2.2,2.37,2.2,90766,6,2.1
CADENCE MINERALS PLC,LON:KDNC,05/10/2018 16:35:29,0.14,0.14,0.15,0.14,7186251,0.4,0.14
CADOGAN PETROLEUM PLC,LON:CAD,05/10/2018 16:30:00,7.6,7.6,7.6,7.6,50000,10.15,6.91
CAFFYNS PLC,LON:78GL,09/04/2018 09:32:43,116,,,,0,108,108
CAFFYNS PLC,LON:79GL,03/07/2017 11:30:58,150,,,,0,135,110
CAFFYNS PLC,LON:CFYN,05/10/2018 16:30:00,441.75,441.75,441.75,441.75,6,479,371
CAIRN ENERGY PLC,LON:CNE,05/10/2018 16:35:16,229.8,232.8,232.8,229.2,1352004,270.96,179.6
CAIRN HOMES PLC,LON:CRN,05/10/2018 17:09:48,1.47,1.45,1.47,1.45,32354128,2,1.44
CAKE BOX HOLDINGS PLC,LON:CBOX,05/10/2018 16:30:00,190.7,187.75,191,187,7967,191.75,119
CALCULUS VCT PLC,LON:CLC,05/10/2018 16:30:00,65,,,,0,85,50
CALCULUS VCT PLC,LON:CLCN,05/10/2018 16:30:00,0,,,,0,80,80
CALEDONIA INVESTMENTS PLC,LON:CLDN,05/10/2018 16:35:11,2810,2815,2815,2784.38,18572,2890,2488
CALEDONIA MINING CORPORATION PLC,LON:CMCL,05/10/2018 16:30:00,513.5,516,530,513.5,1783,715,410
CALEDONIAN TRUST PLC,LON:CNN,05/10/2018 16:30:00,212,,,,0,320,104
CAMBIAN GROUP PLC,LON:CMBN,05/10/2018 16:35:12,196,197,197.6,196,230355,213,137
CAMBIUM GLOBAL TIMBERLAND LIMITED,LON:TREE,05/10/2018 16:30:00,10.24,,,,0,10.5,8.81
CAMBRIA AFRICA PLC,LON:CMB,05/10/2018 16:30:13,1,1.05,1.05,1,380000,1.3,0.9
CAMBRIA AUTOMOBILES PLC,LON:CAMB,05/10/2018 16:35:11,53,53.89,53.89,53,274482,72,51
CAMBRIDGE COGNITION HOLDINGS PLC,LON:COG,05/10/2018 16:30:00,132,,,,0,175,89.04
CAMELLIA PLC,LON:CAM,05/10/2018 16:30:00,9200,,,,0,13700,9200
"CANADIAN GENERAL INVESTMENTS, LD",LON:CGI,05/10/2018 16:30:00,1516.5,,,,0,1579.8,1270.5
CANADIAN OVERSEAS PETROLEUM LIMITED,LON:COPL,05/10/2018 16:30:00,0.29,0.28,0.29,0.28,12069646,1.33,0.26
CAPITAL & COUNTIES PROPERTIES PLC,LON:CAPC,05/10/2018 16:42:17,252.87,256,258.9,250.6,2267517,320.7,242.7
CAPITAL DRILLING LIMITED,LON:CAPD,05/10/2018 16:30:00,38.1,,,,0,50,35
CAPITAL GEARING TRUST PLC,LON:CGT,05/10/2018 16:35:22,4100,4090,4100,4060,2305,4190,3790
CAPITAL & REGIONAL PLC,LON:CAL,05/10/2018 16:35:15,41.05,42,42.75,41.05,337343,59.5,41
CAPITA PLC,LON:CPI,05/10/2018 16:36:15,134.15,135.95,136.25,132.25,5245795,357.64,77.81
CAP-XX LIMITED,LON:CPX,05/10/2018 16:30:00,10.5,10.5,10.73,10.5,696266,15.98,7.65
CARADOR INCOME FUND PLC,LON:CIFR,05/10/2018 16:30:00,0.7,0.7,0.7,0.7,1627,0.75,0.7
CARADOR INCOME FUND PLC,LON:CIFU,05/10/2018 16:30:00,0.66,0.66,0.67,0.66,36984,0.74,0.62
CARCLO PLC,LON:CAR,05/10/2018 16:30:00,89.2,88.2,89.85,87,50464,149,62.4
CARD FACTORY PLC,LON:CARD,05/10/2018 17:10:19,186.4,195.6,195.9,183.4,842965,326,164.4
CARDIFF PROPERTY PLC,LON:CDFF,05/10/2018 16:30:00,1869,,,,0,1869,1600
CARETECH HOLDINGS PLC,LON:CTH,05/10/2018 16:35:01,370,384.9,384.9,370,334706,445,356.5
CARIBBEAN INVESTMENT HOLDINGS LIMITED,LON:CIHL,05/10/2018 16:30:00,18.5,,,,0,30,11
CARILLION PLC,LON:CLLN,,,,,,,,
CARNIVAL PLC,LON:CCL,05/10/2018 16:37:30,4548,4648,4648,4548,692980,5115,4210
CARPETRIGHT PLC,LON:CPR,05/10/2018 16:35:08,19,19.03,19.25,18.7,72413,200,18.7
CARR'S GROUP PLC,LON:CARR,05/10/2018 16:30:00,152,151,153.53,151,70827,165,118
CASPIAN SUNRISE PLC,LON:CASP,05/10/2018 16:30:00,9.2,9.2,9.2,9.2,125000,17.25,8.5
CASTINGS PLC,LON:CGS,05/10/2018 16:30:00,411,415.54,417,411,9220,484,354.5
CASTLETON TECHNOLOGY PLC,LON:CTP,05/10/2018 16:31:38,101.15,102.98,102.98,101,16751,107.5,60.7
CATALYST MEDIA GROUP PLC,LON:CMX,05/10/2018 16:30:00,84,84,84,84,3000,90,57
CATCO REINSURANCE OPPORTUNITIES FUND LIMITED,LON:CAT,05/10/2018 16:30:00,0.59,0.59,0.59,0.59,105600,1.12,0.49
CATCO REINSURANCE OPPORTUNITIES FUND LIMITED,LON:CATC,05/10/2018 16:30:00,1.03,1.03,1.03,1.02,14438,1.05,0.97
CATENAE INNOVATION PLC,LON:CTEA,05/10/2018 16:30:00,0.08,0.08,0.09,0.07,10060960,0.77,0.07
CATHAY INTERNATIONAL HOLDINGS LD,LON:CTI,05/10/2018 16:30:00,8.5,8.5,8.5,8.5,21244,10.88,4.79
C&C GROUP PLC,LON:CCR,05/10/2018 17:09:50,3.51,3.51,3.51,3.46,33503,3.6,2.57
CC JAPAN INCOME & GROWTH TRUST PLC,LON:CCJI,05/10/2018 16:30:00,165,162,165,159.07,27449,174,139.9
CELLCAST PLC,LON:CLTV,05/10/2018 16:30:00,1.6,1.6,1.6,1.6,742,5.9,1.45
CELLO HEALTH PLC,LON:CLL,05/10/2018 16:30:00,132,132,132,130.5,42784,141,108
CELTIC PLC,LON:CCP,05/10/2018 16:30:00,163,163,163,163,8850,168,127
CELTIC PLC,LON:CCPA,,,,,,,,
CELTIC PLC,LON:CCPC,,,,,,,,
CENKOS SECURITIES PLC,LON:CNKS,05/10/2018 16:30:00,74.6,72.18,74.6,70,37726,122.45,70
CENTAMIN PLC,LON:CEY,05/10/2018 16:36:28,91.68,106,107.75,87.84,24438855,168.15,84.74
CENTAUR MEDIA PLC,LON:CAU,05/10/2018 16:30:00,39,38.92,39,38.92,51918,56.75,38.14
CENTRAL ASIA METALS PLC,LON:CAML,05/10/2018 16:35:24,236,237.5,239.5,227,618119,345.5,2.59
CENTRALNIC GROUP PLC,LON:CNIC,05/10/2018 17:10:24,54,52.49,54,52,93559,66.5,49
CENTRICA PLC,LON:CNA,05/10/2018 16:37:30,150.5,150.15,151.38,149.8,10711943,182.2,123.1
CEPS PLC,LON:CEPS,05/10/2018 16:30:00,31,,,,0,51.5,28
CERES POWER HOLDINGS PLC,LON:CWR,05/10/2018 16:30:00,193,197.19,197.2,193,24304,209.95,96.5
CERILLION PLC,LON:CER,05/10/2018 16:30:00,169,,,,0,174,114
CHAARAT GOLD HOLDINGS LTD,LON:CGH,05/10/2018 16:30:00,23.6,,,,0,24.5,14.5
CHAGALA GROUP LIMITED,LON:CGLO,05/10/2018 16:30:00,1.2,,,,0,2,1.1
CHALLENGER ACQUISITIONS LIMITED,LON:CHAL,05/10/2018 16:30:00,0.18,0.17,0.18,0.17,898951,1.42,0.17
CHAMBERLIN PLC,LON:CMH,05/10/2018 16:30:00,68,68,68,68,2000,110,55
CHARACTER GROUP PLC,LON:CCT,05/10/2018 16:35:09,516,514.4,516,514.4,10770,546,374
CHARIOT OIL & GAS LIMITED,LON:CHAR,05/10/2018 16:35:07,8,8.16,8.31,7.81,1922123,23.88,7.5
CHARLES STANLEY GROUP PLC,LON:CAY,05/10/2018 16:30:00,358.62,358.62,358.62,358.62,343,410,326
CHARLES TAYLOR PLC,LON:CTR,05/10/2018 16:35:25,265,270,270.57,264,49371,319,230
CHARTER COURT FINANCIAL SERVICES GROUP PLC,LON:CCFS,05/10/2018 16:35:19,319.8,322.2,322.4,318.4,512322,374.39,227.5
CHELVERTON GROWTH TRUST PLC,LON:CGW,05/10/2018 16:30:00,53.07,53.07,53.07,53.07,1381,75,53
CHELVERTON UK DIVIDEND TRUST PLC,LON:SDV,05/10/2018 16:30:00,213.68,214.45,214.45,208.97,35093,272,200
CHEMRING GROUP PLC,LON:BC88,26/06/2017 09:52:01,109.5,,,,0,95,95
CHEMRING GROUP PLC,LON:CHG,05/10/2018 16:35:10,217.5,211.78,221.5,205.45,303770,239.5,162
CHENAVARI CAPITAL SOLUTIONS LIMITED,LON:CCSL,05/10/2018 16:30:00,79.68,78.5,79.68,78.5,5251,93.68,77
CHENAVARI TORO INCOME FUND LIMITED,LON:TORO,05/10/2018 16:30:00,0.79,,,,0,0.87,0.78
CHESNARA PLC,LON:CSN,05/10/2018 16:35:28,351,360,363.5,345,91568,424.5,334.29
CHESTERFIELD RESOURCES PLC,LON:CHF,05/10/2018 16:30:00,6.5,,,,0,7.95,4.85
CHINA NEW ENERGY LIMITED,LON:CNEL,05/10/2018 16:30:00,1.22,1.24,1.24,1.22,157814,2.17,1.15
CHINA NONFERROUS GOLD LIMITED,LON:CNG,05/10/2018 16:30:00,4.24,,,,0,23,3.5
CHRISTIE GROUP PLC,LON:CTG,05/10/2018 16:30:00,115.02,115.02,115.02,115.02,2000,164,90.02
CHRYSALIS VCT PLC,LON:CYS,05/10/2018 16:30:00,62,,,,0,66.67,55.5
CHURCHILL CHINA PLC,LON:CHH,05/10/2018 16:30:00,1175,1150,1195,1150,3282,1270,780
CINEWORLD GROUP PLC,LON:CINE,05/10/2018 16:35:04,314,316,318,311.6,3303262,325.4,210.15
CIP MERCHANT CAPITAL LIMITED,LON:CIP,05/10/2018 16:30:00,92,,,,0,103,83
CIRCASSIA PHARMACEUTICALS PLC,LON:CIR,05/10/2018 16:35:18,74.1,76.7,76.7,73.75,73926,115.61,70.26
CIRCLE PROPERTY PLC,LON:CRC,05/10/2018 16:30:00,205,,,,0,250,154
CITY MERCHANTS HIGH YIELD TRUST LIMITED,LON:CMHY,05/10/2018 16:30:00,190.5,191.38,191.38,190.5,25970,201,176.7
CITY NATURAL RESOURCES HIGH YIELD TRUST PLC,LON:CYN,05/10/2018 16:30:00,105.89,106.02,106.78,105.5,28056,130.67,102
CITY OF LONDON GROUP PLC,LON:CIN,05/10/2018 16:30:00,134,134,134,134,362,175,65
CITY OF LONDON INVESTMENT GROUP PLC,LON:CLIG,05/10/2018 16:35:11,396,407.5,407.5,396,18497,459,361.8
CITY OF LONDON INVESTMENT TRUST PLC,LON:BA47,12/09/2018 12:24:36,345,,,,0,358,345
CITY OF LONDON INVESTMENT TRUST PLC,LON:BA69,05/10/2018 16:30:00,0,,,,0,87.96,87.96
CITY OF LONDON INVESTMENT TRUST PLC,LON:CTY,05/10/2018 17:10:21,413,418,420,413,718053,444.63,392
CITY OF LONDON INVESTMENT TRUST PLC,LON:CTYA,05/10/2018 16:30:00,70,,,,0,95,70
CITY PUB GROUP PLC (THE),LON:CPC,05/10/2018 16:30:00,228.19,228.4,228.4,222.6,5103,254.46,159.5
CIVITAS SOCIAL HOUSING PLC,LON:CSH,05/10/2018 17:15:00,109.96,108.5,109.96,108.5,667754,114.31,93.19
CIVITAS SOCIAL HOUSING PLC,LON:CSHC,05/10/2018 16:30:00,101,100,101,100,445789,106.2,94.3
CLARKE (T.) PLC,LON:CTO,05/10/2018 16:30:00,81.22,81.8,82,81.2,126555,91.94,68.2
CLARKSON PLC,LON:CKN,05/10/2018 16:37:56,2755,2828.1,2864.6,2710,24243,3475,1950
CLEAR LEISURE PLC,LON:CLP,05/10/2018 16:30:00,0.86,0.68,1.1,0.68,90866079,1.8,0.5
CLEARSTAR INC.,LON:CLSU,05/10/2018 16:30:00,81.6,81.6,81.6,81.6,3661,87,34
CLINIGEN GROUP PLC,LON:CLIN,05/10/2018 16:35:09,869.5,880,884.37,853.5,336401,1187,822
CLIPPER LOGISTICS PLC,LON:CLG,05/10/2018 16:35:28,289,293.91,294,288,40748,494,281
CLONTARF ENERGY PLC,LON:CLON,05/10/2018 16:30:00,0.45,0.46,0.49,0.45,11568887,0.69,0.17
CLOSE BROTHERS GROUP PLC,LON:CBG,05/10/2018 16:37:30,1563,1557,1570,1543,412907,1682,1315
CLOUDBUY PLC,LON:CBUY,05/10/2018 16:30:00,2.5,2.5,2.5,2.5,15000,8.61,1.75
CLOUDCALL GROUP PLC,LON:CALL,05/10/2018 16:30:00,104.8,94,104.8,94,107561,197,93
CLS HOLDINGS PLC,LON:CLI,05/10/2018 16:37:54,214,220,220,214,314401,256.42,204
CLUFF NATURAL RESOURCES PLC,LON:CLNR,05/10/2018 16:30:00,2.03,2.03,2.15,2,1038628,3.8,1.5
CMC MARKETS PLC,LON:CMCX,05/10/2018 17:10:03,135.6,137,138.6,135.6,160758,210,130
CML MICROSYSTEMS PLC,LON:CML,05/10/2018 16:30:00,489,,,,0,571,421
COATS GROUP PLC,LON:COA,05/10/2018 16:35:25,81.3,82.9,84.22,80.9,4481402,90,72
COBHAM PLC,LON:85GU,15/03/2017 12:08:55,108,,,,0,85,85
COBHAM PLC,LON:COB,05/10/2018 16:37:29,116.05,118.1,118.1,115.4,3701483,150.3,109.97
COCA-COLA HBC AG,LON:CCH,05/10/2018 16:37:30,2448,2509,2509,2440,708126,2817,2176
CODEMASTERS GROUP HOLDINGS PLC,LON:CDM,05/10/2018 16:30:00,176.75,178.75,178.75,175.8,8585,280,164.75
COHORT PLC,LON:CHRT,05/10/2018 16:30:00,411.1,410.06,418.8,410.06,11293,427,3.2
COLEFAX GROUP PLC,LON:CFX,05/10/2018 16:30:00,560,560,560,560,61,560,485
COLLAGEN SOLUTIONS PLC,LON:COS,05/10/2018 16:30:00,3.7,3.7,3.82,3.7,201773,5.1,2.03
COLUMBUS ENERGY RESOURCES PLC,LON:CERP,05/10/2018 17:09:46,4.2,4.2,4.5,4.1,1773468,7.98,3.56
COMMERZBANK AG,LON:CZB,05/10/2018 16:30:00,8.95,8.95,9.02,8.91,29031,13.82,7.93
COMMUNISIS PLC,LON:CMS,05/10/2018 16:35:24,51.2,51.38,52,51,183146,73,48.2
COMPAGNIE DE SAINT-GOBAIN,LON:COD,05/10/2018 16:30:00,35.34,35.91,35.91,35.2,66516,51.39,35.17
COMPASS GROUP PLC,LON:CPG,05/10/2018 16:37:30,1595,1620.5,1623.17,1589,3594385,1722,1396.5
COMPTOIR GROUP PLC,LON:COM,05/10/2018 16:30:00,11.14,,,,0,31,9
