Name,Ticker,tradetime,price,priceopen,high,low,volume,high52,low52
BCA MARKETPLACE PLC,LON:BCA,26/09/2018 16:35:11,200.5,211,213.5,200,886960,243.1,145.2
BCRE - BRACK CAPITAL REAL ESTATE INVESTMENTS N.V.,LON:BCRE,26/09/2018 16:30:00,0.05,,,,0,0.9,0.05
BEAZLEY PLC,LON:BEZ,26/09/2018 16:35:22,583,581.5,583.5,578.5,738042,621.5,444.8
BEEKS FINANCIAL CLOUD GROUP PLC,LON:BKS,26/09/2018 16:30:00,120.7,116,122.78,108.55,190885,146.6,42
BEGBIES TRAYNOR GROUP PLC,LON:BEG,26/09/2018 16:30:00,70.75,71.76,71.76,70,83063,77,61
BE HEARD GROUP PLC,LON:BHRD,26/09/2018 16:35:09,1.26,1.35,1.4,1.26,596957,3.2,0.91
BELLWAY PLC,LON:BWY,26/09/2018 16:39:25,3025,2997,3030,2977,182208,3805,2803
BELLZONE MINING PLC,LON:BZM,26/09/2018 16:30:00,0.59,0.61,0.61,0.57,6228294,3.36,0.47
BELVOIR LETTINGS PLC,LON:BLV,26/09/2018 16:30:00,105,104,105,104,6122,115,87.75
BENCHMARK HOLDINGS PLC,LON:BMK,26/09/2018 16:30:00,60,60,62.5,60,8175,81,36
BEOWULF MINING PLC,LON:BEM,26/09/2018 16:30:00,6,6.2,6.28,6,222979,12.4,3.78
BERKELEY ENERGIA LIMITED,LON:BKY,26/09/2018 16:30:00,37.25,37.2,37.4,37,34262,60,35.21
BERKELEY GROUP HOLDINGS (THE) PLC,LON:BKG,26/09/2018 16:35:14,3667,3650,3678,3638,292414,4338,3484
BEST OF THE BEST PLC,LON:BOTB,26/09/2018 16:30:00,252,,,,0,345,180.22
BETTER CAPITAL PCC LIMITED,LON:BC12,26/09/2018 16:30:00,10.06,10.06,10.06,10.06,5100,35,10
BETTER CAPITAL PCC LIMITED,LON:BCAP,26/09/2018 16:30:00,62.04,,,,0,66,54
BEZANT RESOURCES PLC,LON:BZT,26/09/2018 16:30:00,0.37,0.39,0.39,0.36,6816255,1.4,0.33
BH GLOBAL LIMITED,LON:BHGG,26/09/2018 16:35:24,1505,1512,1512.75,1500,10941,1515,1330
BH GLOBAL LIMITED,LON:BHGU,26/09/2018 16:30:00,15,15,15,15,3771,15,13.11
BH MACRO LIMITED,LON:BHMG,26/09/2018 16:30:00,2190,2195.03,2213.5,2190,4719,2220,1932
BH MACRO LIMITED,LON:BHMU,26/09/2018 16:30:00,23.1,22.6,23.1,22.6,575,23.1,19.2
BHP BILLITON PLC,LON:BLT,26/09/2018 16:35:05,1661.8,1695,1695.8,1660.8,7356200,1803.6,1292.5
BIFFA PLC,LON:BIFF,26/09/2018 16:36:50,249.46,247.03,250,246,136995,265,194.8
BIGBLU BROADBAND PLC,LON:BBB,26/09/2018 16:30:00,116.5,111.38,116.5,111,12897,138.5,101.65
BIGDISH PLC,LON:DISH,26/09/2018 16:40:25,3.39,3.43,3.43,3.39,210074,5.63,3.35
BIG SOFA TECHNOLOGIES GROUP PLC,LON:BST,26/09/2018 16:30:00,7.5,7.5,7.5,7.5,3445,20,7.5
BIG YELLOW GROUP PLC,LON:BYG,26/09/2018 16:35:24,925,934.5,935,925,201437,997.5,739
BILBY PLC,LON:BILB,26/09/2018 16:30:00,96.33,101.75,101.75,95.5,68439,140,58.5
BILLING SERVICES GROUP LIMITED,LON:BILL,26/09/2018 16:30:00,2.2,,,,0,4.9,2
BILLINGTON HOLDINGS PLC,LON:BILN,26/09/2018 16:30:00,266,264.5,266,264.5,2785,305,224.1
BIOME TECHNOLOGIES PLC,LON:BIOM,26/09/2018 16:30:00,597.75,599,610,581.5,3009,717,181
BIOPHARMA CREDIT PLC,LON:BPC1,26/09/2018 16:30:00,1.07,,,,0,1.07,1.01
BIOPHARMA CREDIT PLC,LON:BPCR,26/09/2018 16:30:00,1.07,1.08,1.08,1.07,17915,1.13,1
BIOQUELL PLC,LON:BQE,26/09/2018 17:06:43,457.5,454,461.1,451.11,6984,579,235
BIOTECH GROWTH TRUST (THE) PLC,LON:BIOG,26/09/2018 16:35:19,814,804,814,804,68874,883.5,650
BIOVENTIX PLC,LON:BVXP,26/09/2018 16:30:00,3249,3217.5,3260,3217.5,1401,3340,26.51
BISICHI MINING PLC,LON:BISI,26/09/2018 16:30:00,100,,,,0,125,68.25
BLACKROCK COMMODITIES INCOME INVESTMENT TRUST PLC,LON:BRCI,26/09/2018 16:30:00,80,81,81.4,80,96337,86,69.25
BLACKROCK EMERGING EUROPE PLC,LON:BEEP,26/09/2018 16:30:00,313.5,311.44,314.5,311.44,8046,393,296.2
BLACKROCK FRONTIERS INVESTMENT TRUST PLC,LON:BRFI,26/09/2018 16:35:19,140,137.75,140,136.13,129597,169.5,133.76
BLACKROCK GREATER EUROPE INVESTMENT TRUST PLC,LON:BRGE,26/09/2018 16:35:12,356,358.99,360.26,356,23111,372.84,308
BLACKROCK INCOME AND GROWTH INVESTMENT TRUST PLC,LON:BRIG,26/09/2018 16:30:00,200,201.56,201.56,198,5352,214,185
BLACKROCK LATIN AMERICAN INVESTMENT TRUST PLC,LON:BRLA,26/09/2018 16:35:26,393,398.29,405,393,21061,501.5,370
BLACKROCK NORTH AMERICAN INCOME TRUST PLC,LON:BRNA,26/09/2018 16:30:00,178.78,176.54,178.88,176.5,93784,183.8,144
BLACKROCK SMALLER CO TRUST PLC,LON:BRSC,26/09/2018 16:35:16,1445,1446.5,1470,1445,17015,1600,1201.9
BLACKROCK THROGMORTON TRUST PLC,LON:THRG,26/09/2018 16:35:00,556,561.4,561.4,556,64262,578,439
BLACKROCK WORLD MINING TRUST PLC,LON:BRWM,26/09/2018 16:35:21,369,370,372.85,368,125357,425,328
BLACKSTONE / GSO LOAN FINANCING LIMITED,LON:BGLF,,,,,,,,
BLACKSTONE / GSO LOAN FINANCING LIMITED,LON:BGLP,26/09/2018 16:30:00,78,,,,0,90.6,75.5
BLANCCO TECHNOLOGY GROUP PLC,LON:BLTG,26/09/2018 16:30:00,98.96,95.3,98.96,95.3,21206,98.96,48
BLOCKCHAIN WORLDWIDE PLC,LON:BLOC,26/09/2018 16:30:00,4.2,4.31,4.75,4.2,103929,16.5,4.2
BLOCK ENERGY PLC,LON:BLOE,26/09/2018 16:30:00,3.01,3.01,3.01,3.01,87514,4.66,3
BLOOMSBURY PUBLISHING PLC,LON:BMY,26/09/2018 16:35:16,220,225,225,216.29,13101,257,150
BLUEBIRD MERCHANT VENTURES LTD,LON:BMV,26/09/2018 16:30:00,2.12,,,,0,4,1.88
BLUEFIELD SOLAR INCOME FUND LIMITED,LON:BSIF,26/09/2018 16:30:00,119.5,119,119.8,118.5,120052,124,110.5
BLUEJAY MINING PLC,LON:JAY,26/09/2018 16:35:22,14.25,14.29,14.3,13.6,766344,27.5,12.6
BLUE PLANET INVESTMENT TRUST PLC,LON:BLP,26/09/2018 16:30:00,39.96,39.96,39.96,39.96,407,51.5,35.8
BLUE PRISM GROUP PLC,LON:PRSM,26/09/2018 16:37:36,2147.04,2175,2175,2090,147711,2635,930
BLUEROCK DIAMONDS PLC,LON:BRD,26/09/2018 16:30:00,0.83,0.8,0.83,0.8,229475,2.6,0.8
BLUE STAR CAPITAL PLC,LON:BLU,26/09/2018 16:30:00,0.24,,,,0,0.4,0.22
B&M EUROPEAN VALUE RETAIL S.A.,LON:BME,26/09/2018 16:35:03,387.9,392,394.5,387.9,2310136,436.4,360
BODYCOTE PLC,LON:BOY,26/09/2018 16:35:04,911,915.5,915.5,902.5,374067,1077,834.81
BOEING CO.,LON:BOE,26/09/2018 19:02:28,367.78,366.51,367.78,365.38,1161,373,255
"BOKU, INC.",LON:BOKU,26/09/2018 16:30:00,168,170.7,170.7,168,35864,189.45,70.66
BONHILL GROUP PLC,LON:BONH,26/09/2018 16:30:00,78,,,,0,156,73.25
BONMARCHE HOLDINGS PLC,LON:BON,26/09/2018 16:30:00,104.7,104.75,104.75,104.7,9097,138,80
BOOHOO GROUP PLC,LON:BOO,26/09/2018 16:41:55,209.18,204,214.7,200,35263524,268,139.85
BOOT (HENRY) PLC,LON:BD82,06/10/2017 14:48:25,97,,,,0,87,87
BOOT (HENRY) PLC,LON:BOOT,26/09/2018 16:30:00,284,286.79,290,284,9153,354,253
BORDERS & SOUTHERN PETROLEUM PLC,LON:BOR,26/09/2018 16:30:00,3.48,3.63,3.64,3.46,298379,6,1.58
BOSTON INTERNATIONAL HOLDINGS PLC,LON:BIH,26/09/2018 16:30:00,9,,,,0,,
BOTSWANA DIAMONDS PLC,LON:BOD,26/09/2018 16:30:00,0.93,1,1,0.9,1140988,2.65,0.9
BOUSSARD & GAVAUDAN HOLDING LIMITED,LON:BGHL,26/09/2018 16:30:00,19.3,,,,0,20.2,18.5
BOUSSARD & GAVAUDAN HOLDING LIMITED,LON:BGHS,26/09/2018 16:30:00,1642,,,,0,1850,1640
BOVIS HOMES GROUP PLC,LON:BVS,26/09/2018 16:35:22,1162.5,1165,1165,1142.5,614507,1311.65,1008.5
BOWLEVEN PLC,LON:BLVN,26/09/2018 16:30:00,28.75,28.7,29.6,27.75,1810725,40.5,25.1
BOXHILL TECHNOLOGIES PLC,LON:BOX,26/09/2018 16:30:00,0.04,,,,0,0.12,0.04
B.P. MARSH & PARTNERS PLC,LON:BPM,26/09/2018 16:30:00,307.5,306.7,310,305,5955,311,230
BP PLC,LON:BP.,,,,,,,,
BP PLC,LON:BP.A,26/09/2018 16:30:00,142.65,,,,0,169.2,141
BP PLC,LON:BP.B,26/09/2018 16:30:00,163.55,167,167,163.55,2807,176,155
BRADY PLC,LON:BRY,26/09/2018 16:30:00,66,66,66,66,26000,69.75,55
BRAEMAR SHIPPING SERVICES PLC,LON:BMS,26/09/2018 16:30:00,267.5,260,267.5,260,5873,322,236
BRAIME (T.F. & J.H.) (HOLDINGS) PLC,LON:BMT,26/09/2018 16:30:00,1449.95,1449.95,1449.95,1449.95,10,1449.95,852
BRAIME (T.F. & J.H.) (HOLDINGS) PLC,LON:BMTO,26/09/2018 16:30:00,1670,,,,0,1670,800
BRAVE BISON GROUP PLC,LON:BBSN,26/09/2018 16:30:00,1.69,1.67,1.76,1.6,1312604,5,0.65
BRAVEHEART INVESTMENT GROUP PLC,LON:BRH,26/09/2018 16:30:00,16,16,16,16,46439,22,14
BREEDON GROUP PLC,LON:BREE,26/09/2018 16:39:55,73.8,73.84,73.93,73.8,377422,88.85,72
BREWIN DOLPHIN HOLDINGS PLC,LON:BRW,26/09/2018 16:35:29,351.8,351.4,352.2,349.6,271460,399.4,330.2
BRIGHTON PIER GROUP PLC (THE),LON:PIER,26/09/2018 16:30:00,100,100,100.5,100,5373,114,94
BRISTOL WATER PLC,LON:BWRA,26/09/2018 16:30:00,158.92,,,,0,179.75,105
BRISTOL & WEST PLC,LON:BWSA,26/09/2018 16:30:00,125,127.34,127.34,125,2591,149.8,125
BRITISH & AMERICAN INVESTMENT TRUST PLC,LON:BAF,26/09/2018 16:30:00,92.9,,,,0,94.9,50
BRITISH AMERICAN TOBACCO PLC,LON:BATS,26/09/2018 16:35:21,3552,3532,3587,3491,3833449,5108,3457.5
BRITISH EMPIRE TRUST PLC,LON:BTEM,26/09/2018 16:35:20,764,764,765.58,764,291730,767,680
BRITISH LAND COMPANY PLC,LON:BLND,26/09/2018 16:39:04,621.4,617.4,622.8,617,1747854,703,589
BRITISH SMALLER COMPANIES VCT2 PLC,LON:BSC,26/09/2018 16:30:00,54,,,,0,57.25,53
BRITISH SMALLER COMPANIES VCT PLC,LON:BSV,26/09/2018 16:30:00,73,73,73,73,600,76,69.5
BRITVIC PLC,LON:BVIC,26/09/2018 16:35:26,789,782,793,781.06,534788,844,657.5
BROOKS MACDONALD GROUP PLC,LON:BRK,26/09/2018 16:30:00,2035.2,2037,2037,2010,1267,2240,1750
BROWN (N) GROUP PLC,LON:BWNG,26/09/2018 16:35:03,137.5,144.3,144.3,136,359045,359.1,129.38
BRUNNER INVESTMENT TRUST PLC,LON:44GL,07/09/2017 14:17:51,100,,,,0,90,90
BRUNNER INVESTMENT TRUST PLC,LON:BUT,26/09/2018 16:30:00,785.44,787.26,794,781.32,4524,818.6,712
B.S.D CROWN LTD,LON:BSD,26/09/2018 16:30:00,22,22,22,22,535,27.85,17.1
BTG PLC,LON:BTG,26/09/2018 16:35:10,542,568.5,568.5,531.5,806221,784,467.4
BT GROUP PLC,LON:BT.A,26/09/2018 16:38:34,224.9,225.25,226.4,224.07,15924360,289.1,201.25
BUNZL PLC,LON:BNZL,26/09/2018 16:38:18,2413,2399,2413,2395,516739,2432,1918.5
BURBERRY GROUP PLC,LON:BRBY,26/09/2018 16:35:27,2015,1994.5,2021,1990.5,1151773,2338,1481.5
BURFORD CAPITAL LIMITED,LON:BUR,26/09/2018 16:39:38,1929.31,1950,1950,1916,461212,2075,11.41
BUSHVELD MINERALS LIMITED,LON:BMN,26/09/2018 16:35:22,31,30.5,31.95,28.5,7566630,31.95,6.82
BYOTROL PLC,LON:BYOT,26/09/2018 16:30:00,3.22,3.15,3.25,3.1,349520,4.8,2.6
C4X DISCOVERY HOLDINGS PLC,LON:C4XD,26/09/2018 16:30:00,89.5,93,93,89.5,1537,150,55
CABOT ENERGY PLC,LON:CAB,26/09/2018 16:30:00,2.3,2.14,2.3,2.1,137187,6,2.1
CADENCE MINERALS PLC,LON:KDNC,26/09/2018 16:30:00,0.15,0.14,0.15,0.14,29723171,0.41,0.14
CADOGAN PETROLEUM PLC,LON:CAD,26/09/2018 16:30:00,7.5,7.5,7.5,7.5,20000,10.15,6.91
CAFFYNS PLC,LON:78GL,09/04/2018 09:32:43,116,,,,0,108,108
CAFFYNS PLC,LON:79GL,03/07/2017 11:30:58,150,,,,0,135,110
CAFFYNS PLC,LON:CFYN,26/09/2018 16:30:00,443,,,,0,479,371
CAIRN ENERGY PLC,LON:CNE,26/09/2018 16:35:11,226.2,230.2,232.2,224.8,2053584,270.96,179.6
CAIRN HOMES PLC,LON:CRN,26/09/2018 16:35:22,1.57,1.56,1.57,1.55,1086750,2,1.46
CAKE BOX HOLDINGS PLC,LON:CBOX,26/09/2018 16:30:00,171.61,171.75,172.7,167.33,4652,179,119
CALCULUS VCT PLC,LON:CLC,26/09/2018 16:30:00,65,65,65,65,672,85,50
CALCULUS VCT PLC,LON:CLCN,26/09/2018 16:30:00,0,,,,0,80,80
CALEDONIA INVESTMENTS PLC,LON:CLDN,26/09/2018 16:35:13,2765,2781,2785,2746.5,15715,2890,2488
CALEDONIA MINING CORPORATION PLC,LON:CMCL,26/09/2018 16:30:00,522,510,522,510,2104,715,410
CALEDONIAN TRUST PLC,LON:CNN,26/09/2018 16:30:00,215,215,215,215,924,320,104
CAMBIAN GROUP PLC,LON:CMBN,26/09/2018 16:35:13,196,195.77,196,195,48953,213,137
CAMBIUM GLOBAL TIMBERLAND LIMITED,LON:TREE,26/09/2018 16:30:00,10,10,10,10,15000,10.5,8.75
CAMBRIA AFRICA PLC,LON:CMB,26/09/2018 16:33:19,1,1.05,1.05,0.96,327250,1.3,0.96
CAMBRIA AUTOMOBILES PLC,LON:CAMB,26/09/2018 16:35:13,52,51.65,52.5,51.61,118521,72,51.55
CAMBRIDGE COGNITION HOLDINGS PLC,LON:COG,26/09/2018 16:30:00,137,,,,0,175,89.04
CAMELLIA PLC,LON:CAM,26/09/2018 16:30:00,9540,9397,9700,9397,1002,13700,9397
"CANADIAN GENERAL INVESTMENTS, LD",LON:CGI,26/09/2018 16:30:00,1538.8,,,,0,1579.8,1270.5
CANADIAN OVERSEAS PETROLEUM LIMITED,LON:COPL,26/09/2018 16:30:00,0.26,0.27,0.27,0.26,13456771,1.68,0.26
CAPITAL & COUNTIES PROPERTIES PLC,LON:CAPC,26/09/2018 17:03:27,266.63,265.2,268.3,263,2114474,320.7,242.7
CAPITAL DRILLING LIMITED,LON:CAPD,26/09/2018 16:30:00,41.4,40.37,41.4,39.55,4407,50,35
CAPITAL GEARING TRUST PLC,LON:CGT,26/09/2018 16:35:16,4110,4092,4110,4086.4,4404,4190,3790
CAPITAL & REGIONAL PLC,LON:CAL,26/09/2018 16:35:28,43.05,44.02,44.45,43.05,147773,59.5,42.59
CAPITA PLC,LON:CPI,26/09/2018 16:35:02,142.35,140,142.35,136.95,3639737,357.64,77.81
CAP-XX LIMITED,LON:CPX,26/09/2018 17:06:10,10.75,11.15,11.5,10.5,5245670,15.98,7.65
CARADOR INCOME FUND PLC,LON:CIFR,26/09/2018 16:30:00,0.75,,,,0,0.75,0.7
CARADOR INCOME FUND PLC,LON:CIFU,26/09/2018 16:30:00,0.66,0.67,0.67,0.66,20000,0.74,0.62
CARCLO PLC,LON:CAR,26/09/2018 16:30:00,91.2,93.56,93.63,91.2,20003,149,62.4
CARD FACTORY PLC,LON:CARD,26/09/2018 16:38:38,193.2,179.3,195.5,176.5,1103928,340,164.4
CARDIFF PROPERTY PLC,LON:CDFF,26/09/2018 16:30:00,1869,1869,1869,1869,22,1869,1600
CARETECH HOLDINGS PLC,LON:CTH,26/09/2018 16:35:13,378,375,385,375,10674,445,356.5
CARIBBEAN INVESTMENT HOLDINGS LIMITED,LON:CIHL,26/09/2018 16:30:00,21,,,,0,30,11
CARILLION PLC,LON:CLLN,,,,,,,,
CARNIVAL PLC,LON:CCL,26/09/2018 16:35:22,4993,4924,4996,4904,768545,5115,4210
CARPETRIGHT PLC,LON:CPR,26/09/2018 16:30:00,22.16,22.13,22.16,22.12,11796,200,21.7
CARR'S GROUP PLC,LON:CARR,26/09/2018 16:30:00,152,152.8,152.8,152,6330,165,118
CASPIAN SUNRISE PLC,LON:CASP,26/09/2018 16:30:00,10.1,9.15,10.3,9.15,904374,17.25,8.5
CASTINGS PLC,LON:CGS,26/09/2018 16:30:00,390.4,393.4,393.6,390.4,5780,484,388.4
CASTLETON TECHNOLOGY PLC,LON:CTP,26/09/2018 16:30:00,101,101,102.88,101,8204,107.5,60.7
CATALYST MEDIA GROUP PLC,LON:CMX,26/09/2018 16:30:00,85,85,85,85,3107,85,57
CATCO REINSURANCE OPPORTUNITIES FUND LIMITED,LON:CAT,26/09/2018 16:35:04,0.59,0.58,0.59,0.58,131214,1.12,0.49
CATCO REINSURANCE OPPORTUNITIES FUND LIMITED,LON:CATC,26/09/2018 16:30:00,1.01,1,1.01,1,2717939,1.05,0.97
CATENAE INNOVATION PLC,LON:CTEA,26/09/2018 16:30:00,0.1,0.09,0.1,0.09,2510500,0.77,0.07
CATHAY INTERNATIONAL HOLDINGS LD,LON:CTI,26/09/2018 16:30:00,7.55,,,,0,10.88,4.79
C&C GROUP PLC,LON:CCR,26/09/2018 16:35:15,3.42,3.4,3.42,3.4,4296,3.6,2.57
CC JAPAN INCOME & GROWTH TRUST PLC,LON:CCJI,26/09/2018 16:30:00,164,158.26,164,158.26,52376,174,138
CELLCAST PLC,LON:CLTV,26/09/2018 16:30:00,1.6,,,,0,5.9,1.45
CELLO HEALTH PLC,LON:CLL,26/09/2018 16:30:00,138,138.5,139.88,138,12160,141,108
CELTIC PLC,LON:CCP,26/09/2018 16:30:00,163,163,163,163,2042,168,127
CELTIC PLC,LON:CCPA,,,,,,,,
CELTIC PLC,LON:CCPC,,,,,,,,
CENKOS SECURITIES PLC,LON:CNKS,26/09/2018 16:30:00,79,78,80.95,76,38127,122.45,76
CENTAMIN PLC,LON:CEY,26/09/2018 16:37:38,105.7,109.5,109.57,105.19,6302145,168.15,84.74
CENTAUR MEDIA PLC,LON:CAU,26/09/2018 16:30:00,38.14,39,42,38.14,62390,56.75,38.14
CENTRAL ASIA METALS PLC,LON:CAML,26/09/2018 16:35:04,234.5,240.28,246.14,233,303903,345.5,2.59
CENTRALNIC GROUP PLC,LON:CNIC,26/09/2018 16:30:00,51,51,51,51,83500,66.5,49
CENTRICA PLC,LON:CNA,26/09/2018 16:39:12,149.17,147.75,149.6,146.55,18712438,194.5,123.1
CEPS PLC,LON:CEPS,26/09/2018 16:30:00,31,,,,0,51.5,28
CERES POWER HOLDINGS PLC,LON:CWR,26/09/2018 16:30:00,187.9,185.12,189.88,180,76112,209.95,96.5
CERILLION PLC,LON:CER,26/09/2018 17:06:26,163.5,165,165,163.5,8800,174,114
CHAARAT GOLD HOLDINGS LTD,LON:CGH,26/09/2018 16:30:00,23.6,,,,0,24.5,14.5
CHAGALA GROUP LIMITED,LON:CGLO,26/09/2018 16:30:00,1.2,,,,0,2,1.1
CHALLENGER ACQUISITIONS LIMITED,LON:CHAL,26/09/2018 16:30:00,0.18,0.18,0.18,0.18,1210487,1.42,0.18
CHAMBERLIN PLC,LON:CMH,26/09/2018 16:30:00,70,70,70,70,19,110,55
CHARACTER GROUP PLC,LON:CCT,26/09/2018 16:30:00,508,500,512.4,499.8,3885,546,374
CHARIOT OIL & GAS LIMITED,LON:CHAR,26/09/2018 16:30:00,7.7,8,8,7.62,1474937,23.88,7.5
CHARLES STANLEY GROUP PLC,LON:CAY,26/09/2018 16:30:00,375,,,,0,410,326
CHARLES TAYLOR PLC,LON:CTR,26/09/2018 16:35:06,264,255,264,255,27319,319,230
CHARTER COURT FINANCIAL SERVICES GROUP PLC,LON:CCFS,26/09/2018 16:35:19,345.4,349.6,351.4,343.2,329316,374.39,227.5
CHELVERTON GROWTH TRUST PLC,LON:CGW,26/09/2018 16:30:00,53,53,53,53,1137,75,53
CHELVERTON UK DIVIDEND TRUST PLC,LON:SDV,26/09/2018 16:35:28,210,209.77,211.24,209,38933,272,200
CHEMRING GROUP PLC,LON:BC88,26/06/2017 09:52:01,109.5,,,,0,95,95
CHEMRING GROUP PLC,LON:CHG,26/09/2018 16:35:13,216.5,215,218.5,215,52905,239.5,162
CHENAVARI CAPITAL SOLUTIONS LIMITED,LON:CCSL,26/09/2018 16:30:00,79.04,79.04,79.04,79.04,3835,93.68,78
CHENAVARI TORO INCOME FUND LIMITED,LON:TORO,26/09/2018 16:30:00,0.78,0.78,0.78,0.78,486507,0.87,0.78
CHESNARA PLC,LON:CSN,26/09/2018 16:35:51,359,363.91,364,355,47169,424.5,334.29
CHESTERFIELD RESOURCES PLC,LON:CHF,26/09/2018 16:30:00,6.45,,,,0,7.95,4.85
CHINA NEW ENERGY LIMITED,LON:CNEL,26/09/2018 16:30:00,1.29,,,,0,2.17,1.15
CHINA NONFERROUS GOLD LIMITED,LON:CNG,26/09/2018 16:30:00,4.65,,,,0,24,3.5
CHRISTIE GROUP PLC,LON:CTG,26/09/2018 16:30:00,117,122.5,122.5,117,5020,164,90.02
CHRYSALIS VCT PLC,LON:CYS,26/09/2018 16:30:00,62,,,,0,66.67,55.5
CHURCHILL CHINA PLC,LON:CHH,26/09/2018 16:30:00,1174,1148,1174,1148,1732,1270,780
CINEWORLD GROUP PLC,LON:CINE,26/09/2018 16:38:11,314,312.4,316,311.6,1851135,321,210.15
CIP MERCHANT CAPITAL LIMITED,LON:CIP,26/09/2018 16:30:00,92,,,,0,103,83
CIRCASSIA PHARMACEUTICALS PLC,LON:CIR,26/09/2018 16:30:00,74.8,73.93,76.14,73.2,76361,115.61,70.26
CIRCLE PROPERTY PLC,LON:CRC,26/09/2018 16:30:00,205,205,205,205,3224,250,154
CITY MERCHANTS HIGH YIELD TRUST LIMITED,LON:CMHY,26/09/2018 16:30:00,191.48,190,191.48,189.5,52502,201,176.7
CITY NATURAL RESOURCES HIGH YIELD TRUST PLC,LON:CYN,26/09/2018 16:30:00,106.65,107.25,107.25,106.5,22963,130.67,102
CITY OF LONDON GROUP PLC,LON:CIN,26/09/2018 16:50:04,128,128,128,128,2500,175,65
CITY OF LONDON INVESTMENT GROUP PLC,LON:CLIG,26/09/2018 16:53:41,416.38,417,420,412.55,18494,459,361.8
CITY OF LONDON INVESTMENT TRUST PLC,LON:BA47,12/09/2018 12:24:36,345,,,,0,358,345
CITY OF LONDON INVESTMENT TRUST PLC,LON:BA69,26/09/2018 16:30:00,0,,,,0,87.96,87.96
CITY OF LONDON INVESTMENT TRUST PLC,LON:CTY,26/09/2018 17:06:50,423.5,424.54,425.12,422.87,330541,444.63,392
CITY OF LONDON INVESTMENT TRUST PLC,LON:CTYA,26/09/2018 16:30:00,70,,,,0,95,70
CITY PUB GROUP PLC (THE),LON:CPC,26/09/2018 16:30:00,232.5,232.5,238,230,8712,254.46,159.5
CIVITAS SOCIAL HOUSING PLC,LON:CSH,26/09/2018 16:35:08,110,109.7,110.66,109.56,495903,114.31,93.19
CIVITAS SOCIAL HOUSING PLC,LON:CSHC,26/09/2018 16:30:00,100,100.12,101,100,33545,106.2,94.3
CLARKE (T.) PLC,LON:CTO,26/09/2018 16:30:00,81.68,81.72,81.72,81.68,5675,91.94,68.2
CLARKSON PLC,LON:CKN,26/09/2018 16:35:11,2695,2688.75,2720,2680,35323,3475,1950
CLEAR LEISURE PLC,LON:CLP,26/09/2018 16:39:38,0.7,0.71,0.72,0.7,4332027,1.8,0.5
CLEARSTAR INC.,LON:CLSU,26/09/2018 16:30:00,81.4,,,,0,87,34
CLINIGEN GROUP PLC,LON:CLIN,26/09/2018 16:35:06,934.5,926,946.5,917.5,301023,1187,822
CLIPPER LOGISTICS PLC,LON:CLG,26/09/2018 17:06:30,296,295,300,286,85316,494,283.1
CLONTARF ENERGY PLC,LON:CLON,26/09/2018 16:30:00,0.4,0.4,0.41,0.36,62932551,0.69,0.17
CLOSE BROTHERS GROUP PLC,LON:CBG,26/09/2018 16:37:24,1595,1616,1638,1594,421384,1682,1315
CLOUDBUY PLC,LON:CBUY,26/09/2018 16:30:00,2.5,2.5,2.5,2.5,20445,8.61,1.75
CLOUDCALL GROUP PLC,LON:CALL,26/09/2018 16:30:00,96,98.24,99.8,96,26144,197,96
CLS HOLDINGS PLC,LON:CLI,26/09/2018 16:35:25,223.5,222,225.5,221.84,77147,256.42,197.5
CLUFF NATURAL RESOURCES PLC,LON:CLNR,26/09/2018 16:30:00,2,2.09,2.09,1.96,172589,3.8,1.5
CMC MARKETS PLC,LON:CMCX,26/09/2018 16:35:27,146.6,149.8,151.14,144,335881,210,130
CML MICROSYSTEMS PLC,LON:CML,26/09/2018 16:30:00,510,,,,1600,571,421
COATS GROUP PLC,LON:COA,26/09/2018 16:35:16,82.7,81.7,83.2,81.7,1303818,90,72
COBHAM PLC,LON:85GU,15/03/2017 12:08:55,108,,,,0,85,85
COBHAM PLC,LON:COB,26/09/2018 16:35:15,119,118.9,119,118.3,5040970,150.3,109.97
COCA-COLA HBC AG,LON:CCH,26/09/2018 16:35:01,2593,2591,2608,2584,526532,2817,2176
CODEMASTERS GROUP HOLDINGS PLC,LON:CDM,26/09/2018 16:30:00,196.05,196.2,196.2,195,9876,280,164.75
COHORT PLC,LON:CHRT,26/09/2018 16:30:00,398.86,398,405,398,8176,427,3.2
COLEFAX GROUP PLC,LON:CFX,26/09/2018 16:30:00,550,,,,0,550,485
COLLAGEN SOLUTIONS PLC,LON:COS,26/09/2018 16:30:00,3.73,3.79,3.94,3.7,422055,5.1,2.03
COLUMBUS ENERGY RESOURCES PLC,LON:CERP,26/09/2018 16:30:00,4.05,4,4.18,3.96,1282602,7.98,3.56
COMMERZBANK AG,LON:CZB,26/09/2018 16:30:00,9.54,9.54,9.58,9.47,57796,13.82,7.93
COMMUNISIS PLC,LON:CMS,26/09/2018 16:30:00,50.4,50.3,51.8,50.3,36749,73,48.2
COMPAGNIE DE SAINT-GOBAIN,LON:COD,26/09/2018 16:50:37,37.04,37.28,37.3,36.76,23475,51.39,35.17
COMPASS GROUP PLC,LON:CPG,26/09/2018 16:35:10,1671,1667,1672.32,1658.5,2262861,1722,1396.5
COMPTOIR GROUP PLC,LON:COM,26/09/2018 16:30:00,11.07,11.07,11.07,11.07,50000,31,9
