Name,Ticker,tradetime,price,priceopen,high,low,volume,high52,low52
BCRE - BRACK CAPITAL REAL ESTATE INVESTMENTS N.V.,LON:BCRE,27/09/2018 16:30:00,0.55,0.55,0.55,0.55,3000,0.9,0.05
BEAZLEY PLC,LON:BEZ,27/09/2018 16:35:15,583,581.5,585,578.5,723466,621.5,444.8
BEEKS FINANCIAL CLOUD GROUP PLC,LON:BKS,27/09/2018 16:30:00,119.02,120.7,121,116.4,32963,146.6,42
BEGBIES TRAYNOR GROUP PLC,LON:BEG,27/09/2018 16:30:00,72.27,71.76,72.4,70.8,54257,77,61
BE HEARD GROUP PLC,LON:BHRD,27/09/2018 16:30:00,1.36,1.4,1.4,1.35,1724139,3.2,0.91
BELLWAY PLC,LON:BWY,27/09/2018 16:35:00,3043,3020,3056,3009,159499,3805,2803
BELLZONE MINING PLC,LON:BZM,27/09/2018 16:30:00,0.58,0.6,0.63,0.57,8109102,3.36,0.47
BELVOIR LETTINGS PLC,LON:BLV,27/09/2018 16:30:00,107,107,107,107,2803,115,87.75
BENCHMARK HOLDINGS PLC,LON:BMK,27/09/2018 16:30:00,59,59,59,59,360,81,36
BEOWULF MINING PLC,LON:BEM,27/09/2018 16:30:00,5.93,6.06,6.38,5.93,364578,12.4,3.78
BERKELEY ENERGIA LIMITED,LON:BKY,27/09/2018 16:35:13,36.5,37.25,37.25,36.06,186090,60,35.21
BERKELEY GROUP HOLDINGS (THE) PLC,LON:BKG,27/09/2018 16:36:32,3698,3671,3704,3647,292524,4338,3484
BEST OF THE BEST PLC,LON:BOTB,27/09/2018 16:30:00,245,245,245,245,23,342.5,180.22
BETTER CAPITAL PCC LIMITED,LON:BC12,27/09/2018 16:30:00,10.06,,,,0,35,10
BETTER CAPITAL PCC LIMITED,LON:BCAP,27/09/2018 16:30:00,62.04,,,,0,66,54
BEZANT RESOURCES PLC,LON:BZT,27/09/2018 16:30:00,0.36,0.39,0.39,0.36,7865905,1.4,0.33
BH GLOBAL LIMITED,LON:BHGG,27/09/2018 16:35:22,1495,1509,1512,1495,7605,1515,1330
BH GLOBAL LIMITED,LON:BHGU,27/09/2018 16:30:00,15,14.9,15,14.9,6000,15,13.11
BH MACRO LIMITED,LON:BHMG,27/09/2018 16:30:00,2215,2215,2215,2192.75,9417,2220,1932
BH MACRO LIMITED,LON:BHMU,27/09/2018 16:30:00,23.1,,,,0,23.1,19.2
BHP BILLITON PLC,LON:BLT,27/09/2018 16:54:24,1660,1656.2,1672.6,1653,6521836,1803.6,1292.5
BIFFA PLC,LON:BIFF,27/09/2018 16:35:13,253,250,257.3,248.5,611828,265,194.8
BIGBLU BROADBAND PLC,LON:BBB,27/09/2018 16:30:00,110.1,112.18,116.5,110.1,5694,138.5,101.65
BIGDISH PLC,LON:DISH,27/09/2018 16:30:00,3.49,3.27,3.49,3.27,339349,5.63,3.27
BIG SOFA TECHNOLOGIES GROUP PLC,LON:BST,27/09/2018 16:30:00,7.59,7.59,7.59,7.59,118,19.63,7.5
BIG YELLOW GROUP PLC,LON:BYG,27/09/2018 16:39:46,921,930,930,921,118061,997.5,739
BILBY PLC,LON:BILB,27/09/2018 16:30:00,93.1,96.35,96.35,93,109160,140,58.5
BILLING SERVICES GROUP LIMITED,LON:BILL,27/09/2018 16:30:00,2.2,,,,0,4.9,2
BILLINGTON HOLDINGS PLC,LON:BILN,27/09/2018 16:30:00,274.8,274.8,275.9,270.25,3566,305,224.1
BIOME TECHNOLOGIES PLC,LON:BIOM,27/09/2018 16:30:00,570,586,589.49,570,2293,717,181
BIOPHARMA CREDIT PLC,LON:BPC1,27/09/2018 16:30:00,1.07,,,,0,1.07,1.01
BIOPHARMA CREDIT PLC,LON:BPCR,27/09/2018 16:30:00,1.07,1.08,1.09,1.07,61606,1.13,1
BIOQUELL PLC,LON:BQE,27/09/2018 16:30:00,453,452.21,460,452.21,6180,579,235
BIOTECH GROWTH TRUST (THE) PLC,LON:BIOG,27/09/2018 16:35:15,816,813.8,818,808,53660,883.5,650
BIOVENTIX PLC,LON:BVXP,27/09/2018 16:30:00,3200,3250,3260,3200,2366,3340,26.51
BISICHI MINING PLC,LON:BISI,27/09/2018 16:30:00,100,,,,0,125,68.25
BLACKROCK COMMODITIES INCOME INVESTMENT TRUST PLC,LON:BRCI,27/09/2018 16:30:00,79.72,79.58,80.24,78.44,101488,86,69.25
BLACKROCK EMERGING EUROPE PLC,LON:BEEP,27/09/2018 16:30:00,315.05,313.5,317.49,313.5,9250,393,296.2
BLACKROCK FRONTIERS INVESTMENT TRUST PLC,LON:BRFI,27/09/2018 16:35:03,140,139.25,140,138,109339,169.5,133.76
BLACKROCK GREATER EUROPE INVESTMENT TRUST PLC,LON:BRGE,27/09/2018 16:35:07,354,356,359.9,354,18075,372.84,308
BLACKROCK INCOME AND GROWTH INVESTMENT TRUST PLC,LON:BRIG,27/09/2018 16:30:00,200,,,,0,214,185
BLACKROCK LATIN AMERICAN INVESTMENT TRUST PLC,LON:BRLA,27/09/2018 16:30:00,411,400.41,411,397.96,37081,501.5,370
BLACKROCK NORTH AMERICAN INCOME TRUST PLC,LON:BRNA,27/09/2018 16:30:00,178.5,176.54,178.6,176.5,54002,183.8,144
BLACKROCK SMALLER CO TRUST PLC,LON:BRSC,27/09/2018 16:35:11,1435,1445,1460,1435,27143,1600,1201.9
BLACKROCK THROGMORTON TRUST PLC,LON:THRG,27/09/2018 16:35:07,558,560.64,560.64,554,58941,578,439
BLACKROCK WORLD MINING TRUST PLC,LON:BRWM,27/09/2018 16:35:02,367,366,368,364.22,252532,425,328
BLACKSTONE / GSO LOAN FINANCING LIMITED,LON:BGLF,,,,,,,,
BLACKSTONE / GSO LOAN FINANCING LIMITED,LON:BGLP,27/09/2018 16:30:00,78,,,,0,90.6,75.5
BLANCCO TECHNOLOGY GROUP PLC,LON:BLTG,27/09/2018 16:35:08,98,97.04,98,96,38887,98.96,48
BLOCKCHAIN WORLDWIDE PLC,LON:BLOC,27/09/2018 16:30:00,4.25,4.2,4.25,4,96302,16.5,4
BLOCK ENERGY PLC,LON:BLOE,27/09/2018 16:30:00,3.13,3.03,3.13,3.03,42538,4.66,3
BLOOMSBURY PUBLISHING PLC,LON:BMY,27/09/2018 16:30:00,215,211,224,211,20495,257,150
BLUEBIRD MERCHANT VENTURES LTD,LON:BMV,27/09/2018 16:30:00,2.12,,,,0,4,1.88
BLUEFIELD SOLAR INCOME FUND LIMITED,LON:BSIF,27/09/2018 16:30:00,120,119,120.43,119,337823,124,110.5
BLUEJAY MINING PLC,LON:JAY,27/09/2018 16:35:01,14.45,14.2,14.53,14,3131268,27.5,12.6
BLUE PLANET INVESTMENT TRUST PLC,LON:BLP,27/09/2018 16:30:00,36.92,39.96,39.96,36.92,13487,51.5,35.8
BLUE PRISM GROUP PLC,LON:PRSM,27/09/2018 17:23:48,2255,2155,2285,2140,144789,2635,930
BLUEROCK DIAMONDS PLC,LON:BRD,27/09/2018 16:30:00,0.8,0.75,0.8,0.75,830000,2.6,0.75
BLUE STAR CAPITAL PLC,LON:BLU,27/09/2018 16:30:00,0.24,,,,0,0.4,0.22
B&M EUROPEAN VALUE RETAIL S.A.,LON:BME,27/09/2018 16:35:04,386.8,388.8,389.96,384,2883229,436.4,360
BODYCOTE PLC,LON:BOY,27/09/2018 16:35:17,910.5,911.5,912.5,904,161703,1077,834.81
BOEING CO.,LON:BOE,27/09/2018 19:04:47,366.8,364.15,366.94,364.15,121,373,255
"BOKU, INC.",LON:BOKU,27/09/2018 16:30:00,173.25,169.55,175,168,397263,189.45,70.66
BONHILL GROUP PLC,LON:BONH,27/09/2018 16:30:00,78,,,,0,156,73.25
BONMARCHE HOLDINGS PLC,LON:BON,27/09/2018 16:35:06,84,86.4,89,78.9,962334,138,78.9
BOOHOO GROUP PLC,LON:BOO,27/09/2018 16:35:23,220.7,213.5,226.9,212.8,25440538,268,139.85
BOOT (HENRY) PLC,LON:BD82,06/10/2017 14:48:25,97,,,,0,87,87
BOOT (HENRY) PLC,LON:BOOT,27/09/2018 16:35:17,285,287.57,289,285,7570,354,253
BORDERS & SOUTHERN PETROLEUM PLC,LON:BOR,27/09/2018 17:23:39,3.58,3.63,3.65,3.51,577727,6,1.58
BOSTON INTERNATIONAL HOLDINGS PLC,LON:BIH,27/09/2018 16:30:00,9,,,,0,,
BOTSWANA DIAMONDS PLC,LON:BOD,27/09/2018 16:30:00,0.93,0.93,0.93,0.93,7085,2.65,0.9
BOUSSARD & GAVAUDAN HOLDING LIMITED,LON:BGHL,27/09/2018 16:30:00,19.3,,,,0,20.2,18.5
BOUSSARD & GAVAUDAN HOLDING LIMITED,LON:BGHS,27/09/2018 16:30:00,1642,,,,0,1850,1640
BOVIS HOMES GROUP PLC,LON:BVS,27/09/2018 16:35:06,1084,1108.5,1108.5,1077.5,489424,1311.65,1008.5
BOWLEVEN PLC,LON:BLVN,27/09/2018 16:30:00,27.56,27.6,28.85,27.56,46832,40.5,25.1
BOXHILL TECHNOLOGIES PLC,LON:BOX,27/09/2018 16:30:00,0.04,,,,0,0.12,0.04
B.P. MARSH & PARTNERS PLC,LON:BPM,27/09/2018 16:30:00,312.85,308.75,312.85,306.7,12494,312.85,230
BP PLC,LON:BP.,,,,,,,,
BP PLC,LON:BP.A,27/09/2018 16:30:00,142.6,142.6,142.6,142.6,2031,169.2,141
BP PLC,LON:BP.B,27/09/2018 16:30:00,167,167,167,167,59,176,155
BRADY PLC,LON:BRY,27/09/2018 16:30:00,66,66,66,66,9000,69,55
BRAEMAR SHIPPING SERVICES PLC,LON:BMS,27/09/2018 16:30:00,261,260,269,260,7254,322,236
BRAIME (T.F. & J.H.) (HOLDINGS) PLC,LON:BMT,27/09/2018 16:30:00,1449.95,,,,0,1449.95,852
BRAIME (T.F. & J.H.) (HOLDINGS) PLC,LON:BMTO,27/09/2018 16:30:00,1670,,,,0,1670,800
BRAVE BISON GROUP PLC,LON:BBSN,27/09/2018 16:31:41,1.8,1.69,1.88,1.61,2939326,5,0.65
BRAVEHEART INVESTMENT GROUP PLC,LON:BRH,27/09/2018 16:30:00,16.6,16.6,16.6,16,36250,22,14
BREEDON GROUP PLC,LON:BREE,27/09/2018 16:35:27,73.4,73.89,73.89,73.4,320057,88.85,72
BREWIN DOLPHIN HOLDINGS PLC,LON:BRW,27/09/2018 16:35:21,349.6,359.4,359.4,349.6,135165,399.4,330.2
BRIGHTON PIER GROUP PLC (THE),LON:PIER,27/09/2018 16:30:00,100,97,100,97,2200,114,94
BRISTOL WATER PLC,LON:BWRA,27/09/2018 16:30:00,158.92,,,,0,179.75,105
BRISTOL & WEST PLC,LON:BWSA,27/09/2018 16:30:00,125,125.05,127.34,125,1757,149.8,125
BRITISH & AMERICAN INVESTMENT TRUST PLC,LON:BAF,27/09/2018 16:30:00,89.9,90,90,89.9,10300,94.9,50
BRITISH AMERICAN TOBACCO PLC,LON:BATS,27/09/2018 16:35:34,3614.5,3535.5,3622,3526,3113365,5108,3457.5
BRITISH EMPIRE TRUST PLC,LON:BTEM,27/09/2018 16:35:07,764,768,768,764,144024,768,682
BRITISH LAND COMPANY PLC,LON:BLND,27/09/2018 16:35:16,620.4,618.8,620.4,615.8,1595458,703,589
BRITISH SMALLER COMPANIES VCT2 PLC,LON:BSC,27/09/2018 16:30:00,54,,,,0,57.25,53
BRITISH SMALLER COMPANIES VCT PLC,LON:BSV,27/09/2018 16:30:00,73,,,,0,76,69.5
BRITVIC PLC,LON:BVIC,27/09/2018 16:35:26,789.5,793.5,793.5,786.5,322275,844,657.5
BROOKS MACDONALD GROUP PLC,LON:BRK,27/09/2018 16:30:00,1975,1980,2050,1975,7675,2240,1750
BROWN (N) GROUP PLC,LON:BWNG,27/09/2018 16:35:29,136,131.1,137.3,131.1,268182,359.1,129.38
BRUNNER INVESTMENT TRUST PLC,LON:44GL,07/09/2017 14:17:51,100,,,,0,90,90
BRUNNER INVESTMENT TRUST PLC,LON:BUT,27/09/2018 16:30:00,786.3,785.4,786.3,780,7650,818.6,712
B.S.D CROWN LTD,LON:BSD,27/09/2018 16:30:00,22,22,22.03,22,17142,27.85,17.1
BTG PLC,LON:BTG,27/09/2018 16:41:58,543.76,542.5,550.5,537,678845,784,467.4
BT GROUP PLC,LON:BT.A,27/09/2018 16:35:29,230.25,224.35,231.6,224.05,22662437,286.25,201.25
BUNZL PLC,LON:BNZL,27/09/2018 16:35:06,2415,2400,2442,2398,624036,2442,1918.5
BURBERRY GROUP PLC,LON:BRBY,27/09/2018 16:35:05,2020,2018,2024,1996.55,1120660,2338,1481.5
BURFORD CAPITAL LIMITED,LON:BUR,27/09/2018 16:35:50,1915.39,1924,1937.6,1898,866854,2075,11.41
BUSHVELD MINERALS LIMITED,LON:BMN,27/09/2018 16:30:00,29.57,30.5,30.85,28.6,4141364,31.95,6.82
BYOTROL PLC,LON:BYOT,27/09/2018 16:30:00,3.3,3.1,3.3,3.1,190086,4.8,2.6
C4X DISCOVERY HOLDINGS PLC,LON:C4XD,27/09/2018 16:30:00,95,93,95,93,6121,150,55
CABOT ENERGY PLC,LON:CAB,27/09/2018 16:30:00,2.35,2.3,2.4,2.2,1408595,6,2.1
CADENCE MINERALS PLC,LON:KDNC,27/09/2018 16:30:00,0.16,0.15,0.17,0.15,11429527,0.41,0.14
CADOGAN PETROLEUM PLC,LON:CAD,27/09/2018 16:30:00,7.5,,,,0,10.15,6.91
CAFFYNS PLC,LON:78GL,09/04/2018 09:32:43,116,,,,0,108,108
CAFFYNS PLC,LON:79GL,03/07/2017 11:30:58,150,,,,0,135,110
CAFFYNS PLC,LON:CFYN,27/09/2018 16:30:00,443,,,,0,479,371
CAIRN ENERGY PLC,LON:CNE,27/09/2018 16:35:14,229,227.8,231.6,226.6,1378677,270.96,179.6
CAIRN HOMES PLC,LON:CRN,27/09/2018 16:35:29,1.55,1.54,1.56,1.52,1089731,2,1.46
CAKE BOX HOLDINGS PLC,LON:CBOX,27/09/2018 16:30:00,167.8,171.73,171.73,167.75,7959,179,119
CALCULUS VCT PLC,LON:CLC,27/09/2018 16:30:00,65,,,,0,85,50
CALCULUS VCT PLC,LON:CLCN,27/09/2018 16:30:00,0,,,,0,80,80
CALEDONIA INVESTMENTS PLC,LON:CLDN,27/09/2018 16:35:16,2750,2780,2780,2750,30360,2890,2488
CALEDONIA MINING CORPORATION PLC,LON:CMCL,27/09/2018 16:30:00,500,522,522,500,206,715,410
CALEDONIAN TRUST PLC,LON:CNN,27/09/2018 16:30:00,215,,,,0,320,104
CAMBIAN GROUP PLC,LON:CMBN,27/09/2018 16:35:28,194.8,196.32,196.32,194.6,73809,213,137
CAMBIUM GLOBAL TIMBERLAND LIMITED,LON:TREE,27/09/2018 16:30:00,10,,,,0,10.5,8.75
CAMBRIA AFRICA PLC,LON:CMB,27/09/2018 16:30:00,1,,,,0,1.3,0.96
CAMBRIA AUTOMOBILES PLC,LON:CAMB,27/09/2018 16:30:00,52.5,52.5,52.5,52.5,25000,72,51.55
CAMBRIDGE COGNITION HOLDINGS PLC,LON:COG,27/09/2018 16:30:00,137,,,,0,175,89.04
CAMELLIA PLC,LON:CAM,27/09/2018 16:35:01,9560,9560,9760,9560,306,13700,9397
"CANADIAN GENERAL INVESTMENTS, LD",LON:CGI,27/09/2018 16:30:00,1538.8,,,,0,1579.8,1270.5
CANADIAN OVERSEAS PETROLEUM LIMITED,LON:COPL,27/09/2018 16:30:00,0.26,0.26,0.26,0.26,6247820,1.6,0.26
CAPITAL & COUNTIES PROPERTIES PLC,LON:CAPC,27/09/2018 16:41:21,265.71,266.9,266.9,261.5,2810036,320.7,242.7
CAPITAL DRILLING LIMITED,LON:CAPD,27/09/2018 16:30:00,39.55,39.55,39.55,39.55,13000,50,35
CAPITAL GEARING TRUST PLC,LON:CGT,27/09/2018 16:30:00,4095.4,4089,4120,4089,4577,4190,3790
CAPITAL & REGIONAL PLC,LON:CAL,27/09/2018 16:35:08,43,43,44,42.75,320158,59.5,42.59
CAPITA PLC,LON:CPI,27/09/2018 16:35:27,142,142,143.1,140.8,3648511,357.64,77.81
CAP-XX LIMITED,LON:CPX,27/09/2018 17:24:03,10.35,10.72,10.72,10.16,1960894,15.98,7.65
CARADOR INCOME FUND PLC,LON:CIFR,27/09/2018 16:30:00,0.75,,,,0,0.75,0.7
CARADOR INCOME FUND PLC,LON:CIFU,27/09/2018 16:30:00,0.66,0.66,0.66,0.66,21799,0.74,0.62
CARCLO PLC,LON:CAR,27/09/2018 16:30:00,91.4,93,93.8,91,16669,149,62.4
CARD FACTORY PLC,LON:CARD,27/09/2018 16:52:27,197.33,193.1,198.9,188.2,1146769,326,164.4
CARDIFF PROPERTY PLC,LON:CDFF,27/09/2018 16:30:00,1869,,,,0,1869,1600
CARETECH HOLDINGS PLC,LON:CTH,27/09/2018 16:30:00,380,384,384,374.5,15094,445,356.5
CARIBBEAN INVESTMENT HOLDINGS LIMITED,LON:CIHL,27/09/2018 16:30:00,18,18,19.75,17,48305,30,11
CARILLION PLC,LON:CLLN,,,,,,,,
CARNIVAL PLC,LON:CCL,27/09/2018 16:54:25,4735,4980,5030,4580,1850827,5115,4210
CARPETRIGHT PLC,LON:CPR,27/09/2018 16:35:17,22.5,22,22.5,22,1400,200,21.7
CARR'S GROUP PLC,LON:CARR,27/09/2018 16:30:00,150,146,151.44,146,7228,165,118
CASPIAN SUNRISE PLC,LON:CASP,27/09/2018 16:30:00,9.58,9.57,10,9.57,105645,17.25,8.5
CASTINGS PLC,LON:CGS,27/09/2018 16:30:00,396.3,398,398,396.3,4240,484,388.4
CASTLETON TECHNOLOGY PLC,LON:CTP,27/09/2018 16:30:00,101,102,102,101,18,107.5,60.7
CATALYST MEDIA GROUP PLC,LON:CMX,27/09/2018 16:30:00,85,,,,0,85,57
CATCO REINSURANCE OPPORTUNITIES FUND LIMITED,LON:CAT,27/09/2018 17:23:47,0.59,0.59,0.6,0.58,333545,1.12,0.49
CATCO REINSURANCE OPPORTUNITIES FUND LIMITED,LON:CATC,27/09/2018 16:30:00,1,1.01,1.01,1,71527,1.05,0.97
CATENAE INNOVATION PLC,LON:CTEA,27/09/2018 16:30:00,0.09,0.09,0.09,0.09,12575000,0.77,0.07
CATHAY INTERNATIONAL HOLDINGS LD,LON:CTI,27/09/2018 16:30:00,7.55,,,,0,10.88,4.79
C&C GROUP PLC,LON:CCR,27/09/2018 16:35:25,3.41,3.36,3.41,3.35,15805,3.6,2.57
CC JAPAN INCOME & GROWTH TRUST PLC,LON:CCJI,27/09/2018 16:35:06,164,158.82,164,157,62390,174,138
CELLCAST PLC,LON:CLTV,27/09/2018 16:30:00,1.6,,,,0,5.9,1.45
CELLO HEALTH PLC,LON:CLL,27/09/2018 16:30:00,135.04,138,138,135.04,32082,141,108
CELTIC PLC,LON:CCP,27/09/2018 16:30:00,163,163,163.9,163,4177,168,127
CELTIC PLC,LON:CCPA,,,,,,,,
CELTIC PLC,LON:CCPC,,,,,,,,
CENKOS SECURITIES PLC,LON:CNKS,27/09/2018 16:37:42,80,77.1,81,77.1,39955,122.45,76
CENTAMIN PLC,LON:CEY,27/09/2018 16:35:13,103.4,106.2,106.26,103.18,3573379,168.15,84.74
CENTAUR MEDIA PLC,LON:CAU,27/09/2018 16:30:00,38.14,,,,0,56.75,38.14
CENTRAL ASIA METALS PLC,LON:CAML,27/09/2018 16:35:28,229.5,238.3,242.35,229.5,471437,345.5,2.59
CENTRALNIC GROUP PLC,LON:CNIC,27/09/2018 16:30:00,51.6,51.01,51.6,51.01,6300,66.5,49
CENTRICA PLC,LON:CNA,27/09/2018 16:35:42,153.5,149.4,154.25,149.34,24202440,194.5,123.1
CEPS PLC,LON:CEPS,27/09/2018 16:30:00,31,,,,0,51.5,28
CERES POWER HOLDINGS PLC,LON:CWR,27/09/2018 16:35:07,182.38,188,188,182,37648,209.95,96.5
CERILLION PLC,LON:CER,27/09/2018 16:30:00,163.5,,,,0,174,114
CHAARAT GOLD HOLDINGS LTD,LON:CGH,27/09/2018 16:30:00,23.6,,,,0,24.5,14.5
CHAGALA GROUP LIMITED,LON:CGLO,27/09/2018 16:30:00,1.2,,,,0,2,1.1
CHALLENGER ACQUISITIONS LIMITED,LON:CHAL,27/09/2018 16:30:00,0.18,0.18,0.19,0.18,1350000,1.42,0.18
CHAMBERLIN PLC,LON:CMH,27/09/2018 16:30:00,70,,,,0,110,55
CHARACTER GROUP PLC,LON:CCT,27/09/2018 16:30:00,490,496,505,490,5392,546,374
CHARIOT OIL & GAS LIMITED,LON:CHAR,27/09/2018 16:30:00,7.83,7.69,8.18,7.65,775878,23.88,7.5
CHARLES STANLEY GROUP PLC,LON:CAY,27/09/2018 16:30:00,372,372,372,372,1000,410,326
CHARLES TAYLOR PLC,LON:CTR,27/09/2018 16:35:23,265,262.7,270,262.7,14990,319,230
CHARTER COURT FINANCIAL SERVICES GROUP PLC,LON:CCFS,27/09/2018 16:35:07,342.2,347.6,347.6,335.6,353364,374.39,227.5
CHELVERTON GROWTH TRUST PLC,LON:CGW,27/09/2018 16:30:00,53.07,53.07,53.07,53.07,4,75,53
CHELVERTON UK DIVIDEND TRUST PLC,LON:SDV,27/09/2018 16:30:00,209,208.21,209.79,207.5,22183,272,200
CHEMRING GROUP PLC,LON:BC88,26/06/2017 09:52:01,109.5,,,,0,95,95
CHEMRING GROUP PLC,LON:CHG,27/09/2018 16:36:02,216,207.5,218,203,271694,239.5,162
CHENAVARI CAPITAL SOLUTIONS LIMITED,LON:CCSL,27/09/2018 16:30:00,79,79,79,79,7559,93.68,78
CHENAVARI TORO INCOME FUND LIMITED,LON:TORO,,,,,,,,
CHESNARA PLC,LON:CSN,27/09/2018 16:35:22,359,356.42,365,356.42,28210,424.5,334.29
CHESTERFIELD RESOURCES PLC,LON:CHF,27/09/2018 16:30:00,6.45,,,,0,7.95,4.85
CHINA NEW ENERGY LIMITED,LON:CNEL,27/09/2018 16:30:00,1.27,1.27,1.27,1.27,16453,2.17,1.15
CHINA NONFERROUS GOLD LIMITED,LON:CNG,27/09/2018 16:30:00,3.6,4,4,3.6,53396,24,3.5
CHRISTIE GROUP PLC,LON:CTG,27/09/2018 16:30:00,114.02,115,120,114.02,5252,164,90.02
CHRYSALIS VCT PLC,LON:CYS,27/09/2018 16:30:00,62,,,,0,66.67,55.5
CHURCHILL CHINA PLC,LON:CHH,27/09/2018 16:30:00,1135,1180,1180,1135,1872,1270,780
CINEWORLD GROUP PLC,LON:CINE,27/09/2018 16:35:17,313.8,313.4,315,311.6,2058765,321,210.15
CIP MERCHANT CAPITAL LIMITED,LON:CIP,27/09/2018 16:30:00,92,,,,0,103,83
CIRCASSIA PHARMACEUTICALS PLC,LON:CIR,27/09/2018 16:35:24,74.6,73.61,78,73.4,126026,115.61,70.26
CIRCLE PROPERTY PLC,LON:CRC,27/09/2018 16:30:00,205,,,,0,250,154
CITY MERCHANTS HIGH YIELD TRUST LIMITED,LON:CMHY,27/09/2018 16:30:00,191.63,191.61,191.69,191,77241,201,176.7
CITY NATURAL RESOURCES HIGH YIELD TRUST PLC,LON:CYN,27/09/2018 16:30:00,107.5,106.24,107.5,106.23,13054,130.67,102
CITY OF LONDON GROUP PLC,LON:CIN,27/09/2018 16:30:00,130,129,130,129,960,175,65
CITY OF LONDON INVESTMENT GROUP PLC,LON:CLIG,27/09/2018 16:35:03,419,413,419,412.27,6757,459,361.8
CITY OF LONDON INVESTMENT TRUST PLC,LON:BA47,12/09/2018 12:24:36,345,,,,0,358,345
CITY OF LONDON INVESTMENT TRUST PLC,LON:BA69,27/09/2018 16:30:00,0,,,,0,87.96,87.96
CITY OF LONDON INVESTMENT TRUST PLC,LON:CTY,27/09/2018 17:24:12,425,424,425.5,422.5,472084,444.63,392
CITY OF LONDON INVESTMENT TRUST PLC,LON:CTYA,27/09/2018 16:30:00,70,,,,0,95,70
CITY PUB GROUP PLC (THE),LON:CPC,27/09/2018 16:30:00,228.75,230,238,225,13308,254.46,159.5
CIVITAS SOCIAL HOUSING PLC,LON:CSH,27/09/2018 16:37:46,110.5,109,110.55,109,498551,114.31,93.19
CIVITAS SOCIAL HOUSING PLC,LON:CSHC,27/09/2018 16:35:00,100,100.06,100.4,100,304041,106.2,94.3
CLARKE (T.) PLC,LON:CTO,27/09/2018 16:30:00,81.5,81.6,81.72,81.48,58500,91.94,68.2
CLARKSON PLC,LON:CKN,27/09/2018 16:35:23,2675,2710,2710,2660,7719,3475,1950
CLEAR LEISURE PLC,LON:CLP,27/09/2018 16:34:10,0.7,0.7,0.72,0.69,4524603,1.8,0.5
CLEARSTAR INC.,LON:CLSU,27/09/2018 16:30:00,83.44,78.1,85,78.1,11652,87,34
CLINIGEN GROUP PLC,LON:CLIN,27/09/2018 16:35:08,830,895,898.5,830,1094078,1187,822
CLIPPER LOGISTICS PLC,LON:CLG,27/09/2018 16:35:19,305,296,308,281,39134,494,281
CLONTARF ENERGY PLC,LON:CLON,27/09/2018 16:30:00,0.39,0.4,0.43,0.37,42716859,0.69,0.17
CLOSE BROTHERS GROUP PLC,LON:CBG,27/09/2018 16:36:42,1600,1601,1610,1590,833449,1682,1315
CLOUDBUY PLC,LON:CBUY,27/09/2018 16:30:00,2.5,2.5,2.5,2.5,3880,8.61,1.75
CLOUDCALL GROUP PLC,LON:CALL,27/09/2018 16:30:00,97.9,98,98,96,25677,197,96
CLS HOLDINGS PLC,LON:CLI,27/09/2018 16:35:11,223,221,228.5,221,97118,256.42,197.5
CLUFF NATURAL RESOURCES PLC,LON:CLNR,27/09/2018 16:30:00,2.33,1.96,2.49,1.96,2914718,3.8,1.5
CMC MARKETS PLC,LON:CMCX,27/09/2018 16:36:03,143.4,149.4,149.4,143,713279,210,130
CML MICROSYSTEMS PLC,LON:CML,27/09/2018 16:30:00,506.65,506.65,514.5,506.65,1885,571,421
COATS GROUP PLC,LON:COA,27/09/2018 17:01:07,82.1,83.9,83.9,81.8,7764661,90,72
COBHAM PLC,LON:85GU,15/03/2017 12:08:55,108,,,,0,85,85
COBHAM PLC,LON:COB,27/09/2018 16:35:24,118.4,118.65,119,118.1,3295858,150.3,109.97
COCA-COLA HBC AG,LON:CCH,27/09/2018 16:54:25,2600,2588,2610,2571,640135,2817,2176
CODEMASTERS GROUP HOLDINGS PLC,LON:CDM,27/09/2018 16:30:00,193,195,195,193,15153,280,164.75
COHORT PLC,LON:CHRT,27/09/2018 16:30:00,395.05,398.86,404,395.05,17407,427,3.2
COLEFAX GROUP PLC,LON:CFX,27/09/2018 16:30:00,550,,,,0,550,485
COLLAGEN SOLUTIONS PLC,LON:COS,27/09/2018 16:30:00,3.92,3.92,3.92,3.92,2000,5.1,2.03
COLUMBUS ENERGY RESOURCES PLC,LON:CERP,27/09/2018 16:30:00,4.08,3.95,4.21,3.9,1532752,7.98,3.56
COMMERZBANK AG,LON:CZB,27/09/2018 17:08:27,9.44,9.44,9.47,9.13,197458,13.82,7.93
COMMUNISIS PLC,LON:CMS,27/09/2018 16:30:00,51.2,50.9,51.2,50.44,18189,73,48.2
COMPAGNIE DE SAINT-GOBAIN,LON:COD,27/09/2018 16:30:00,37.17,37.05,37.24,36.99,13057,51.39,35.17
COMPASS GROUP PLC,LON:CPG,27/09/2018 16:54:24,1688.5,1670,1698,1668.05,2537570,1722,1396.5
COMPTOIR GROUP PLC,LON:COM,27/09/2018 16:30:00,10.5,11.32,11.32,10.5,62500,31,9
COMPUTACENTER PLC,LON:CCC,27/09/2018 16:35:03,1288,1298,1300,1276,110280,1632,954
CONCEPTA PLC,LON:CPT,27/09/2018 16:30:12,3.58,4.5,4.5,3.38,1927258,11.13,3.38
CONCHA PLC,LON:CHA,27/09/2018 16:30:00,0.19,,,,0,0.51,0.06
