Name,Ticker,tradetime,price,priceopen,high,low,volume,high52,low52
DCC PLC,LON:DCC,01/10/2018 17:08:24,7165,6975,7255,6935,1140866,7808.11,6445
DCD MEDIA PLC,LON:DCD,01/10/2018 16:30:00,450,499,499,450,10,690,250
DEBENHAMS PLC,LON:DEB,01/10/2018 16:35:16,9.3,9.93,9.93,9.15,10960514,51.25,9.15
DECHRA PHARMACEUTICALS PLC,LON:DPH,01/10/2018 16:42:02,2230,2188,2232,2150,500466,3180.48,1956
DEEPMATTER GROUP PLC,LON:DMTR,01/10/2018 16:30:00,2.87,,,,0,4.55,1.1
DEFENX PLC,LON:DFX,01/10/2018 16:30:00,13,,,,0,180,12.3
DEKELOIL PUBLIC LIMITED,LON:DKL,01/10/2018 16:30:00,3.9,3.87,3.9,3.87,291934,12.25,3.6
DE LA RUE PLC,LON:DLAR,01/10/2018 16:35:13,484.5,504,504,479,90291,704.5,438.13
DELTEX MEDICAL GROUP PLC,LON:DEMG,01/10/2018 16:30:00,1.3,1.35,1.38,1.3,894213,3.08,0.72
DERRISTON CAPITAL PLC,LON:DERR,,,,,,,,
DERWENT LONDON PLC,LON:DLN,01/10/2018 16:40:53,2870,2854,2889,2847,184250,3241,2608
DESTINY PHARMA PLC,LON:DEST,01/10/2018 16:30:00,88,,,,0,169.5,85.5
DEVRO PLC,LON:DVO,01/10/2018 16:45:16,208.96,209.5,210,203,76285,247,185
DEWHURST PLC,LON:DWHA,01/10/2018 16:30:00,600,600,600,600,1151,660,445
DEWHURST PLC,LON:DWHT,01/10/2018 16:30:00,1030.1,1030.1,1030.1,1030.1,189,1248,665
DFS FURNITURE PLC,LON:DFS,01/10/2018 16:35:04,205.5,215,216,205.5,176123,250,170
DIAGEO PLC,LON:DGE,01/10/2018 16:40:29,2748.5,2717,2753,2700,4541272,2885,2345.5
DIALIGHT PLC,LON:DIA,01/10/2018 16:38:01,465,470,478,461,14211,830,384
DIGNITY PLC,LON:DTY,01/10/2018 16:35:21,1010,1015,1021,999.5,79950,2475,734.92
DILLISTONE GROUP PLC,LON:DSG,01/10/2018 16:30:00,57,61,61,57,8000,105,52
DIPLOMA PLC,LON:DPLM,01/10/2018 16:41:36,1420,1410,1425,1387,104758,1486.2,1027
DIRECTA PLUS PLC,LON:DCTA,01/10/2018 16:30:00,63,63.5,64,55,56335,79,36.1
DIRECT LINE INSURANCE GROUP PLC,LON:DLG,01/10/2018 16:40:53,321.2,307.8,324.7,307.8,6356130,397,307.8
DISCOVERIE GROUP PLC,LON:DSCV,01/10/2018 16:35:24,375,377,383,375,17374,456,295
DISTIL PLC,LON:DIS,01/10/2018 16:30:00,2.36,2.38,2.38,2.22,175039,3.43,0.02
DIURNAL GROUP PLC,LON:DNL,01/10/2018 16:30:00,110.6,110.6,110.6,110.6,441,215.8,110
DIVERSE INCOME TRUST (THE) PLC,LON:DIVI,01/10/2018 16:30:00,106,105.25,106,104.03,91062,111,96.3
DIVERSIFIED GAS & OIL PLC,LON:DGOC,01/10/2018 16:35:26,123,122.97,126.5,121.04,625291,130,0.79
DIXONS CARPHONE PLC,LON:DC.,,,,,,,,
DODS GROUP PLC,LON:DODS,01/10/2018 16:30:00,11,10.7,11,10.7,56542,15,9.75
DOLPHIN CAPITAL INVESTORS LIMITED,LON:DCI,01/10/2018 16:35:08,6.5,6.23,6.5,6.22,1900393,8,5.8
DOMINO'S PIZZA GROUP PLC,LON:DOM,01/10/2018 16:42:02,281.1,279.9,284.2,277.2,2018803,390,274.8
DORIC NIMROD AIR ONE LIMITED,LON:DNA,01/10/2018 16:30:00,113,113,113,113,442,114.5,98
DORIC NIMROD AIR THREE LIMITED,LON:DNA3,01/10/2018 16:30:00,102.98,102,102.98,102,24731,107,94
DORIC NIMROD AIR TWO LIMITED,LON:DNA2,01/10/2018 16:30:00,217.3,216.2,217.33,216,21126,311,198
DOTDIGITAL GROUP PLC,LON:DOTD,01/10/2018 16:30:00,99,97.7,100,97.7,82882,106,70
DOWNING FOUR VCT PLC,LON:D467,01/10/2018 16:30:00,29.9,,,,0,48,2
DOWNING FOUR VCT PLC,LON:D4G,01/10/2018 16:30:00,90,,,,0,100,90
DOWNING FOUR VCT PLC,LON:D4H,01/10/2018 16:30:00,0,,,,0,100,100
DOWNING FOUR VCT PLC,LON:D4OA,01/10/2018 16:30:00,30,30,30,30,477,30,11
DOWNING FOUR VCT PLC,LON:D4OO,01/10/2018 16:30:00,5,,,,0,15.5,15.5
DOWNING FOUR VCT PLC,LON:D4SA,01/10/2018 16:30:00,29.9,,,,0,30,0.01
DOWNING FOUR VCT PLC,LON:D4SO,01/10/2018 16:30:00,40,,,,0,10.55,10.55
DOWNING FOUR VCT PLC,LON:DO1D,01/10/2018 16:30:00,1,,,,0,76,1
DOWNING ONE VCT PLC,LON:DDV1,01/10/2018 16:30:00,79.5,,,,0,85.39,79.5
DOWNING STRATEGIC MICRO-CAP INVESTMENT TRUST PLC,LON:DSM,01/10/2018 16:30:00,88.4,89.78,89.78,88.4,9217,101.5,86.63
DOWNING THREE VCT PLC,LON:DP3F,01/10/2018 16:30:00,35,,,,0,60,10
DOWNING THREE VCT PLC,LON:DP3H,01/10/2018 16:30:00,81,,,,0,81,66
DOWNING THREE VCT PLC,LON:DP3J,01/10/2018 16:30:00,94.5,,,,0,100,94.5
DOWNING TWO VCT PLC,LON:DP2F,01/10/2018 16:30:00,21,,,,0,55,21
DOWNING TWO VCT PLC,LON:DP2G,01/10/2018 16:30:00,70,,,,0,75,62
DOWNING TWO VCT PLC,LON:DP2K,01/10/2018 16:30:00,90,,,,0,100,90
DP AIRCRAFT I LIMITED,LON:DPA,01/10/2018 16:30:00,1.09,1.09,1.09,1.09,6000,1.13,1.05
DP EURASIA N.V.,LON:DPEU,01/10/2018 16:35:27,81.5,85.3,88.5,81.5,134769,249.5,81.1
DP POLAND PLC,LON:DPP,01/10/2018 16:30:00,34,33.5,34,33.5,34997,43.2,24.5
DRAGANFLY INVESTMENTS LIMITED,LON:DRG,21/03/2018 16:05:13,0.28,,,,0,1.55,0.45
DRAGON-UKRAINIAN PROPERTIES & DEVELOPMENT PLC,LON:DUPD,01/10/2018 16:30:00,14.9,,,,0,18,11
DRAPER ESPRIT PLC,LON:GROW,01/10/2018 16:35:27,585,590,595,580,21284,650,318
DRAX GROUP PLC,LON:DRX,01/10/2018 16:42:02,387.8,389.8,395.8,382.8,1431521,395.8,218
DRIVER GROUP PLC,LON:DRV,01/10/2018 16:30:00,81.5,81.5,81.5,81.5,2214,87,57
DRUM INCOME PLUS REIT PLC,LON:DRIP,01/10/2018 16:30:00,92,,,,0,99,91
DUKEMOUNT CAPITAL PLC,LON:DKE,01/10/2018 16:30:00,0.4,,,,0,0.71,0.35
DUKE ROYALTY LIMITED,LON:DUKE,01/10/2018 16:30:00,46,,,,0,50.16,36.25
DUNEDIN ENTERPRISE INVESTMENT TRUST PLC,LON:DNE,01/10/2018 16:35:14,376,390,396,376,6304,498,349.05
DUNEDIN INCOME GROWTH INVESTMENT TRUST PLC,LON:DIG,01/10/2018 16:35:19,255,254.3,257,254,113857,270,234
DUNEDIN SMALLER COMPANIES INVESTMENT TRUST PLC,LON:DNDL,01/10/2018 16:35:25,294,296,296,294,3696,318,241
DUNELM GROUP PLC,LON:DNLM,01/10/2018 16:35:25,535.5,555,557.65,534,265171,760,460.6
DX (GROUP) PLC,LON:DX.,,,,,,,,
EAGLE EYE SOLUTIONS GROUP PLC,LON:EYE,01/10/2018 16:30:00,139,139,139,139,700,269,120
EARTHPORT PLC,LON:EPO,01/10/2018 16:30:00,8.93,8.52,9.11,8.52,1028783,26,8
EASYHOTEL PLC,LON:EZH,01/10/2018 16:30:00,102,102,102,102,252,132,86.5
EASYJET PLC,LON:EZJ,01/10/2018 16:41:36,1222,1250,1281,1222,4911188,1808.5,1201
EBIQUITY PLC,LON:EBQ,01/10/2018 16:30:00,48.55,48,50,48,13373,116,35
ECCLESIASTICAL INSURANCE OFFICE PLC,LON:ELLA,01/10/2018 16:30:00,150.05,150,150.32,150,39368,160.94,110
ECHO ENERGY PLC,LON:ECHO,01/10/2018 16:30:00,11.13,11.16,11.5,11.13,993541,21.75,10.53
ECKOH PLC,LON:ECK,01/10/2018 16:30:00,42.9,39,43.3,39,1040233,53,32.5
ECO ANIMAL HEALTH GROUP PLC,LON:EAH,01/10/2018 16:30:00,472.1,489,489,472.1,38200,640,450
ECO (ATLANTIC) OIL & GAS LTD,LON:ECO,01/10/2018 16:30:00,46,48.05,48.06,46,196802,55.1,17.13
ECOFIN GLOBAL UTILITIES AND INFRASTRUCTURE TRUST PLC,LON:EGL,01/10/2018 16:30:00,124,126.74,126.74,123.05,5127,135.5,108.51
ECR MINERALS PLC,LON:ECR,01/10/2018 16:30:00,0.9,0.93,0.93,0.83,2192168,1.43,0.6
ECSC GROUP PLC,LON:ECSC,01/10/2018 16:30:00,85.01,,,,0,250,67.5
EDDIE STOBART LOGISTICS PLC,LON:ESL,01/10/2018 16:30:00,114.05,114.5,114.75,114,118211,160.51,111
EDEN RESEARCH PLC,LON:EDEN,01/10/2018 16:30:00,12,10.64,12,10.64,214499,16.5,7.55
EDENVILLE ENERGY PLC,LON:EDL,01/10/2018 16:30:00,0.26,0.26,0.26,0.26,6336,0.72,0.22
EDGE PERFORMANCE VCT PLC,LON:EDGH,01/10/2018 16:30:00,22,,,,0,45,22
EDGE PERFORMANCE VCT PLC,LON:EDGI,01/10/2018 16:30:00,23,,,,0,30.8,21
EDINBURGH DRAGON TRUST PLC,LON:EFM,01/10/2018 16:42:02,364,365,365,360.5,181970,394,344.5
EDINBURGH INVESTMENT TRUST PLC,LON:EDIN,01/10/2018 16:35:09,679,679,680,673,273561,727,608
EDINBURGH WORLDWIDE INVESTMENT TRUST PLC,LON:EWI,01/10/2018 16:35:08,990,982,996,980.64,118846,1025,652
EDISTON PROPERTY INVESTMENT COMPANY PLC,LON:EPIC,01/10/2018 16:30:00,108.5,109.35,112,108.5,71410,115,102.5
EF REALISATION COMPANY LIMITED,LON:EFR,,,,,,,,
EGDON RESOURCES PLC,LON:EDR,01/10/2018 16:30:00,6.95,7,7,6.85,29341,12.75,5.42
EI GROUP PLC,LON:EIG,01/10/2018 16:35:24,167.6,168.4,168.6,165.6,622377,175,114.2
EIH PLC,LON:EIH,01/10/2018 16:30:00,0.21,,,,0,0.28,0.21
EJF INVESTMENTS LTD,LON:EJFI,01/10/2018 16:30:00,182.6,,,,0,187,151
EJF INVESTMENTS LTD,LON:EJFZ,01/10/2018 16:30:00,112,,,,0,112,100
EKF DIAGNOSTICS HOLDINGS PLC,LON:EKF,01/10/2018 16:30:00,35.75,35.84,36,35.5,28825,41.55,22.6
ELAND OIL & GAS PLC,LON:ELA,01/10/2018 16:35:17,115,117,117.5,113.5,140656,138.5,59
ELDERSTREET DRAPER ESPRIT VCT PLC,LON:EDV,01/10/2018 16:30:00,52,,,,0,57.5,50
ELECOSOFT PLC,LON:ELCO,01/10/2018 16:30:00,84.25,82.75,84.7,81.56,48914,92.9,40
ELECTRA PRIVATE EQUITY PLC,LON:ELTA,01/10/2018 16:35:04,880,880,880,878,23021,1884,818
ELECTROCOMPONENTS PLC,LON:ECM,01/10/2018 16:41:36,735.2,721.4,738.2,720.4,1159043,779.2,559
ELEGANT HOTELS GROUP PLC,LON:EHG,01/10/2018 17:08:17,67,68.9,68.9,66,107162,97.5,66
ELEKTRON TECHNOLOGY PLC,LON:EKT,01/10/2018 16:36:35,44,44.75,44.75,44,61097,49,16.05
ELEMENTIS PLC,LON:ELM,01/10/2018 17:07:52,265.6,271,272.4,264.4,361301,321.8,238
EL ORO LTD,LON:ELX,01/10/2018 16:30:00,65,,,,0,78,60
EMIS GROUP PLC,LON:EMIS,01/10/2018 16:35:03,1026,1056,1056,1020,86871,1074,9.42
EMMERSON PLC,LON:EML,01/10/2018 16:35:07,3.62,3.75,3.75,3.62,936005,4.9,2.25
EMPIRIC STUDENT PROPERTY PLC,LON:ESP,01/10/2018 16:40:35,96.5,96.23,96.9,96,808957,114,81.2
EMPRESARIA GROUP PLC,LON:EMR,01/10/2018 16:30:00,80.15,80.15,80.15,80.15,7733,135,69
EMPYREAN ENERGY PLC,LON:EME,01/10/2018 17:07:48,9.15,8.76,9.44,8.76,1294308,24.65,0.16
ENDEAVOUR INTERNATIONAL CORPORATION,LON:ENDV,,0,,,,0,0,0
ENERGEAN OIL & GAS PLC,LON:ENOG,01/10/2018 16:35:20,586,609,610,580,25558,610,410
ENERGISER INVESTMENTS PLC,LON:ENGI,01/10/2018 16:30:00,1.25,1.25,1.25,1.05,406720,2.25,0.8
ENQUEST PLC,LON:ENQ,01/10/2018 16:35:12,40.75,42.5,42.92,40.75,5945411,45.25,23.75
ENTEQ UPSTREAM PLC,LON:NTQ,01/10/2018 16:30:00,28.75,28.75,28.75,28.75,6770,42,18.75
ENTERTAINMENT ONE LTD.,LON:ETO,01/10/2018 16:42:02,413.8,416,417.6,413,469539,445,252.3
EPE SPECIAL OPPORTUNITIES PLC,LON:ESO,01/10/2018 16:30:00,135.1,,,,0,343,130
EP GLOBAL OPPORTUNITIES TRUST PLC,LON:EPG,01/10/2018 16:30:00,322.5,321.9,322.5,321.9,6824,331,286
EPWIN GROUP PLC,LON:EPWN,01/10/2018 16:30:00,85,86,86,84,95552,90.9,69.1
EQTEC PLC,LON:EQT,01/10/2018 17:08:28,1.26,1.29,1.32,1.2,17334355,4,0.27
EQUATORIAL PALM OIL PLC,LON:PAL,01/10/2018 16:30:00,1.78,1.78,1.78,1.78,15000,3.5,1.4
EQUINITI GROUP PLC,LON:EQN,01/10/2018 16:41:36,258,265.5,267,257.5,2411601,330,202.5
ERGOMED PLC,LON:ERGO,01/10/2018 16:30:00,155,153.63,155,150,10240,248,145
ERRIS RESOURCES PLC,LON:ERIS,01/10/2018 16:30:00,8.1,8.1,8.1,8.1,43284,28,7.25
ESCAPE HUNT PLC,LON:ESC,01/10/2018 16:30:00,107,,,,0,143,107
ESERVGLOBAL LIMITED,LON:ESG,01/10/2018 16:30:00,7.08,7.03,7.08,7.03,15000,13.5,5.8
ESSENTRA PLC,LON:ESNT,01/10/2018 16:41:36,408.8,405,410.57,404.46,462049,565,403.4
ESTABLISHMENT INVESTMENT TRUST PLC,LON:ET.,,,,,,,,
ESURE GROUP PLC,LON:ESUR,01/10/2018 16:49:05,274,279.8,279.8,274,1091779,285.4,169.04
E-THERAPEUTICS PLC,LON:ETX,01/10/2018 16:30:00,7.4,,,,0,10.65,5.8
ETHERNITY NETWORKS LTD,LON:ENET,01/10/2018 16:30:00,22.25,,,,0,164.5,18
EURASIA MINING PLC,LON:EUA,01/10/2018 16:30:00,0.41,0.42,0.43,0.4,7842671,0.9,0
EUROCELL PLC,LON:ECEL,01/10/2018 16:30:00,242.9,240.5,242.9,240.5,794,268,195
EUROMONEY INSTITUTIONAL INVESTOR PLC,LON:ERM,01/10/2018 16:35:03,1342,1352,1372,1323.36,9009,1462,1091
EUROPA METALS LTD,LON:EUZ,01/10/2018 16:30:00,0.13,0.13,0.14,0.13,24514181,0.17,0.04
EUROPA OIL & GAS (HOLDINGS) PLC,LON:EOG,01/10/2018 16:30:00,3.85,3.85,4.2,3.85,197816,7.68,0.06
EUROPEAN ASSETS TRUST NV,LON:49BI,,0,,,,0,,
EUROPEAN ASSETS TRUST NV,LON:EAT,01/10/2018 16:30:00,113.8,114.02,114.64,113,131936,136,113
EUROPEAN METALS HOLDINGS LIMITED,LON:EMH,01/10/2018 17:08:09,21.5,22,23.9,21,377032,57,16
EUROPEAN WEALTH GROUP LIMITED,LON:EWG,,,,,,,,
EU SUPPLY PLC,LON:EUSP,01/10/2018 16:30:00,12.7,,,,0,18.5,9.5
EVERYMAN MEDIA GROUP PLC,LON:EMAN,01/10/2018 17:08:06,233,232,237,232,17243,275,172.5
EVE SLEEP PLC,LON:EVE,01/10/2018 16:30:00,18.55,18.44,20.5,18.44,113313,143.9,15
EVGEN PHARMA PLC,LON:EVG,01/10/2018 16:30:00,17.5,17.52,17.52,16.65,84017,29.25,12.15
EVRAZ PLC,LON:EVR,01/10/2018 16:42:02,568.2,563.2,571.4,559,1224953,572,265.7
EVR HOLDINGS PLC,LON:EVRH,01/10/2018 17:08:09,5.25,5.03,5.42,5,2518421,19.5,4.8
EXILLON ENERGY PLC,LON:EXI,01/10/2018 16:35:02,70,69.8,70,67.2,51531,105,66
EXPERIAN PLC,LON:EXPN,01/10/2018 16:40:29,1988.5,1974.5,1994,1959.5,1273231,1994,1494.5
FAIRFX GROUP PLC,LON:FFX,01/10/2018 17:07:49,150,150.95,151,149,320926,151,68
FAIR OAKS INCOME LIMITED,LON:FA14,01/10/2018 16:30:00,0.96,,,,0,0.99,0.95
FAIR OAKS INCOME LIMITED,LON:FAIR,01/10/2018 16:30:00,0.91,0.91,0.91,0.91,11111,1.09,0.91
FALANX GROUP LIMITED,LON:FLX,01/10/2018 16:30:00,3.34,3.52,3.52,3.32,490195,8.5,0.05
FALCON OIL & GAS LTD.,LON:FOG,01/10/2018 16:30:00,16.17,16.1,16.21,15.5,251530,26.4,14.75
FANDANGO HOLDINGS PLC,LON:FHP,01/10/2018 16:30:00,0.5,,,,0,1.25,0.45
FAROE PETROLEUM PLC,LON:FPM,01/10/2018 16:35:05,170.6,166.4,171.4,166.4,696760,171.4,88.75
FARON PHARMACEUTICALS OY,LON:FARN,01/10/2018 16:30:00,103.5,100.3,103.5,100,28187,890,50
FASTFORWARD INNOVATIONS LIMITED,LON:FFWD,01/10/2018 16:30:00,12.25,12.31,12.44,12.25,116009,30.4,9.72
FASTJET PLC,LON:FJET,01/10/2018 16:30:00,3.5,3.5,3.5,3.3,21066,25,2.75
FBD HOLDINGS PLC,LON:FBH,01/10/2018 16:30:00,9.88,,,,0,12.47,7.9
F&C CAPITAL & INCOME INVESTMENT TRUST PLC,LON:FCI,01/10/2018 16:30:00,329.96,327.2,329.96,327,17841,350,305
F&C COMMERCIAL PROPERTY TRUST LIMITED,LON:FCPT,01/10/2018 16:42:02,139.8,140.6,140.68,139.6,939491,155,133.88
F&C GLOBAL SMALLER COMPANIES PLC,LON:FCS,01/10/2018 16:35:07,1480,1470,1480,1467,25962,1505,1255
F&C MANAGED PORTFOLIO TRUST PLC,LON:FMPG,01/10/2018 16:30:00,217.95,214,217.95,214,9010,222,191
F&C MANAGED PORTFOLIO TRUST PLC,LON:FMPI,01/10/2018 16:30:00,135.24,135.24,137,135.24,5504,146,127
F&C PRIVATE EQUITY TRUST PLC,LON:FPEO,01/10/2018 16:30:00,350,349.2,352,345.06,80664,389,307
F&C UK HIGH INCOME TRUST PLC,LON:FHI,01/10/2018 16:30:00,102,102,102,102,2279,108,94.5
F&C UK HIGH INCOME TRUST PLC,LON:FHIB,01/10/2018 16:30:00,100.1,,,,0,108,95
F&C UK HIGH INCOME TRUST PLC,LON:FHIU,01/10/2018 16:30:00,402,402,402,402,59,425.4,382.06
F&C UK REAL ESTATE INVESTMENTS LIMITED,LON:FCRE,01/10/2018 16:35:29,96,96.2,97.2,95.6,43194,109,93.4
FDM GROUP (HOLDINGS) PLC,LON:FDM,01/10/2018 16:42:02,954,970,981,953,60312,1139.49,830
FEEDBACK PLC,LON:FDBK,01/10/2018 16:30:00,1.73,1.73,1.73,1.73,212731,3.6,1.21
FERGUSON PLC,LON:FERG,01/10/2018 17:12:02,6559.33,6504,6601,6478,580240,6601,4843
FERREXPO PLC,LON:FXPO,01/10/2018 16:35:00,200.1,201.2,204.7,198.25,1978865,321.5,138
FEVERTREE DRINKS PLC,LON:FEVR,01/10/2018 16:35:17,3642,3628,3677.52,3601,276190,4120,1816
FFI HOLDINGS PLC,LON:FFI,01/10/2018 16:35:19,32,32.8,32.8,31,994414,160,29
FIDELITY ASIAN VALUES PLC,LON:FAS,01/10/2018 16:30:00,399,400.36,401,397.4,37930,425,352
FIDELITY ASIAN VALUES PLC,LON:FASS,01/10/2018 16:30:00,20,20,20,20,574,32.92,14.5
FIDELITY CHINA SPECIAL SITUATIONS PLC,LON:FCSS,01/10/2018 16:42:02,215.5,215,217,215,723111,269.5,201.26
FIDELITY EUROPEAN VALUES PLC,LON:FEV,01/10/2018 16:42:02,234.5,236,236,232.5,294761,239,199.69
FIDELITY JAPAN TRUST PLC,LON:FJV,01/10/2018 16:35:23,164,163.93,165.5,163.5,463498,165.9,123.5
FIDELITY SPECIAL VALUES PLC,LON:FSV,01/10/2018 16:35:21,275,276,277,274,197858,281,236.61
FIDESSA GROUP PLC,LON:FDSA,,,,,,,,
FIH GROUP PLC,LON:FIH,01/10/2018 16:30:00,336,336,336,336,6133,390,280
FILTA GROUP HOLDINGS PLC,LON:FLTA,01/10/2018 16:30:00,271.58,271.58,271.58,268,5929,281.8,135
FILTRONIC PLC,LON:FTC,01/10/2018 16:30:00,27.65,28.51,31.18,27.15,3732190,31.45,8.28
FINDEL PLC,LON:FDL,01/10/2018 16:35:03,285,282.6,288,282.6,6364,312,150
FINSBURY FOOD GROUP PLC,LON:FIF,01/10/2018 16:30:00,127.5,128.93,128.93,126.5,42992,132,101
FINSBURY GROWTH & INCOME TRUST PLC,LON:FGT,01/10/2018 17:07:46,823,821,824,816.08,194931,858,713.33
FIREANGEL SAFETY TECHNOLOGY GROUP PLC,LON:FA.,,,,,,,,
FIRESTONE DIAMONDS PLC,LON:FDI,01/10/2018 16:30:00,4.75,4.35,4.75,4.35,58118,25.2,4.33
FIRST DERIVATIVES PLC,LON:FDP,01/10/2018 16:35:14,4090,4112.5,4190,4050,5681,4800,2902
FIRSTGROUP PLC,LON:FGP,01/10/2018 16:42:02,91.15,91.3,93.7,89.4,1695330,119.6,76.15
FIRST PROPERTY GROUP PLC,LON:FPO,01/10/2018 16:30:00,54,54,55.9,53.3,126687,66.97,41
FISHER (JAMES) & SONS PLC,LON:FSJ,01/10/2018 16:35:14,1916,1940,1940,1880,6402,1940,1340
FISHGUARD & ROSSLARE RAILWAYS & HARBOURS COMPANY,LON:72GU,30/01/2014 12:43:45,55,,,,0,,
FISHING REPUBLIC PLC,LON:FISH,01/10/2018 16:30:00,5.25,5.25,5.25,5.25,14095,42,4.65
FISKE PLC,LON:FKE,01/10/2018 16:30:00,84.5,,,,0,90,60
FLETCHER KING PLC,LON:FLK,01/10/2018 16:30:00,48.5,,,,0,70,39
FLOWGROUP PLC,LON:FLOW,01/10/2018 16:30:00,0.01,,,,0,0.91,0.01
FLOWTECH FLUIDPOWER PLC,LON:FLO,01/10/2018 16:30:00,110,113,113,106.5,310027,196,104
FLYBE GROUP PLC,LON:FLYB,01/10/2018 16:35:06,37.5,38,38.5,37,131208,49.7,30.01
FLYING BRANDS LD,LON:FBDU,01/10/2018 16:30:00,2.19,1.95,2.19,1.95,1768748,5.64,1.85
FOCUSRITE PLC,LON:TUNE,01/10/2018 16:30:00,428.5,435.12,438.48,425.24,19772,510,250
FOOTASYLUM PLC,LON:FOOT,01/10/2018 16:30:00,29.6,29.87,30.5,29.06,284980,273,28.51
FORBIDDEN TECHNOLOGIES PLC,LON:FBT,01/10/2018 16:30:00,7.2,7.1,7.2,6.95,408930,8.5,3.14
FOREIGN & COLONIAL INVESTMENT TRUST PLC,LON:FRCL,01/10/2018 16:41:36,728,725,729,720,212586,744,600.5
FORESIGHT 4 VCT PLC,LON:FTF,01/10/2018 16:30:00,60,63,63,60,12262,63,55
FORESIGHT SOLAR FUND LIMITED,LON:FSFL,01/10/2018 16:35:00,110,111.47,111.47,110,108035,114,102
FORESIGHT SOLAR & INFRASTRUCTURE VCT PLC,LON:FTSV,01/10/2018 16:30:00,87,,,,0,97.97,85
FORESIGHT VCT PLC,LON:FTV,01/10/2018 16:30:00,67.5,67.5,67.5,67.5,5023,72.5,66.5
FORTERRA PLC,LON:FORT,01/10/2018 16:35:16,264,265,265,261,175588,339.5,255.36
FOX MARBLE HOLDINGS PLC,LON:FOX,01/10/2018 16:30:00,6.93,6.93,6.93,6.93,14349,13.79,6.5
FOXTONS GROUP PLC,LON:FOXT,01/10/2018 16:35:24,52.3,52.58,53.06,51.6,119665,85.8,44.65
FRAGRANT PROSPERITY HOLDINGS LIMITED,LON:FPP,01/10/2018 16:30:00,1.45,,,,0,4,1
FRANCHISE BRANDS PLC,LON:FRAN,01/10/2018 16:30:00,78.05,78.05,78.05,78.05,5000,91.4,48
FRENCH CONNECTION GROUP PLC,LON:FCCN,01/10/2018 16:30:00,41.83,41.6,42,41.6,26661,65,26
FRENKEL TOPPING GROUP PLC,LON:FEN,01/10/2018 16:30:00,29.99,29.99,29.99,29.99,435,58.7,28
FRESNILLO PLC,LON:FRES,01/10/2018 16:41:36,808,812,828.2,804,1301291,1484,769
FRONTERA RESOURCES CORPORATION,LON:FRR,01/10/2018 17:07:54,0.36,0.32,0.38,0.32,121121516,0.88,0.21
FRONTIER DEVELOPMENTS PLC,LON:FDEV,01/10/2018 17:08:15,1385,1370,1415,1285,213768,1880,816
FRONTIER IP GROUP PLC,LON:FIPP,01/10/2018 16:30:00,66.34,66.34,66.34,66.34,3000,95.75,46
FRONTIER SMART TECHNOLOGIES GROUP LIMITED,LON:FST,01/10/2018 16:30:00,74,71.15,74.19,71.11,31063,210,42.5
FULCRUM UTILITY SERVICES LD,LON:FCRM,01/10/2018 16:30:00,63,62.31,63.2,61,189414,77.64,51
"FULLER, SMITH & TURNER PLC",LON:53GW,01/10/2018 16:30:00,88.5,,,,0,90,88.5
"FULLER, SMITH & TURNER PLC",LON:54GW,05/05/2017 08:34:45,137,,,,0,135.5,100
"FULLER, SMITH & TURNER PLC",LON:FSTA,01/10/2018 16:30:00,955,950,955.12,950,1460,1050,889.26
FUNDING CIRCLE SME INCOME FUND LIMITED,LON:FCIF,01/10/2018 16:35:09,102,100.63,102.5,100.63,2688818,108.5,100.5
FUNDSMITH EMERGING EQUITIES TRUST PLC,LON:FEET,01/10/2018 16:30:00,1190,1180.85,1191.85,1180,34901,1324.75,1118
FUSION ANTIBODIES PLC,LON:FAB,01/10/2018 16:30:00,73,,,,0,224.9,57
FUTURA MEDICAL PLC,LON:FUM,01/10/2018 16:30:00,11.7,11.53,11.75,11.51,260539,48.9,11.51
FUTURE PLC,LON:FUTR,01/10/2018 16:35:25,488,480,494,479,433601,506.5,248.4
G3 EXPLORATION LIMITED,LON:G3E,01/10/2018 16:30:00,36.02,,,,0,65,29.2
G4S PLC,LON:GFS,01/10/2018 16:40:53,245.8,242.8,249,241.8,3168157,294.8,228
GABELLI MERGER PLUS+ TRUST PLC,LON:GMP,01/10/2018 16:30:00,8.9,,,,0,10.5,8.35
GABELLI VALUE PLUS+ TRUST PLC,LON:GVP,01/10/2018 16:30:00,133.25,133.25,133.25,133.25,20200,138,113
GALANTAS GOLD CORPORATION,LON:GAL,01/10/2018 16:30:00,5.19,5.07,5.19,5.07,24322,9.35,3.85
GALILEO RESOURCES PLC,LON:GLR,01/10/2018 16:30:00,1.07,1.07,1.07,1.07,424767,2.05,1.04
GALLIFORD TRY PLC,LON:GFRD,01/10/2018 16:39:58,1007,1019,1019,1001,330814,1253.3,695.03
GAMA AVIATION PLC,LON:GMAA,01/10/2018 16:30:00,185,186,186,182,19725,275,182
GAME DIGITAL PLC,LON:GMD,01/10/2018 16:35:09,31.8,31.37,32.1,30.93,214727,63.76,23
GAMES WORKSHOP GROUP PLC,LON:GAW,01/10/2018 16:37:20,3890,3800,3915,3780,133062,4062.5,1806.5
GAMING REALMS PLC,LON:GMR,01/10/2018 16:30:00,6.38,6.48,6.48,6.35,38177,13.98,5.5
GAMMA COMMUNICATIONS PLC,LON:GAMA,01/10/2018 16:35:03,854,860,866,854,24870,944,563.5
GAN PLC,LON:GAN,01/10/2018 16:35:28,58,61.8,61.8,58,86721,80.97,22
